generated_at,attestation_chain,status,method,iso3,iso2,country,source_name,source_station_id,source_station_name,source_station_type,official_latitude,official_longitude,pm25_signal,nearest_openaq_location_id,nearest_openaq_location_name,nearest_openaq_distance_km,nearest_openaq_within_5km,best_openaq_name_overlap,name_overlap_with_openaq,reconciliation_evidence_lane,candidate_same_station_validated,station_radius_join_ready,reader_use,non_claim
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,724,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,40.74052222,72.33185278,True,4902926,Sputnik-4,265.257,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,723,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,39.77616584526309,64.41972464564373,True,6207769,Oqtosh,128.748,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,722,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,40.07585556,65.38429722,True,6207769,Oqtosh,48.083,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,721,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,38.82394444,65.76577778,True,6247413,Oqtosh,122.824,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,720,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,41.36293651229016,69.38819441667552,True,8881,US Diplomatic Post: Tashkent,9.667,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,719,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,41.54916667,60.66055556,True,6207769,Oqtosh,477.868,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,718,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,42.45222222,59.62694444,True,6207769,Oqtosh,596.106,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,717,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,37.21694444,67.26694444,True,6247413,Oqtosh,322.58,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,716,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,39.64444444,66.95638889,True,6247413,Oqtosh,93.379,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,715,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,40.11638889,67.81916667,True,6247413,Oqtosh,162.757,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,714,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,40.50444444,68.79333333,True,4902926,Sputnik-4,86.177,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,113,,station marker,41.054103,69.358434,False,4902926,Sputnik-4,19.785,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,110,POP №1,station marker,37.277773,67.316181,False,6247413,Oqtosh,317.868,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,108,Атмосфера ҳавоси мониторинги автоматлаштирилган станцияси,automatic HORIBA marker,41.31086,69.24074,True,8881,US Diplomatic Post: Tashkent,6.803,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,107,Атмосфера ҳавоси мониторинги автоматлаштирилган станцияси,automatic HORIBA marker,41.328069,69.294476,True,8881,US Diplomatic Post: Tashkent,4.722,True,0,False,near_only_candidate,False,False,"Proximity candidate only: nearest OpenAQ row is within 5 km, but no name-overlap signal was found.","This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,69,РОР №5 - Karshi,station marker,38.830222,65.787778,False,6247413,Oqtosh,121.933,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,68,РОР №1 - Karshi,station marker,38.8537569,65.795306,False,6247413,Oqtosh,119.267,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,67,РОР №1 - Kitab,station marker,39.133714,66.88195,False,6247413,Oqtosh,120.061,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,64,РОР №2 - Shakhrisabz,station marker,39.075278,66.847778,False,6247413,Oqtosh,122.996,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,63,РОР №1 - Shakhrisabz,station marker,39.060278,66.828056,False,6247413,Oqtosh,123.211,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,62,РОР №2 - Urgench,station marker,41.54375,60.629583,False,6207769,Oqtosh,480.076,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,61,РОР №1 - Urgench,station marker,41.560139,60.626806,False,6207769,Oqtosh,480.926,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,60,РОР №4 - Samarkand,station marker,39.668056,66.971944,False,6247413,Oqtosh,93.798,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,59,РОР №3 - Samarkand,station marker,39.639722,66.923056,True,6247413,Oqtosh,90.878,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,58,РОР №2 - Samarkand,station marker,39.666389,66.927778,True,6247413,Oqtosh,90.266,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,57,РОР №1 - Samarkand,station marker,39.652778,66.973611,False,6247413,Oqtosh,94.467,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,56,РОР №7 - Nukus,station marker,42.401667,59.629722,False,6207769,Oqtosh,593.459,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,55,РОР №5 - Nukus,station marker,42.439444,59.6375,False,6207769,Oqtosh,594.705,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,54,РОР №1 - Denau,station marker,38.390806,67.910917,True,6247413,Oqtosh,241.444,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,53,РОР №2 - Sariasiya,station marker,38.465528,68.017444,True,6247413,Oqtosh,242.344,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,52,РОР №1 - Sariasiya,station marker,38.484278,68.082333,True,6247413,Oqtosh,245.15,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,51,РОР №4 - Andijan,station marker,40.79875,72.3455,False,4902926,Sputnik-4,265.089,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,50,РОР №3 - Andijan,station marker,40.750333,72.34375,False,4902926,Sputnik-4,266.008,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,49,РОР №2 - Andijan,station marker,40.768139,72.342861,False,4902926,Sputnik-4,265.532,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,48,РОР №4 - Gulistan,station marker,40.491389,68.777222,False,4902926,Sputnik-4,88.073,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,47,РОР №1 - Gulistan,station marker,40.517222,68.770833,False,4902926,Sputnik-4,85.734,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,46,РОР №3 - Navoi,station marker,40.100669,65.367897,False,6207769,Oqtosh,50.375,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,45,РОР №2 - Navoi,station marker,40.116514,65.372264,False,6207769,Oqtosh,50.728,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,44,РОР №1 - Navoi,station marker,40.095161,65.379983,False,6207769,Oqtosh,49.192,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,43,РОР №1 - Margilan,station marker,40.475382,71.720639,False,4902926,Sputnik-4,224.457,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,42,РОР №5 - Kokand,station marker,40.55,70.95,False,4902926,Sputnik-4,161.705,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,41,РОР №2 - Kokand,station marker,40.55,70.933333,False,4902926,Sputnik-4,160.455,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,40,РОР №8 - Fergana,station marker,40.375101,71.806519,False,4902926,Sputnik-4,235.5,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,39,РОР №7 - Fergana,station marker,40.44563,71.759382,False,4902926,Sputnik-4,228.743,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,38,РОР №4 - Fergana,station marker,40.38869,71.769181,False,4902926,Sputnik-4,231.996,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,37,РОР №3 - Fergana,station marker,40.373667,71.781334,False,4902926,Sputnik-4,233.616,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,36,РОР №4 - Kagan,station marker,39.718094,64.585278,False,6207769,Oqtosh,115.928,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,35,РОР №4 - Bukhara,station marker,39.764804,64.419493,False,6207769,Oqtosh,128.95,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
