generated_at,attestation_chain,status,method,station_review_id,station_review_lane,station_review_priority,iso3,iso2,country,source_name,source_url,source_station_id,source_station_name,source_station_type,source_rows_reviewed,method_or_standard_source_rows,official_context_source_rows,caution_source_rows,source_keys,source_urls_reviewed,matched_method_terms,matched_caution_terms,source_validation_decisions,station_review_question,minimum_station_evidence,current_status_confirmed,station_method_classified,complete_monitor_grade_classification_available,station_radius_grade_assumption_ready,reader_use,non_claim
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,IDN-method_context_needs_station_confirmation-pm25_mrs,method_context_needs_station_confirmation,priority_2_method_context_station_confirmation,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,pm25_mrs,Maros,BMKG PM2.5 portal location,3,3,0,0,bmkg_pm25_portal|bmkg_sumsel_pm25_method|bmkg_equipment_regulation,https://www.bmkg.go.id/kualitas-udara/pm25|https://staklim-sumsel.bmkg.go.id/partikulat-matter-pm2-5/|https://jdih.bmkg.go.id/storage/common/dokumen/perbanno.7tahun2014.pdf,Beta Attenuation|BAM|BAM-1020|Partisol|HVAS,,standard_context_found_keep_not_complete|method_context_found_keep_not_complete,Can a public station-level or regulator source connect the method context to this exact station and current operating status?,"Promotion requires station-level method or instrument evidence, a current-status page, or a regulator/station-owner table naming this station row.",False,False,False,False,"Use as a station-level review lead. Source method context exists, but the station row is not classified.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,IDN-method_context_needs_station_confirmation-pm25_msg,method_context_needs_station_confirmation,priority_2_method_context_station_confirmation,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,pm25_msg,Pesawaran,BMKG PM2.5 portal location,3,3,0,0,bmkg_pm25_portal|bmkg_sumsel_pm25_method|bmkg_equipment_regulation,https://www.bmkg.go.id/kualitas-udara/pm25|https://staklim-sumsel.bmkg.go.id/partikulat-matter-pm2-5/|https://jdih.bmkg.go.id/storage/common/dokumen/perbanno.7tahun2014.pdf,Beta Attenuation|BAM|BAM-1020|Partisol|HVAS,,standard_context_found_keep_not_complete|method_context_found_keep_not_complete,Can a public station-level or regulator source connect the method context to this exact station and current operating status?,"Promotion requires station-level method or instrument evidence, a current-status page, or a regulator/station-owner table naming this station row.",False,False,False,False,"Use as a station-level review lead. Source method context exists, but the station row is not classified.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,IDN-method_context_needs_station_confirmation-pm25_pbb,method_context_needs_station_confirmation,priority_2_method_context_station_confirmation,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,pm25_pbb,Bengkulu,BMKG PM2.5 portal location,3,3,0,0,bmkg_pm25_portal|bmkg_sumsel_pm25_method|bmkg_equipment_regulation,https://www.bmkg.go.id/kualitas-udara/pm25|https://staklim-sumsel.bmkg.go.id/partikulat-matter-pm2-5/|https://jdih.bmkg.go.id/storage/common/dokumen/perbanno.7tahun2014.pdf,Beta Attenuation|BAM|BAM-1020|Partisol|HVAS,,standard_context_found_keep_not_complete|method_context_found_keep_not_complete,Can a public station-level or regulator source connect the method context to this exact station and current operating status?,"Promotion requires station-level method or instrument evidence, a current-status page, or a regulator/station-owner table naming this station row.",False,False,False,False,"Use as a station-level review lead. Source method context exists, but the station row is not classified.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,IDN-method_context_needs_station_confirmation-pm25_pk2,method_context_needs_station_confirmation,priority_2_method_context_station_confirmation,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,pm25_pk2,Pekanbaru,BMKG PM2.5 portal location,3,3,0,0,bmkg_pm25_portal|bmkg_sumsel_pm25_method|bmkg_equipment_regulation,https://www.bmkg.go.id/kualitas-udara/pm25|https://staklim-sumsel.bmkg.go.id/partikulat-matter-pm2-5/|https://jdih.bmkg.go.id/storage/common/dokumen/perbanno.7tahun2014.pdf,Beta Attenuation|BAM|BAM-1020|Partisol|HVAS,,standard_context_found_keep_not_complete|method_context_found_keep_not_complete,Can a public station-level or regulator source connect the method context to this exact station and current operating status?,"Promotion requires station-level method or instrument evidence, a current-status page, or a regulator/station-owner table naming this station row.",False,False,False,False,"Use as a station-level review lead. Source method context exists, but the station row is not classified.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,IDN-method_context_needs_station_confirmation-pm25_pl3,method_context_needs_station_confirmation,priority_2_method_context_station_confirmation,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,pm25_pl3,Talang Betutu Palembang,BMKG PM2.5 portal location,3,3,0,0,bmkg_pm25_portal|bmkg_sumsel_pm25_method|bmkg_equipment_regulation,https://www.bmkg.go.id/kualitas-udara/pm25|https://staklim-sumsel.bmkg.go.id/partikulat-matter-pm2-5/|https://jdih.bmkg.go.id/storage/common/dokumen/perbanno.7tahun2014.pdf,Beta Attenuation|BAM|BAM-1020|Partisol|HVAS,,standard_context_found_keep_not_complete|method_context_found_keep_not_complete,Can a public station-level or regulator source connect the method context to this exact station and current operating status?,"Promotion requires station-level method or instrument evidence, a current-status page, or a regulator/station-owner table naming this station row.",False,False,False,False,"Use as a station-level review lead. Source method context exists, but the station row is not classified.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,IDN-method_context_needs_station_confirmation-pm25_plb4,method_context_needs_station_confirmation,priority_2_method_context_station_confirmation,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,pm25_plb4,Musi 2 Palembang,BMKG PM2.5 portal location,3,3,0,0,bmkg_pm25_portal|bmkg_sumsel_pm25_method|bmkg_equipment_regulation,https://www.bmkg.go.id/kualitas-udara/pm25|https://staklim-sumsel.bmkg.go.id/partikulat-matter-pm2-5/|https://jdih.bmkg.go.id/storage/common/dokumen/perbanno.7tahun2014.pdf,Beta Attenuation|BAM|BAM-1020|Partisol|HVAS,,standard_context_found_keep_not_complete|method_context_found_keep_not_complete,Can a public station-level or regulator source connect the method context to this exact station and current operating status?,"Promotion requires station-level method or instrument evidence, a current-status page, or a regulator/station-owner table naming this station row.",False,False,False,False,"Use as a station-level review lead. Source method context exists, but the station row is not classified.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,IDN-method_context_needs_station_confirmation-pm25_pr2,method_context_needs_station_confirmation,priority_2_method_context_station_confirmation,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,pm25_pr2,Palangkaraya,BMKG PM2.5 portal location,3,3,0,0,bmkg_pm25_portal|bmkg_sumsel_pm25_method|bmkg_equipment_regulation,https://www.bmkg.go.id/kualitas-udara/pm25|https://staklim-sumsel.bmkg.go.id/partikulat-matter-pm2-5/|https://jdih.bmkg.go.id/storage/common/dokumen/perbanno.7tahun2014.pdf,Beta Attenuation|BAM|BAM-1020|Partisol|HVAS,,standard_context_found_keep_not_complete|method_context_found_keep_not_complete,Can a public station-level or regulator source connect the method context to this exact station and current operating status?,"Promotion requires station-level method or instrument evidence, a current-status page, or a regulator/station-owner table naming this station row.",False,False,False,False,"Use as a station-level review lead. Source method context exists, but the station row is not classified.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,IDN-method_context_needs_station_confirmation-pm25_ptn2,method_context_needs_station_confirmation,priority_2_method_context_station_confirmation,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,pm25_ptn2,Mempawah,BMKG PM2.5 portal location,3,3,0,0,bmkg_pm25_portal|bmkg_sumsel_pm25_method|bmkg_equipment_regulation,https://www.bmkg.go.id/kualitas-udara/pm25|https://staklim-sumsel.bmkg.go.id/partikulat-matter-pm2-5/|https://jdih.bmkg.go.id/storage/common/dokumen/perbanno.7tahun2014.pdf,Beta Attenuation|BAM|BAM-1020|Partisol|HVAS,,standard_context_found_keep_not_complete|method_context_found_keep_not_complete,Can a public station-level or regulator source connect the method context to this exact station and current operating status?,"Promotion requires station-level method or instrument evidence, a current-status page, or a regulator/station-owner table naming this station row.",False,False,False,False,"Use as a station-level review lead. Source method context exists, but the station row is not classified.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,IDN-method_context_needs_station_confirmation-pm25_sm2,method_context_needs_station_confirmation,priority_2_method_context_station_confirmation,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,pm25_sm2,Samarinda,BMKG PM2.5 portal location,3,3,0,0,bmkg_pm25_portal|bmkg_sumsel_pm25_method|bmkg_equipment_regulation,https://www.bmkg.go.id/kualitas-udara/pm25|https://staklim-sumsel.bmkg.go.id/partikulat-matter-pm2-5/|https://jdih.bmkg.go.id/storage/common/dokumen/perbanno.7tahun2014.pdf,Beta Attenuation|BAM|BAM-1020|Partisol|HVAS,,standard_context_found_keep_not_complete|method_context_found_keep_not_complete,Can a public station-level or regulator source connect the method context to this exact station and current operating status?,"Promotion requires station-level method or instrument evidence, a current-status page, or a regulator/station-owner table naming this station row.",False,False,False,False,"Use as a station-level review lead. Source method context exists, but the station row is not classified.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,IDN-method_context_needs_station_confirmation-pm25_smg,method_context_needs_station_confirmation,priority_2_method_context_station_confirmation,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,pm25_smg,Semarang,BMKG PM2.5 portal location,3,3,0,0,bmkg_pm25_portal|bmkg_sumsel_pm25_method|bmkg_equipment_regulation,https://www.bmkg.go.id/kualitas-udara/pm25|https://staklim-sumsel.bmkg.go.id/partikulat-matter-pm2-5/|https://jdih.bmkg.go.id/storage/common/dokumen/perbanno.7tahun2014.pdf,Beta Attenuation|BAM|BAM-1020|Partisol|HVAS,,standard_context_found_keep_not_complete|method_context_found_keep_not_complete,Can a public station-level or regulator source connect the method context to this exact station and current operating status?,"Promotion requires station-level method or instrument evidence, a current-status page, or a regulator/station-owner table naming this station row.",False,False,False,False,"Use as a station-level review lead. Source method context exists, but the station row is not classified.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,IDN-method_context_needs_station_confirmation-pm25_spd,method_context_needs_station_confirmation,priority_2_method_context_station_confirmation,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,pm25_spd,Kubu Raya,BMKG PM2.5 portal location,3,3,0,0,bmkg_pm25_portal|bmkg_sumsel_pm25_method|bmkg_equipment_regulation,https://www.bmkg.go.id/kualitas-udara/pm25|https://staklim-sumsel.bmkg.go.id/partikulat-matter-pm2-5/|https://jdih.bmkg.go.id/storage/common/dokumen/perbanno.7tahun2014.pdf,Beta Attenuation|BAM|BAM-1020|Partisol|HVAS,,standard_context_found_keep_not_complete|method_context_found_keep_not_complete,Can a public station-level or regulator source connect the method context to this exact station and current operating status?,"Promotion requires station-level method or instrument evidence, a current-status page, or a regulator/station-owner table naming this station row.",False,False,False,False,"Use as a station-level review lead. Source method context exists, but the station row is not classified.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,IDN-method_context_needs_station_confirmation-pm25_srg,method_context_needs_station_confirmation,priority_2_method_context_station_confirmation,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,pm25_srg,Sorong,BMKG PM2.5 portal location,3,3,0,0,bmkg_pm25_portal|bmkg_sumsel_pm25_method|bmkg_equipment_regulation,https://www.bmkg.go.id/kualitas-udara/pm25|https://staklim-sumsel.bmkg.go.id/partikulat-matter-pm2-5/|https://jdih.bmkg.go.id/storage/common/dokumen/perbanno.7tahun2014.pdf,Beta Attenuation|BAM|BAM-1020|Partisol|HVAS,,standard_context_found_keep_not_complete|method_context_found_keep_not_complete,Can a public station-level or regulator source connect the method context to this exact station and current operating status?,"Promotion requires station-level method or instrument evidence, a current-status page, or a regulator/station-owner table naming this station row.",False,False,False,False,"Use as a station-level review lead. Source method context exists, but the station row is not classified.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,IDN-method_context_needs_station_confirmation-pm25_tj2,method_context_needs_station_confirmation,priority_2_method_context_station_confirmation,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,pm25_tj2,Tanjung Harapan,BMKG PM2.5 portal location,3,3,0,0,bmkg_pm25_portal|bmkg_sumsel_pm25_method|bmkg_equipment_regulation,https://www.bmkg.go.id/kualitas-udara/pm25|https://staklim-sumsel.bmkg.go.id/partikulat-matter-pm2-5/|https://jdih.bmkg.go.id/storage/common/dokumen/perbanno.7tahun2014.pdf,Beta Attenuation|BAM|BAM-1020|Partisol|HVAS,,standard_context_found_keep_not_complete|method_context_found_keep_not_complete,Can a public station-level or regulator source connect the method context to this exact station and current operating status?,"Promotion requires station-level method or instrument evidence, a current-status page, or a regulator/station-owner table naming this station row.",False,False,False,False,"Use as a station-level review lead. Source method context exists, but the station row is not classified.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,IDN-method_context_needs_station_confirmation-pm25_yky,method_context_needs_station_confirmation,priority_2_method_context_station_confirmation,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,pm25_yky,Sleman,BMKG PM2.5 portal location,3,3,0,0,bmkg_pm25_portal|bmkg_sumsel_pm25_method|bmkg_equipment_regulation,https://www.bmkg.go.id/kualitas-udara/pm25|https://staklim-sumsel.bmkg.go.id/partikulat-matter-pm2-5/|https://jdih.bmkg.go.id/storage/common/dokumen/perbanno.7tahun2014.pdf,Beta Attenuation|BAM|BAM-1020|Partisol|HVAS,,standard_context_found_keep_not_complete|method_context_found_keep_not_complete,Can a public station-level or regulator source connect the method context to this exact station and current operating status?,"Promotion requires station-level method or instrument evidence, a current-status page, or a regulator/station-owner table naming this station row.",False,False,False,False,"Use as a station-level review lead. Source method context exists, but the station row is not classified.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,UZB-method_context_needs_station_confirmation-107,method_context_needs_station_confirmation,priority_2_method_context_station_confirmation,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,107,Атмосфера ҳавоси мониторинги автоматлаштирилган станцияси,automatic HORIBA marker,2,2,0,0,uzhydromet_air_pollution|uzhydromet_map,https://monitoring.meteo.uz/en/menu/monitoring-zagrjaznenija-atmosfernogo-vozduha|https://monitoring.meteo.uz/en/map,HORIBA|automatic,,standard_context_found_keep_not_complete,Can a public station-level or regulator source connect the method context to this exact station and current operating status?,"Promotion requires station-level method or instrument evidence, a current-status page, or a regulator/station-owner table naming this station row.",False,False,False,False,"Use as a station-level review lead. Source method context exists, but the station row is not classified.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,UZB-method_context_needs_station_confirmation-108,method_context_needs_station_confirmation,priority_2_method_context_station_confirmation,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,108,Атмосфера ҳавоси мониторинги автоматлаштирилган станцияси,automatic HORIBA marker,2,2,0,0,uzhydromet_air_pollution|uzhydromet_map,https://monitoring.meteo.uz/en/menu/monitoring-zagrjaznenija-atmosfernogo-vozduha|https://monitoring.meteo.uz/en/map,HORIBA|automatic,,standard_context_found_keep_not_complete,Can a public station-level or regulator source connect the method context to this exact station and current operating status?,"Promotion requires station-level method or instrument evidence, a current-status page, or a regulator/station-owner table naming this station row.",False,False,False,False,"Use as a station-level review lead. Source method context exists, but the station row is not classified.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,UZB-method_context_needs_station_confirmation-714,method_context_needs_station_confirmation,priority_2_method_context_station_confirmation,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,714,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,2,2,0,0,uzhydromet_air_pollution|uzhydromet_map,https://monitoring.meteo.uz/en/menu/monitoring-zagrjaznenija-atmosfernogo-vozduha|https://monitoring.meteo.uz/en/map,HORIBA|automatic,,standard_context_found_keep_not_complete,Can a public station-level or regulator source connect the method context to this exact station and current operating status?,"Promotion requires station-level method or instrument evidence, a current-status page, or a regulator/station-owner table naming this station row.",False,False,False,False,"Use as a station-level review lead. Source method context exists, but the station row is not classified.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,UZB-method_context_needs_station_confirmation-715,method_context_needs_station_confirmation,priority_2_method_context_station_confirmation,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,715,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,2,2,0,0,uzhydromet_air_pollution|uzhydromet_map,https://monitoring.meteo.uz/en/menu/monitoring-zagrjaznenija-atmosfernogo-vozduha|https://monitoring.meteo.uz/en/map,HORIBA|automatic,,standard_context_found_keep_not_complete,Can a public station-level or regulator source connect the method context to this exact station and current operating status?,"Promotion requires station-level method or instrument evidence, a current-status page, or a regulator/station-owner table naming this station row.",False,False,False,False,"Use as a station-level review lead. Source method context exists, but the station row is not classified.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,UZB-method_context_needs_station_confirmation-716,method_context_needs_station_confirmation,priority_2_method_context_station_confirmation,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,716,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,2,2,0,0,uzhydromet_air_pollution|uzhydromet_map,https://monitoring.meteo.uz/en/menu/monitoring-zagrjaznenija-atmosfernogo-vozduha|https://monitoring.meteo.uz/en/map,HORIBA|automatic,,standard_context_found_keep_not_complete,Can a public station-level or regulator source connect the method context to this exact station and current operating status?,"Promotion requires station-level method or instrument evidence, a current-status page, or a regulator/station-owner table naming this station row.",False,False,False,False,"Use as a station-level review lead. Source method context exists, but the station row is not classified.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,UZB-method_context_needs_station_confirmation-717,method_context_needs_station_confirmation,priority_2_method_context_station_confirmation,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,717,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,2,2,0,0,uzhydromet_air_pollution|uzhydromet_map,https://monitoring.meteo.uz/en/menu/monitoring-zagrjaznenija-atmosfernogo-vozduha|https://monitoring.meteo.uz/en/map,HORIBA|automatic,,standard_context_found_keep_not_complete,Can a public station-level or regulator source connect the method context to this exact station and current operating status?,"Promotion requires station-level method or instrument evidence, a current-status page, or a regulator/station-owner table naming this station row.",False,False,False,False,"Use as a station-level review lead. Source method context exists, but the station row is not classified.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,UZB-method_context_needs_station_confirmation-718,method_context_needs_station_confirmation,priority_2_method_context_station_confirmation,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,718,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,2,2,0,0,uzhydromet_air_pollution|uzhydromet_map,https://monitoring.meteo.uz/en/menu/monitoring-zagrjaznenija-atmosfernogo-vozduha|https://monitoring.meteo.uz/en/map,HORIBA|automatic,,standard_context_found_keep_not_complete,Can a public station-level or regulator source connect the method context to this exact station and current operating status?,"Promotion requires station-level method or instrument evidence, a current-status page, or a regulator/station-owner table naming this station row.",False,False,False,False,"Use as a station-level review lead. Source method context exists, but the station row is not classified.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,UZB-method_context_needs_station_confirmation-719,method_context_needs_station_confirmation,priority_2_method_context_station_confirmation,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,719,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,2,2,0,0,uzhydromet_air_pollution|uzhydromet_map,https://monitoring.meteo.uz/en/menu/monitoring-zagrjaznenija-atmosfernogo-vozduha|https://monitoring.meteo.uz/en/map,HORIBA|automatic,,standard_context_found_keep_not_complete,Can a public station-level or regulator source connect the method context to this exact station and current operating status?,"Promotion requires station-level method or instrument evidence, a current-status page, or a regulator/station-owner table naming this station row.",False,False,False,False,"Use as a station-level review lead. Source method context exists, but the station row is not classified.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,UZB-method_context_needs_station_confirmation-720,method_context_needs_station_confirmation,priority_2_method_context_station_confirmation,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,720,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,2,2,0,0,uzhydromet_air_pollution|uzhydromet_map,https://monitoring.meteo.uz/en/menu/monitoring-zagrjaznenija-atmosfernogo-vozduha|https://monitoring.meteo.uz/en/map,HORIBA|automatic,,standard_context_found_keep_not_complete,Can a public station-level or regulator source connect the method context to this exact station and current operating status?,"Promotion requires station-level method or instrument evidence, a current-status page, or a regulator/station-owner table naming this station row.",False,False,False,False,"Use as a station-level review lead. Source method context exists, but the station row is not classified.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,UZB-method_context_needs_station_confirmation-721,method_context_needs_station_confirmation,priority_2_method_context_station_confirmation,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,721,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,2,2,0,0,uzhydromet_air_pollution|uzhydromet_map,https://monitoring.meteo.uz/en/menu/monitoring-zagrjaznenija-atmosfernogo-vozduha|https://monitoring.meteo.uz/en/map,HORIBA|automatic,,standard_context_found_keep_not_complete,Can a public station-level or regulator source connect the method context to this exact station and current operating status?,"Promotion requires station-level method or instrument evidence, a current-status page, or a regulator/station-owner table naming this station row.",False,False,False,False,"Use as a station-level review lead. Source method context exists, but the station row is not classified.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,UZB-method_context_needs_station_confirmation-722,method_context_needs_station_confirmation,priority_2_method_context_station_confirmation,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,722,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,2,2,0,0,uzhydromet_air_pollution|uzhydromet_map,https://monitoring.meteo.uz/en/menu/monitoring-zagrjaznenija-atmosfernogo-vozduha|https://monitoring.meteo.uz/en/map,HORIBA|automatic,,standard_context_found_keep_not_complete,Can a public station-level or regulator source connect the method context to this exact station and current operating status?,"Promotion requires station-level method or instrument evidence, a current-status page, or a regulator/station-owner table naming this station row.",False,False,False,False,"Use as a station-level review lead. Source method context exists, but the station row is not classified.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
