generated_at,attestation_chain,status,method,iso3,iso2,country,subregion,upgrade_queue_class,pm25_locations_in_committed_panel,pm25_exposure_ugm3,baseline_gap_top5,zero_public_monitor_above_guideline,top_positive_gdp_residual,query_status,openaq_location_id,openaq_location_name,openaq_country_code,openaq_country_name,latitude,longitude,station_coordinate_available,coordinate_quality_status,coordinate_in_target_country_bbox,owner_name,provider_name,owner_or_provider_available,monitor_grade_available,first_seen,first_seen_available,last_seen,last_seen_available,is_mobile,is_monitor,pm25_sensor_count,parameter_tokens,license_names,station_radius_coordinate_input_available,station_radius_analysis_ready,non_claim
2026-06-19T06:27:19Z,ai-first,computed,air_monitoring_openaq_station_metadata_fetch_v1,TJK,TJ,Tajikistan,Central and West Asia,baseline_top5_monitor_metadata,5,37.05,True,False,False,computed,6395766,"31 md, Khujand",TJ,Tajikistan,40.3023,69.64034,True,target_country_bbox_match,True,Clarity,Clarity,True,False,2026-06-09T19:15:02Z,True,2026-06-19T02:55:44Z,True,False,False,1,2;pm25,CC0 1.0,True,False,"This public-source access pass queries OpenAQ v3 location metadata for the air-monitoring upgrade queue. It does not validate monitor grade, does not prove no monitor exists outside OpenAQ, does not create a regulatory inventory, and does not estimate station-radius population coverage."
2026-06-19T06:27:19Z,ai-first,computed,air_monitoring_openaq_station_metadata_fetch_v1,AZE,AZ,Azerbaijan,Central and West Asia,positive_gdp_residual_monitor_metadata,1,21.73,False,False,True,computed,353013,Baku,AZ,Azerbaijan,40.386992,49.842946,True,target_country_bbox_match,True,Unknown Governmental Organization,AirNow,True,False,2022-06-23T13:00:00Z,True,2026-06-19T06:00:00Z,True,False,True,1,2;pm25,US Public Domain,True,False,"This public-source access pass queries OpenAQ v3 location metadata for the air-monitoring upgrade queue. It does not validate monitor grade, does not prove no monitor exists outside OpenAQ, does not create a regulatory inventory, and does not estimate station-radius population coverage."
2026-06-19T06:27:19Z,ai-first,computed,air_monitoring_openaq_station_metadata_fetch_v1,AZE,AZ,Azerbaijan,Central and West Asia,positive_gdp_residual_monitor_metadata,1,21.73,False,False,True,computed,6389684,Shuvalan,AZ,Azerbaijan,40.501052,50.182203,True,target_country_bbox_match,True,AirGradient,AirGradient,True,False,2026-06-05T16:00:00Z,True,2026-06-19T06:00:00Z,True,False,False,1,100;125;19;2;98;pm03count;pm1;pm25;relativehumidity;rh;temperature;temperature(c);um003,CC BY 4.0,True,False,"This public-source access pass queries OpenAQ v3 location metadata for the air-monitoring upgrade queue. It does not validate monitor grade, does not prove no monitor exists outside OpenAQ, does not create a regulatory inventory, and does not estimate station-radius population coverage."
2026-06-19T06:27:19Z,ai-first,computed,air_monitoring_openaq_station_metadata_fetch_v1,GEO,GE,Georgia,Central and West Asia,positive_gdp_residual_monitor_metadata,2,17.04,False,False,True,computed,6117861,Racha Antiquities Study and Protection Fund,GE,Georgia,42.578005,43.438649,True,target_country_bbox_match,True,Racha Antiquities Study and Protection Fund,AirGradient,True,False,2025-11-03T10:00:00Z,True,2026-06-13T23:00:00Z,True,False,False,1,100;125;19;2;98;pm03count;pm1;pm25;relativehumidity;rh;temperature;temperature(c);um003,CC BY 4.0,True,False,"This public-source access pass queries OpenAQ v3 location metadata for the air-monitoring upgrade queue. It does not validate monitor grade, does not prove no monitor exists outside OpenAQ, does not create a regulatory inventory, and does not estimate station-radius population coverage."
2026-06-19T06:27:19Z,ai-first,computed,air_monitoring_openaq_station_metadata_fetch_v1,GEO,GE,Georgia,Central and West Asia,positive_gdp_residual_monitor_metadata,2,17.04,False,False,True,computed,6131252,Oni Public School,GE,Georgia,42.5823,43.4374,True,target_country_bbox_match,True,Racha Antiquities Study and Protection Fund,AirGradient,True,False,2025-11-15T11:00:00Z,True,2026-06-19T06:00:00Z,True,False,False,1,100;125;19;2;98;pm03count;pm1;pm25;relativehumidity;rh;temperature;temperature(c);um003,CC BY 4.0,True,False,"This public-source access pass queries OpenAQ v3 location metadata for the air-monitoring upgrade queue. It does not validate monitor grade, does not prove no monitor exists outside OpenAQ, does not create a regulatory inventory, and does not estimate station-radius population coverage."
2026-06-19T06:27:19Z,ai-first,computed,air_monitoring_openaq_station_metadata_fetch_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,35,17.88,False,False,True,computed,2537,US Diplomatic Post: Jakarta South,ID,Indonesia,-6.236585,106.793335,True,target_country_bbox_match,True,Unknown Governmental Organization,StateAir JakartaSouth,True,False,2016-01-30T01:00:00Z,True,2016-11-09T16:00:00Z,True,False,True,1,2;pm25,,True,False,"This public-source access pass queries OpenAQ v3 location metadata for the air-monitoring upgrade queue. It does not validate monitor grade, does not prove no monitor exists outside OpenAQ, does not create a regulatory inventory, and does not estimate station-radius population coverage."
2026-06-19T06:27:19Z,ai-first,computed,air_monitoring_openaq_station_metadata_fetch_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,35,17.88,False,False,True,computed,2538,US Diplomatic Post: Jakarta Central,ID,Indonesia,-6.182382,106.834094,True,target_country_bbox_match,True,Unknown Governmental Organization,StateAir JakartaCentral,True,False,2016-01-30T01:00:00Z,True,2016-11-09T16:00:00Z,True,False,True,1,2;pm25,,True,False,"This public-source access pass queries OpenAQ v3 location metadata for the air-monitoring upgrade queue. It does not validate monitor grade, does not prove no monitor exists outside OpenAQ, does not create a regulatory inventory, and does not estimate station-radius population coverage."
2026-06-19T06:27:19Z,ai-first,computed,air_monitoring_openaq_station_metadata_fetch_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,35,17.88,False,False,True,computed,8320,Jakarta South,ID,Indonesia,-6.236704,106.793244,True,target_country_bbox_match,True,Unknown Governmental Organization,AirNow,True,False,2022-10-03T20:00:00Z,True,2025-11-04T21:00:00Z,True,False,True,1,2;pm25,US Public Domain,True,False,"This public-source access pass queries OpenAQ v3 location metadata for the air-monitoring upgrade queue. It does not validate monitor grade, does not prove no monitor exists outside OpenAQ, does not create a regulatory inventory, and does not estimate station-radius population coverage."
2026-06-19T06:27:19Z,ai-first,computed,air_monitoring_openaq_station_metadata_fetch_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,35,17.88,False,False,True,computed,8637,Jakarta Central,ID,Indonesia,-6.182536,106.834235,True,target_country_bbox_match,True,Unknown Governmental Organization,AirNow,True,False,2016-11-09T18:00:00Z,True,2025-04-09T14:00:00Z,True,False,True,1,10;2;o3;o₃;pm25,US Public Domain,True,False,"This public-source access pass queries OpenAQ v3 location metadata for the air-monitoring upgrade queue. It does not validate monitor grade, does not prove no monitor exists outside OpenAQ, does not create a regulatory inventory, and does not estimate station-radius population coverage."
2026-06-19T06:27:19Z,ai-first,computed,air_monitoring_openaq_station_metadata_fetch_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,35,17.88,False,False,True,computed,223262,Cilandek,ID,Indonesia,-6.274138909,106.799896471,True,target_country_bbox_match,True,Unknown Community Organization,HabitatMap,True,False,,False,,False,False,False,1,2;pm25,,True,False,"This public-source access pass queries OpenAQ v3 location metadata for the air-monitoring upgrade queue. It does not validate monitor grade, does not prove no monitor exists outside OpenAQ, does not create a regulatory inventory, and does not estimate station-radius population coverage."
2026-06-19T06:27:19Z,ai-first,computed,air_monitoring_openaq_station_metadata_fetch_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,35,17.88,False,False,True,computed,223824,Cilandek,ID,Indonesia,-6.274094251,106.79987099,True,target_country_bbox_match,True,Unknown Community Organization,HabitatMap,True,False,,False,,False,False,False,1,2;pm25,,True,False,"This public-source access pass queries OpenAQ v3 location metadata for the air-monitoring upgrade queue. It does not validate monitor grade, does not prove no monitor exists outside OpenAQ, does not create a regulatory inventory, and does not estimate station-radius population coverage."
2026-06-19T06:27:19Z,ai-first,computed,air_monitoring_openaq_station_metadata_fetch_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,35,17.88,False,False,True,computed,1285347,SPARTAN - ITB Bandung,ID,Indonesia,-6.88842,107.61,True,target_country_bbox_match,True,Unknown Governmental Organization,SPARTAN Network,True,False,2016-08-01T17:00:00Z,True,2018-01-29T10:00:00Z,True,False,True,1,2;pm25,,True,False,"This public-source access pass queries OpenAQ v3 location metadata for the air-monitoring upgrade queue. It does not validate monitor grade, does not prove no monitor exists outside OpenAQ, does not create a regulatory inventory, and does not estimate station-radius population coverage."
2026-06-19T06:27:19Z,ai-first,computed,air_monitoring_openaq_station_metadata_fetch_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,35,17.88,False,False,True,computed,1367443,Depok,ID,Indonesia,-6.409456,106.856152,True,target_country_bbox_match,True,Unknown Governmental Organization,AirGradient,True,False,2023-08-01T07:00:00Z,True,2025-12-20T07:00:00Z,True,False,False,2,1;100;125;19;2;98;pm03count;pm1;pm10;pm25;relativehumidity;rh;temperature;temperature(c);um003,CC BY 4.0,True,False,"This public-source access pass queries OpenAQ v3 location metadata for the air-monitoring upgrade queue. It does not validate monitor grade, does not prove no monitor exists outside OpenAQ, does not create a regulatory inventory, and does not estimate station-radius population coverage."
2026-06-19T06:27:19Z,ai-first,computed,air_monitoring_openaq_station_metadata_fetch_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,35,17.88,False,False,True,computed,1489107,Cipete,ID,Indonesia,-6.273957945,106.799961515,True,target_country_bbox_match,True,Unknown Community Organization,HabitatMap,True,False,,False,,False,False,False,1,2;pm25,,True,False,"This public-source access pass queries OpenAQ v3 location metadata for the air-monitoring upgrade queue. It does not validate monitor grade, does not prove no monitor exists outside OpenAQ, does not create a regulatory inventory, and does not estimate station-radius population coverage."
2026-06-19T06:27:19Z,ai-first,computed,air_monitoring_openaq_station_metadata_fetch_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,35,17.88,False,False,True,computed,1563313,Qoryah Darussalam,ID,Indonesia,-6.3612408,106.8419476,True,target_country_bbox_match,True,Unknown Governmental Organization,AirGradient,True,False,2023-09-12T10:00:00Z,True,2025-10-17T17:00:00Z,True,False,False,1,1;100;125;19;2;98;pm03count;pm1;pm10;pm25;relativehumidity;rh;temperature;temperature(c);um003,CC BY 4.0,True,False,"This public-source access pass queries OpenAQ v3 location metadata for the air-monitoring upgrade queue. It does not validate monitor grade, does not prove no monitor exists outside OpenAQ, does not create a regulatory inventory, and does not estimate station-radius population coverage."
2026-06-19T06:27:19Z,ai-first,computed,air_monitoring_openaq_station_metadata_fetch_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,35,17.88,False,False,True,computed,1776543,Jihan Fauziah Hamdi,ID,Indonesia,-6.2210686,106.8254998,True,target_country_bbox_match,True,Unknown Person,AirGradient,True,False,2023-10-30T13:00:00Z,True,2024-05-26T00:00:00Z,True,False,False,1,1;100;125;19;2;98;pm03count;pm1;pm10;pm25;relativehumidity;rh;temperature;temperature(c);um003,CC BY 4.0,True,False,"This public-source access pass queries OpenAQ v3 location metadata for the air-monitoring upgrade queue. It does not validate monitor grade, does not prove no monitor exists outside OpenAQ, does not create a regulatory inventory, and does not estimate station-radius population coverage."
2026-06-19T06:27:19Z,ai-first,computed,air_monitoring_openaq_station_metadata_fetch_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,35,17.88,False,False,True,computed,1894630,Jakarta,ID,Indonesia,-0.60841,100.75508,True,target_country_bbox_match,True,Clarity,Clarity,True,False,2023-11-28T16:55:24Z,True,2026-06-19T03:06:10Z,True,False,False,1,1;100;128;19;2;pm1;pm10;pm25;temperature;temperature(c);temperature(f),CC0 1.0,True,False,"This public-source access pass queries OpenAQ v3 location metadata for the air-monitoring upgrade queue. It does not validate monitor grade, does not prove no monitor exists outside OpenAQ, does not create a regulatory inventory, and does not estimate station-radius population coverage."
2026-06-19T06:27:19Z,ai-first,computed,air_monitoring_openaq_station_metadata_fetch_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,35,17.88,False,False,True,computed,1894639,Jakarta,ID,Indonesia,-6.09657,106.96135,True,target_country_bbox_match,True,Clarity,Clarity,True,False,2024-01-25T08:36:19Z,True,2026-06-19T02:52:04Z,True,False,False,1,1;100;128;19;2;pm1;pm10;pm25;temperature;temperature(c);temperature(f),CC0 1.0,True,False,"This public-source access pass queries OpenAQ v3 location metadata for the air-monitoring upgrade queue. It does not validate monitor grade, does not prove no monitor exists outside OpenAQ, does not create a regulatory inventory, and does not estimate station-radius population coverage."
2026-06-19T06:27:19Z,ai-first,computed,air_monitoring_openaq_station_metadata_fetch_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,35,17.88,False,False,True,computed,2071976,Krukut,ID,Indonesia,-6.159382,106.818018,True,target_country_bbox_match,True,Unknown Person,AirGradient,True,False,2024-01-09T08:00:00Z,True,2024-09-10T08:00:00Z,True,False,False,1,1;100;125;19;2;98;pm03count;pm1;pm10;pm25;relativehumidity;rh;temperature;temperature(c);um003,CC BY 4.0,True,False,"This public-source access pass queries OpenAQ v3 location metadata for the air-monitoring upgrade queue. It does not validate monitor grade, does not prove no monitor exists outside OpenAQ, does not create a regulatory inventory, and does not estimate station-radius population coverage."
2026-06-19T06:27:19Z,ai-first,computed,air_monitoring_openaq_station_metadata_fetch_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,35,17.88,False,False,True,computed,2849176,Margonda Residence 3,ID,Indonesia,-6.386604881271759,106.82669253666032,True,target_country_bbox_match,True,Unknown Person,AirGradient,True,False,2024-05-16T10:00:00Z,True,2024-09-04T05:00:00Z,True,False,False,1,1;100;125;19;2;98;pm03count;pm1;pm10;pm25;relativehumidity;rh;temperature;temperature(c);um003,CC BY 4.0,True,False,"This public-source access pass queries OpenAQ v3 location metadata for the air-monitoring upgrade queue. It does not validate monitor grade, does not prove no monitor exists outside OpenAQ, does not create a regulatory inventory, and does not estimate station-radius population coverage."
2026-06-19T06:27:19Z,ai-first,computed,air_monitoring_openaq_station_metadata_fetch_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,35,17.88,False,False,True,computed,3037147,Wedomartani,ID,Indonesia,-7.744424,110.417732,True,target_country_bbox_match,True,Unknown Person,AirGradient,True,False,2024-08-28T16:00:00Z,True,2025-03-19T02:00:00Z,True,False,False,1,1;100;125;19;2;98;pm03count;pm1;pm10;pm25;relativehumidity;rh;temperature;temperature(c);um003,CC BY 4.0,True,False,"This public-source access pass queries OpenAQ v3 location metadata for the air-monitoring upgrade queue. It does not validate monitor grade, does not prove no monitor exists outside OpenAQ, does not create a regulatory inventory, and does not estimate station-radius population coverage."
2026-06-19T06:27:19Z,ai-first,computed,air_monitoring_openaq_station_metadata_fetch_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,35,17.88,False,False,True,computed,3056210,Pasteur Gateway Apartment,ID,Indonesia,-6.8895326,107.5635579,True,target_country_bbox_match,True,Unknown Person,AirGradient,True,False,2024-09-10T08:00:00Z,True,2024-11-04T01:00:00Z,True,False,False,1,1;100;125;19;2;98;pm03count;pm1;pm10;pm25;relativehumidity;rh;temperature;temperature(c);um003,CC BY 4.0,True,False,"This public-source access pass queries OpenAQ v3 location metadata for the air-monitoring upgrade queue. It does not validate monitor grade, does not prove no monitor exists outside OpenAQ, does not create a regulatory inventory, and does not estimate station-radius population coverage."
2026-06-19T06:27:19Z,ai-first,computed,air_monitoring_openaq_station_metadata_fetch_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,35,17.88,False,False,True,computed,3084738,Jaja,ID,Indonesia,-6.396635576845471,106.8234376822199,True,target_country_bbox_match,True,Unknown Person,AirGradient,True,False,2024-09-29T11:00:00Z,True,2024-10-01T09:00:00Z,True,False,False,1,1;100;125;19;2;98;pm03count;pm1;pm10;pm25;relativehumidity;rh;temperature;temperature(c);um003,CC BY 4.0,True,False,"This public-source access pass queries OpenAQ v3 location metadata for the air-monitoring upgrade queue. It does not validate monitor grade, does not prove no monitor exists outside OpenAQ, does not create a regulatory inventory, and does not estimate station-radius population coverage."
2026-06-19T06:27:19Z,ai-first,computed,air_monitoring_openaq_station_metadata_fetch_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,35,17.88,False,False,True,computed,3276989,Cipete Jakarta,ID,Indonesia,-6.274033597,106.799931675,True,target_country_bbox_match,True,HabitatMap,HabitatMap,True,False,,False,,False,False,False,1,2;pm25,,True,False,"This public-source access pass queries OpenAQ v3 location metadata for the air-monitoring upgrade queue. It does not validate monitor grade, does not prove no monitor exists outside OpenAQ, does not create a regulatory inventory, and does not estimate station-radius population coverage."
2026-06-19T06:27:19Z,ai-first,computed,air_monitoring_openaq_station_metadata_fetch_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,35,17.88,False,False,True,computed,3280117,Cipete Jakarta,ID,Indonesia,-6.27404826,106.799946763,True,target_country_bbox_match,True,HabitatMap,HabitatMap,True,False,,False,,False,False,False,1,2;pm25,,True,False,"This public-source access pass queries OpenAQ v3 location metadata for the air-monitoring upgrade queue. It does not validate monitor grade, does not prove no monitor exists outside OpenAQ, does not create a regulatory inventory, and does not estimate station-radius population coverage."
2026-06-19T06:27:19Z,ai-first,computed,air_monitoring_openaq_station_metadata_fetch_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,35,17.88,False,False,True,computed,3294802,Cipete Dec,ID,Indonesia,-6.274064257,106.799920946,True,target_country_bbox_match,True,HabitatMap,HabitatMap,True,False,,False,,False,False,False,1,2;pm25,,True,False,"This public-source access pass queries OpenAQ v3 location metadata for the air-monitoring upgrade queue. It does not validate monitor grade, does not prove no monitor exists outside OpenAQ, does not create a regulatory inventory, and does not estimate station-radius population coverage."
2026-06-19T06:27:19Z,ai-first,computed,air_monitoring_openaq_station_metadata_fetch_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,35,17.88,False,False,True,computed,4047633,Yogyakarta,ID,Indonesia,-7.749114049950875,110.3958113663938,True,target_country_bbox_match,True,AirGradient,AirGradient,True,False,2025-04-14T07:00:00Z,True,2025-05-12T02:00:00Z,True,False,False,1,100;125;19;2;98;pm03count;pm1;pm25;relativehumidity;rh;temperature;temperature(c);um003,CC BY 4.0,True,False,"This public-source access pass queries OpenAQ v3 location metadata for the air-monitoring upgrade queue. It does not validate monitor grade, does not prove no monitor exists outside OpenAQ, does not create a regulatory inventory, and does not estimate station-radius population coverage."
2026-06-19T06:27:19Z,ai-first,computed,air_monitoring_openaq_station_metadata_fetch_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,35,17.88,False,False,True,computed,4826556,Ubud,ID,Indonesia,-8.53036,115.26932,True,target_country_bbox_match,True,Rozendal,AirGradient,True,False,2025-06-22T11:00:00Z,True,2025-12-05T02:00:00Z,True,False,False,1,100;125;19;2;98;pm03count;pm1;pm25;relativehumidity;rh;temperature;temperature(c);um003,CC BY 4.0,True,False,"This public-source access pass queries OpenAQ v3 location metadata for the air-monitoring upgrade queue. It does not validate monitor grade, does not prove no monitor exists outside OpenAQ, does not create a regulatory inventory, and does not estimate station-radius population coverage."
2026-06-19T06:27:19Z,ai-first,computed,air_monitoring_openaq_station_metadata_fetch_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,35,17.88,False,False,True,computed,5044494,Balangan,ID,Indonesia,-8.8071,115.1408,True,target_country_bbox_match,True,AirGradient,AirGradient,True,False,2025-07-12T04:00:00Z,True,2025-08-06T05:00:00Z,True,False,False,1,100;125;19;2;98;pm03count;pm1;pm25;relativehumidity;rh;temperature;temperature(c);um003,CC BY 4.0,True,False,"This public-source access pass queries OpenAQ v3 location metadata for the air-monitoring upgrade queue. It does not validate monitor grade, does not prove no monitor exists outside OpenAQ, does not create a regulatory inventory, and does not estimate station-radius population coverage."
2026-06-19T06:27:19Z,ai-first,computed,air_monitoring_openaq_station_metadata_fetch_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,35,17.88,False,False,True,computed,5586536,USU,ID,Indonesia,3.539102,98.615361,True,target_country_bbox_match,True,AirGradient,AirGradient,True,False,2025-10-10T09:00:00Z,True,2026-05-19T14:00:00Z,True,False,False,1,100;125;19;2;98;pm03count;pm1;pm25;relativehumidity;rh;temperature;temperature(c);um003,CC BY 4.0,True,False,"This public-source access pass queries OpenAQ v3 location metadata for the air-monitoring upgrade queue. It does not validate monitor grade, does not prove no monitor exists outside OpenAQ, does not create a regulatory inventory, and does not estimate station-radius population coverage."
2026-06-19T06:27:19Z,ai-first,computed,air_monitoring_openaq_station_metadata_fetch_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,35,17.88,False,False,True,computed,5599584,Bogor Selatan,ID,Indonesia,-6.62854,106.795046,True,target_country_bbox_match,True,AirGradient,AirGradient,True,False,2025-08-29T08:00:00Z,True,2026-03-02T05:00:00Z,True,False,False,1,100;125;19;2;98;pm03count;pm1;pm25;relativehumidity;rh;temperature;temperature(c);um003,CC BY 4.0,True,False,"This public-source access pass queries OpenAQ v3 location metadata for the air-monitoring upgrade queue. It does not validate monitor grade, does not prove no monitor exists outside OpenAQ, does not create a regulatory inventory, and does not estimate station-radius population coverage."
2026-06-19T06:27:19Z,ai-first,computed,air_monitoring_openaq_station_metadata_fetch_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,35,17.88,False,False,True,computed,6051931,West Jakarta Mayor Office,ID,Indonesia,-6.18588,106.737892,True,target_country_bbox_match,True,Clean Air Catalyst,Clean Air Catalyst,True,False,2023-09-30T17:00:00Z,True,2025-06-30T16:00:00Z,True,False,True,1,100;2;22;34;98;pm25;relativehumidity;rh;temperature;temperature(c);wind_direction;wind_speed;winddirection;windspeed,,True,False,"This public-source access pass queries OpenAQ v3 location metadata for the air-monitoring upgrade queue. It does not validate monitor grade, does not prove no monitor exists outside OpenAQ, does not create a regulatory inventory, and does not estimate station-radius population coverage."
2026-06-19T06:27:19Z,ai-first,computed,air_monitoring_openaq_station_metadata_fetch_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,35,17.88,False,False,True,computed,6051932,East Jakarta Mayor Office,ID,Indonesia,-6.214719,106.944138,True,target_country_bbox_match,True,Clean Air Catalyst,Clean Air Catalyst,True,False,2023-09-30T17:00:00Z,True,2025-06-30T16:00:00Z,True,False,True,1,100;19865;19866;2;22;34;98;bc370nm;bc880nm;bc_370;bc_880;pm25;relativehumidity;rh;temperature;temperature(c);wind_direction;wind_speed;winddirection;windspeed,,True,False,"This public-source access pass queries OpenAQ v3 location metadata for the air-monitoring upgrade queue. It does not validate monitor grade, does not prove no monitor exists outside OpenAQ, does not create a regulatory inventory, and does not estimate station-radius population coverage."
2026-06-19T06:27:19Z,ai-first,computed,air_monitoring_openaq_station_metadata_fetch_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,35,17.88,False,False,True,computed,6051933,Rusunawa Marunda,ID,Indonesia,-6.096695,106.960983,True,target_country_bbox_match,True,Clean Air Catalyst,Clean Air Catalyst,True,False,2023-09-30T17:00:00Z,True,2025-06-30T16:00:00Z,True,False,True,1,100;2;22;34;98;pm25;relativehumidity;rh;temperature;temperature(c);wind_direction;wind_speed;winddirection;windspeed,,True,False,"This public-source access pass queries OpenAQ v3 location metadata for the air-monitoring upgrade queue. It does not validate monitor grade, does not prove no monitor exists outside OpenAQ, does not create a regulatory inventory, and does not estimate station-radius population coverage."
2026-06-19T06:27:19Z,ai-first,computed,air_monitoring_openaq_station_metadata_fetch_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,35,17.88,False,False,True,computed,6095641,D'Mall Depok,ID,Indonesia,-6.386761061456651,106.82661840203917,True,target_country_bbox_match,True,AirGradient,AirGradient,True,False,2025-10-14T23:00:00Z,True,2025-11-22T14:00:00Z,True,False,False,1,100;125;19;2;98;pm03count;pm1;pm25;relativehumidity;rh;temperature;temperature(c);um003,CC BY 4.0,True,False,"This public-source access pass queries OpenAQ v3 location metadata for the air-monitoring upgrade queue. It does not validate monitor grade, does not prove no monitor exists outside OpenAQ, does not create a regulatory inventory, and does not estimate station-radius population coverage."
2026-06-19T06:27:19Z,ai-first,computed,air_monitoring_openaq_station_metadata_fetch_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,35,17.88,False,False,True,computed,6103913,SD Muhammadiyah 18 Palembang,ID,Indonesia,-2.9229891,104.7128934,True,target_country_bbox_match,True,Kopernik,AirGradient,True,False,2025-10-22T07:00:00Z,True,2026-06-15T17:00:00Z,True,False,False,1,100;125;19;2;98;pm03count;pm1;pm25;relativehumidity;rh;temperature;temperature(c);um003,CC BY 4.0,True,False,"This public-source access pass queries OpenAQ v3 location metadata for the air-monitoring upgrade queue. It does not validate monitor grade, does not prove no monitor exists outside OpenAQ, does not create a regulatory inventory, and does not estimate station-radius population coverage."
2026-06-19T06:27:19Z,ai-first,computed,air_monitoring_openaq_station_metadata_fetch_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,35,17.88,False,False,True,computed,6103954,SD Muhammadiyah 1 Palembang,ID,Indonesia,-2.9888432,104.7485507,True,target_country_bbox_match,True,Kopernik,AirGradient,True,False,2025-10-22T08:00:00Z,True,2026-06-19T06:00:00Z,True,False,False,1,100;125;19;2;98;pm03count;pm1;pm25;relativehumidity;rh;temperature;temperature(c);um003,CC BY 4.0,True,False,"This public-source access pass queries OpenAQ v3 location metadata for the air-monitoring upgrade queue. It does not validate monitor grade, does not prove no monitor exists outside OpenAQ, does not create a regulatory inventory, and does not estimate station-radius population coverage."
2026-06-19T06:27:19Z,ai-first,computed,air_monitoring_openaq_station_metadata_fetch_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,35,17.88,False,False,True,computed,6144741,STT Satyabhakti,ID,Indonesia,-7.9185093,112.651344,True,target_country_bbox_match,True,AirGradient,AirGradient,True,False,2025-11-27T16:00:00Z,True,2026-06-19T06:00:00Z,True,False,False,1,100;125;19;2;98;pm03count;pm1;pm25;relativehumidity;rh;temperature;temperature(c);um003,CC BY 4.0,True,False,"This public-source access pass queries OpenAQ v3 location metadata for the air-monitoring upgrade queue. It does not validate monitor grade, does not prove no monitor exists outside OpenAQ, does not create a regulatory inventory, and does not estimate station-radius population coverage."
2026-06-19T06:27:19Z,ai-first,computed,air_monitoring_openaq_station_metadata_fetch_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,35,17.88,False,False,True,computed,6313205,SD Muhammadiyah 6/14 Palembang,ID,Indonesia,-2.9581344,104.7367501,True,target_country_bbox_match,True,Kopernik,AirGradient,True,False,2026-04-19T03:00:00Z,True,2026-05-20T08:00:00Z,True,False,False,1,100;125;19;2;98;pm03count;pm1;pm25;relativehumidity;rh;temperature;temperature(c);um003,CC BY 4.0,True,False,"This public-source access pass queries OpenAQ v3 location metadata for the air-monitoring upgrade queue. It does not validate monitor grade, does not prove no monitor exists outside OpenAQ, does not create a regulatory inventory, and does not estimate station-radius population coverage."
