month,location,radius_km,reducer,scheduled_nights,paired_valid_nights,paired_coverage_share,monthly_ratio_median,monthly_ratio_mean,month_valid
2013-12,Leyte,25,p75,6,3,0.5,0.0033399330241786797,0.3809620130543927,True
2013-12,Leyte,50,mean,6,3,0.5,-0.0061111929432463,0.26365985529587505,True
2013-12,Leyte,50,p75,6,3,0.5,0.0022799638699606043,0.33863986631328097,True
2013-12,Leyte,75,mean,6,3,0.5,-0.01895095565276055,0.1563510630712587,True
2013-12,Leyte,75,p75,6,3,0.5,-0.010999251791978946,0.18188048768482534,True
2013-12,Palawan,25,mean,6,3,0.5,0.004605653770650023,0.0796746385874265,True
2013-12,Palawan,25,p75,6,3,0.5,0.002958840142960291,0.128269182785938,True
2013-12,Palawan,50,mean,6,3,0.5,-0.0021437248887998996,0.06450570216863087,True
2013-12,Palawan,50,p75,6,3,0.5,0.013562449083373137,0.10735297808978424,True
2013-12,Palawan,75,mean,6,3,0.5,-0.016432351939618443,0.0426417760776427,True
2013-12,Palawan,75,p75,6,3,0.5,0.02934844943817639,0.05422755972309467,True
2013-12,Samar,25,mean,6,3,0.5,-0.007562587605873971,-0.012781537716929997,True
2013-12,Samar,25,p75,6,3,0.5,-0.0030467422236999434,-0.006536073826474069,True
2013-12,Samar,50,mean,6,4,0.6666666666666666,-0.01596723877578812,0.1640419284224628,True
2013-12,Samar,50,p75,6,4,0.6666666666666666,-0.006896682765418561,0.2149825978004709,True
2013-12,Samar,75,mean,6,4,0.6666666666666666,-0.026792678127875585,0.12957806810615566,True
2013-12,Samar,75,p75,6,4,0.6666666666666666,-0.02014323889412245,0.14683959475094405,True
2014-01,Aklan,25,mean,6,3,0.5,0.012157232151395261,0.939469162604826,True
2014-01,Aklan,25,p75,6,3,0.5,0.012044633778758843,0.7989169109651192,True
2014-01,Aklan,50,mean,6,3,0.5,0.016805434992849155,1.0376566787693584,True
2014-01,Aklan,50,p75,6,3,0.5,0.039836715730575824,0.9128530663011606,True
2014-01,Aklan,75,mean,6,4,0.6666666666666666,-0.001602196890608594,0.5422884194798049,True
2014-01,Aklan,75,p75,6,4,0.6666666666666666,0.04291740415710682,0.6062770748126829,True
2014-01,Capiz,25,mean,6,3,0.5,0.007621971590123251,0.8759585356147803,True
2014-01,Capiz,25,p75,6,3,0.5,0.01923834002939037,0.8157057454660094,True
2014-01,Capiz,50,mean,6,4,0.6666666666666666,0.021169815315746653,0.6874907118632873,True
2014-01,Capiz,50,p75,6,4,0.6666666666666666,0.09331486612155518,0.6669654300517469,True
2014-01,Capiz,75,mean,6,4,0.6666666666666666,0.037435946860251694,0.6215400749588939,True
2014-01,Capiz,75,p75,6,4,0.6666666666666666,0.16915716763670585,0.6982772779713962,True
2014-01,Cebu,25,mean,6,1,0.16666666666666666,0.22744830270300057,0.22744830270300057,False
2014-01,Cebu,25,p75,6,1,0.16666666666666666,0.06289673220592637,0.06289673220592637,False
2014-01,Cebu,50,mean,6,2,0.3333333333333333,0.1285506306877062,0.1285506306877062,True
2014-01,Cebu,50,p75,6,2,0.3333333333333333,0.08990951801681993,0.08990951801681993,True
2014-01,Cebu,75,mean,6,3,0.5,0.20119586115081414,0.3504233866396784,True
2014-01,Cebu,75,p75,6,3,0.5,0.18363313225779276,0.3547333304241214,True
2014-01,Iloilo,25,mean,6,3,0.5,0.01356936261248298,0.6294740127532688,True
2014-01,Iloilo,25,p75,6,3,0.5,0.02453229807379702,0.6007468616173246,True
2014-01,Iloilo,50,mean,6,4,0.6666666666666666,0.299228490863388,0.7481621527757311,True
2014-01,Iloilo,50,p75,6,4,0.6666666666666666,0.2974427247300886,0.6763358708091328,True
2014-01,Iloilo,75,mean,6,5,0.8333333333333334,0.06164768490108359,0.613523150463883,True
2014-01,Iloilo,75,p75,6,5,0.8333333333333334,0.20761997187144315,0.6779574508078469,True
2014-01,Leyte,25,mean,6,2,0.3333333333333333,0.014375598809910704,0.014375598809910704,True
2014-01,Leyte,25,p75,6,2,0.3333333333333333,0.022597622246790797,0.022597622246790797,True
2014-01,Leyte,50,mean,6,3,0.5,0.01600796396521425,0.557538425930841,True
2014-01,Leyte,50,p75,6,3,0.5,0.05159228989631273,0.5396499106198581,True
2014-01,Leyte,75,mean,6,3,0.5,0.02380893277980311,0.44945095191197953,True
2014-01,Leyte,75,p75,6,3,0.5,0.14182895784414115,0.49236293504990164,True
2014-01,Palawan,25,mean,6,4,0.6666666666666666,0.004524663988650335,0.11122058747310358,True
2014-01,Palawan,25,p75,6,4,0.6666666666666666,0.005561802842628069,0.1420082888035102,True
2014-01,Palawan,50,mean,6,5,0.8333333333333334,0.007586121824291086,0.12364993009530738,True
2014-01,Palawan,50,p75,6,5,0.8333333333333334,0.01978616799988479,0.15968059163943304,True
2014-01,Palawan,75,mean,6,5,0.8333333333333334,0.013970338103628278,0.09060420470769162,True
2014-01,Palawan,75,p75,6,5,0.8333333333333334,0.036547594330065616,0.14801821312782631,True
2014-01,Samar,25,mean,6,2,0.3333333333333333,0.007190525931514249,0.007190525931514249,True
2014-01,Samar,25,p75,6,2,0.3333333333333333,0.015554987648224671,0.015554987648224671,True
2014-01,Samar,50,mean,6,4,0.6666666666666666,0.012434750083085288,0.4015546983932904,True
2014-01,Samar,50,p75,6,4,0.6666666666666666,0.07079854533763488,0.43213503168149314,True
2014-01,Samar,75,mean,6,4,0.6666666666666666,0.03762536735086337,0.35514794361984553,True
2014-01,Samar,75,p75,6,4,0.6666666666666666,0.19061426831467995,0.4447182946812017,True
2014-02,Aklan,25,mean,6,3,0.5,0.014018042239799607,0.09641371511120046,True
2014-02,Aklan,25,p75,6,3,0.5,0.018617025512609447,0.08963175897984545,True
2014-02,Aklan,50,mean,6,3,0.5,0.024197978026493306,0.08949385863112234,True
2014-02,Aklan,50,p75,6,3,0.5,0.1108534350203431,0.14106034874305953,True
2014-02,Aklan,75,mean,6,3,0.5,0.060713971891916525,0.11752376242920731,True
2014-02,Aklan,75,p75,6,3,0.5,0.24287402784857945,0.21185366674064024,True
2014-02,Capiz,25,mean,6,3,0.5,0.014600732808286295,0.10310402349705865,True
2014-02,Capiz,25,p75,6,3,0.5,0.01673047126460816,0.08783835830566743,True
2014-02,Capiz,50,mean,6,3,0.5,0.03804919210890102,0.13454589654923924,True
2014-02,Capiz,50,p75,6,3,0.5,0.13861812654596578,0.1730917778400478,True
2014-02,Capiz,75,mean,6,3,0.5,0.11988353826351686,0.17169378472964877,True
2014-02,Capiz,75,p75,6,3,0.5,0.325636016988741,0.26836169316119446,True
2014-02,Cebu,25,mean,6,2,0.3333333333333333,0.23574413579960377,0.23574413579960377,True
2014-02,Cebu,25,p75,6,2,0.3333333333333333,0.1315929293947304,0.1315929293947304,True
2014-02,Cebu,50,mean,6,2,0.3333333333333333,0.23157133487722653,0.23157133487722653,True
2014-02,Cebu,50,p75,6,2,0.3333333333333333,0.2349359467499052,0.2349359467499052,True
2014-02,Cebu,75,mean,6,2,0.3333333333333333,0.2730666980197782,0.2730666980197782,True
2014-02,Cebu,75,p75,6,2,0.3333333333333333,0.345346697113033,0.345346697113033,True
2014-02,Iloilo,25,mean,6,3,0.5,0.02887955707250776,0.11898027814916906,True
2014-02,Iloilo,25,p75,6,3,0.5,0.025685986807420333,0.09555139161976876,True
2014-02,Iloilo,50,mean,6,3,0.5,0.10753076551556255,0.2090933352964314,True
2014-02,Iloilo,50,p75,6,3,0.5,0.1768100803991055,0.21191007435775813,True
2014-02,Iloilo,75,mean,6,3,0.5,0.1394573926626968,0.20090939962508955,True
2014-02,Iloilo,75,p75,6,3,0.5,0.34816758941491677,0.29785447518675484,True
2014-02,Leyte,25,mean,6,2,0.3333333333333333,0.22377810764709632,0.22377810764709632,True
2014-02,Leyte,25,p75,6,2,0.3333333333333333,0.21923651848352627,0.21923651848352627,True
2014-02,Leyte,50,mean,6,2,0.3333333333333333,0.27156824214015435,0.27156824214015435,True
2014-02,Leyte,50,p75,6,2,0.3333333333333333,0.2873437106445224,0.2873437106445224,True
2014-02,Leyte,75,mean,6,2,0.3333333333333333,0.2945164786963165,0.2945164786963165,True
2014-02,Leyte,75,p75,6,2,0.3333333333333333,0.36720728746237474,0.36720728746237474,True
2014-02,Palawan,25,mean,6,3,0.5,0.004047832227562722,0.055793136376857504,True
2014-02,Palawan,25,p75,6,3,0.5,0.003449264528971172,0.05965959980307441,True
2014-02,Palawan,50,mean,6,3,0.5,0.0042372337885755364,0.07378410246843801,True
2014-02,Palawan,50,p75,6,3,0.5,0.023135069591603084,0.07893668669479646,True
2014-02,Palawan,75,mean,6,3,0.5,-0.003789968420256931,0.08272657877470994,True
2014-02,Palawan,75,p75,6,3,0.5,0.04341314842539796,0.07969273990625124,True
2014-02,Samar,25,mean,6,2,0.3333333333333333,0.3944635024376957,0.3944635024376957,True
2014-02,Samar,25,p75,6,2,0.3333333333333333,0.35283028086525997,0.35283028086525997,True
2014-02,Samar,50,mean,6,2,0.3333333333333333,0.46070080073519937,0.46070080073519937,True
2014-02,Samar,50,p75,6,2,0.3333333333333333,0.5110239563400825,0.5110239563400825,True
2014-02,Samar,75,mean,6,2,0.3333333333333333,0.38782178747164736,0.38782178747164736,True
2014-02,Samar,75,p75,6,2,0.3333333333333333,0.5043496613039704,0.5043496613039704,True
2014-03,Aklan,25,mean,6,6,1.0,0.09019680837624641,0.14645881761786703,True
2014-03,Aklan,25,p75,6,6,1.0,0.09810717211044892,0.1288136567802426,True
2014-03,Aklan,50,mean,6,6,1.0,0.14531680574246614,0.17094674500772625,True
2014-03,Aklan,50,p75,6,6,1.0,0.2421245226858645,0.2764806097938122,True
2014-03,Aklan,75,mean,6,6,1.0,0.26578392110972204,0.24125040824289903,True
2014-03,Aklan,75,p75,6,6,1.0,0.3652930271897342,0.3619029688795339,True
2014-03,Capiz,25,mean,6,5,0.8333333333333334,0.0426987896163907,0.1431510948745888,True
2014-03,Capiz,25,p75,6,5,0.8333333333333334,0.06048800721692585,0.10946615577006477,True
2014-03,Capiz,50,mean,6,6,1.0,0.17761036429081986,0.24628195001757047,True
2014-03,Capiz,50,p75,6,6,1.0,0.2906441208226812,0.3372981171914588,True
2014-03,Capiz,75,mean,6,6,1.0,0.3174320526907547,0.3258185140036478,True
2014-03,Capiz,75,p75,6,6,1.0,0.42370503674173277,0.46398844519790555,True
2014-03,Cebu,25,mean,6,5,0.8333333333333334,0.2675547877711131,0.32917559845678346,True
2014-03,Cebu,25,p75,6,5,0.8333333333333334,0.09483733948424083,0.18923213660842703,True
2014-03,Cebu,50,mean,6,5,0.8333333333333334,0.22975987480433402,0.35304424121788147,True
2014-03,Cebu,50,p75,6,5,0.8333333333333334,0.21391701339089192,0.3727788827217512,True
2014-03,Cebu,75,mean,6,5,0.8333333333333334,0.2049461712804052,0.38055766900210647,True
2014-03,Cebu,75,p75,6,5,0.8333333333333334,0.3666592519269055,0.4860324080557694,True
2014-03,Iloilo,25,mean,6,5,0.8333333333333334,0.059046103532454854,0.13955280988588648,True
2014-03,Iloilo,25,p75,6,5,0.8333333333333334,0.07671898332560945,0.11213900983674792,True
2014-03,Iloilo,50,mean,6,6,1.0,0.23407122084729004,0.3042834100887353,True
2014-03,Iloilo,50,p75,6,6,1.0,0.35638374600671885,0.35555152075076063,True
2014-03,Iloilo,75,mean,6,6,1.0,0.29095867319431234,0.3344706879490817,True
2014-03,Iloilo,75,p75,6,6,1.0,0.4585964815083212,0.462090006861795,True
2014-03,Leyte,25,mean,6,5,0.8333333333333334,0.04868690512354039,0.20131479669831878,True
2014-03,Leyte,25,p75,6,5,0.8333333333333334,0.08186997181395987,0.1873382711335143,True
2014-03,Leyte,50,mean,6,5,0.8333333333333334,0.08401450661829517,0.2925743938337037,True
2014-03,Leyte,50,p75,6,5,0.8333333333333334,0.2708267876923134,0.44326818721532923,True
2014-03,Leyte,75,mean,6,6,1.0,0.2147824529298153,0.35041007367239096,True
2014-03,Leyte,75,p75,6,6,1.0,0.46042451233144976,0.5786496333059804,True
2014-03,Palawan,25,mean,6,6,1.0,0.03293605622608402,0.06802473087504007,True
2014-03,Palawan,25,p75,6,6,1.0,0.03284511520072137,0.06947121694865972,True
2014-03,Palawan,50,mean,6,6,1.0,0.07541053558438805,0.10804194089793816,True
2014-03,Palawan,50,p75,6,6,1.0,0.10311937149726859,0.15491624564916234,True
2014-03,Palawan,75,mean,6,6,1.0,0.1040206300769602,0.13093703634371476,True
2014-03,Palawan,75,p75,6,6,1.0,0.1436176175543537,0.1507772234667733,True
2014-03,Samar,25,mean,6,6,1.0,0.05673565355736049,0.15536666946414568,True
2014-03,Samar,25,p75,6,6,1.0,0.0820645152401546,0.159405256848268,True
2014-03,Samar,50,mean,6,6,1.0,0.13082082471720569,0.3021148238834661,True
2014-03,Samar,50,p75,6,6,1.0,0.3016003596054345,0.4519501896407517,True
2014-03,Samar,75,mean,6,6,1.0,0.22508058370976936,0.3865140389786817,True
2014-03,Samar,75,p75,6,6,1.0,0.517171737333572,0.6177283675050248,True
2014-04,Aklan,25,mean,6,5,0.8333333333333334,0.19259806285668354,0.5062527947020634,True
2014-04,Aklan,25,p75,6,5,0.8333333333333334,0.2018108042211625,0.6676391542400576,True
2014-04,Aklan,50,mean,6,6,1.0,0.2617765199734179,0.3703916674901082,True
2014-04,Aklan,50,p75,6,6,1.0,0.453317925956018,0.5127985772782755,True
2014-04,Aklan,75,mean,6,6,1.0,0.3130004870321103,0.313539215066417,True
2014-04,Aklan,75,p75,6,6,1.0,0.453836611836708,0.42931276707345933,True
2014-04,Capiz,25,mean,6,5,0.8333333333333334,0.1886057258754472,0.5304036156625269,True
2014-04,Capiz,25,p75,6,5,0.8333333333333334,0.19352368547768056,0.7227648957575499,True
2014-04,Capiz,50,mean,6,6,1.0,0.42394328467094955,0.501480012520243,True
2014-04,Capiz,50,p75,6,6,1.0,0.6239457842262659,0.7030747726550671,True
2014-04,Capiz,75,mean,6,6,1.0,0.4570433256720886,0.41743863479930265,True
2014-04,Capiz,75,p75,6,6,1.0,0.5808741113788832,0.5436832912167319,True
2014-04,Cebu,25,mean,6,5,0.8333333333333334,0.47059650316617724,0.6365313782977775,True
2014-04,Cebu,25,p75,6,5,0.8333333333333334,0.2643220988149218,0.6130914629985205,True
2014-04,Cebu,50,mean,6,5,0.8333333333333334,0.590967566510958,0.6336086637852768,True
2014-04,Cebu,50,p75,6,5,0.8333333333333334,0.6753839263849699,0.6692532085582903,True
2014-04,Cebu,75,mean,6,6,1.0,0.415005641004646,0.41100057729833583,True
2014-04,Cebu,75,p75,6,6,1.0,0.5399227439094233,0.5554882345914817,True
2014-04,Iloilo,25,mean,6,5,0.8333333333333334,0.1823128866881819,0.7070379895170376,True
2014-04,Iloilo,25,p75,6,5,0.8333333333333334,0.174207592572684,0.9553120461551027,True
2014-04,Iloilo,50,mean,6,6,1.0,0.35049193214773816,0.7101717650485937,True
2014-04,Iloilo,50,p75,6,6,1.0,0.5921954099421655,0.8935611449586104,True
2014-04,Iloilo,75,mean,6,6,1.0,0.4255494455571948,0.48277754426772607,True
2014-04,Iloilo,75,p75,6,6,1.0,0.5855378666690392,0.6593609101554266,True
2014-04,Leyte,25,mean,6,4,0.6666666666666666,0.3238416505263845,0.8259054163943722,True
2014-04,Leyte,25,p75,6,4,0.6666666666666666,0.5169743788781707,1.0384585312727674,True
2014-04,Leyte,50,mean,6,5,0.8333333333333334,0.44812530454457167,0.7884125085278916,True
2014-04,Leyte,50,p75,6,5,0.8333333333333334,0.7783405749661346,0.9741117479389267,True
2014-04,Leyte,75,mean,6,6,1.0,0.5128372233080942,0.5826067352251244,True
2014-04,Leyte,75,p75,6,6,1.0,0.6846947872264711,0.8365808968866015,True
2014-04,Palawan,25,mean,6,4,0.6666666666666666,0.05319403633064981,0.07975101819323789,True
2014-04,Palawan,25,p75,6,4,0.6666666666666666,0.05277256534194701,0.11134049209014094,True
2014-04,Palawan,50,mean,6,6,1.0,0.13737506355103968,0.15436091655595083,True
2014-04,Palawan,50,p75,6,6,1.0,0.16873279724963441,0.18350928184148693,True
2014-04,Palawan,75,mean,6,6,1.0,0.15635971972688473,0.16239479102238827,True
2014-04,Palawan,75,p75,6,6,1.0,0.1968985250848989,0.21894216318277973,True
2014-04,Samar,25,mean,6,4,0.6666666666666666,0.3275198338067519,0.5968079265024793,True
2014-04,Samar,25,p75,6,4,0.6666666666666666,0.4318237063331925,0.7123624197013598,True
2014-04,Samar,50,mean,6,5,0.8333333333333334,0.4396666323077919,0.7195118763214744,True
2014-04,Samar,50,p75,6,5,0.8333333333333334,0.6197994195401783,0.8632254723565393,True
2014-04,Samar,75,mean,6,6,1.0,0.5353152634803753,0.5835335007644332,True
2014-04,Samar,75,p75,6,6,1.0,0.8711489633883533,0.8605704470439296,True
2014-05,Aklan,25,mean,6,3,0.5,0.0308092007634408,0.09685009203982552,True
2014-05,Aklan,25,p75,6,3,0.5,0.03203381943509366,0.09368545100054204,True
2014-05,Aklan,50,mean,6,5,0.8333333333333334,0.07809704223008078,0.138700256892007,True
2014-05,Aklan,50,p75,6,5,0.8333333333333334,0.15731984694184345,0.25874129318162703,True
2014-05,Aklan,75,mean,6,6,1.0,0.22670063843361102,0.3049212083791767,True
2014-05,Aklan,75,p75,6,6,1.0,0.427521761284812,0.4126300452978162,True
2014-05,Capiz,25,mean,6,2,0.3333333333333333,0.1600187807158537,0.1600187807158537,True
2014-05,Capiz,25,p75,6,2,0.3333333333333333,0.1300083561335599,0.1300083561335599,True
2014-05,Capiz,50,mean,6,5,0.8333333333333334,0.0966749841362354,0.18038581606015108,True
2014-05,Capiz,50,p75,6,5,0.8333333333333334,0.22200947795273845,0.2841638486344801,True
2014-05,Capiz,75,mean,6,6,1.0,0.2939483534489863,0.34103089808918546,True
2014-05,Capiz,75,p75,6,6,1.0,0.45136648412595703,0.43624293733868824,True
2014-05,Cebu,25,mean,6,3,0.5,0.13278339489878058,0.20903311245386827,True
2014-05,Cebu,25,p75,6,3,0.5,0.05678259489303069,0.12268858330775,True
2014-05,Cebu,50,mean,6,4,0.6666666666666666,0.09411096045249795,0.17174777123859886,True
2014-05,Cebu,50,p75,6,4,0.6666666666666666,0.12795125015581027,0.24269474181128148,True
2014-05,Cebu,75,mean,6,5,0.8333333333333334,0.0979758660716148,0.30534807452516644,True
2014-05,Cebu,75,p75,6,5,0.8333333333333334,0.2458842617549638,0.3853993578881768,True
2014-05,Iloilo,25,mean,6,1,0.16666666666666666,0.2902029207579536,0.2902029207579536,False
2014-05,Iloilo,25,p75,6,1,0.16666666666666666,0.24356226944995274,0.24356226944995274,False
2014-05,Iloilo,50,mean,6,4,0.6666666666666666,0.1669422646691858,0.22516406006112227,True
2014-05,Iloilo,50,p75,6,4,0.6666666666666666,0.28307084721672604,0.33170777382759065,True
2014-05,Iloilo,75,mean,6,6,1.0,0.2554918627426555,0.32011859447398366,True
2014-05,Iloilo,75,p75,6,6,1.0,0.44048337035082474,0.44736935348835516,True
2014-05,Leyte,25,mean,6,3,0.5,0.028269120324473165,0.1343706205059451,True
2014-05,Leyte,25,p75,6,3,0.5,0.02747818450021187,0.11728847666730936,True
2014-05,Leyte,50,mean,6,4,0.6666666666666666,0.10717294982786255,0.1782305746236152,True
2014-05,Leyte,50,p75,6,4,0.6666666666666666,0.1547795320458523,0.26835646411279096,True
2014-05,Leyte,75,mean,6,5,0.8333333333333334,0.11650741975625244,0.2798975966855851,True
2014-05,Leyte,75,p75,6,5,0.8333333333333334,0.24387911921734556,0.3706996205386616,True
2014-05,Palawan,25,mean,6,3,0.5,0.027059221513037107,0.06713894632816252,True
2014-05,Palawan,25,p75,6,3,0.5,0.03241400122674105,0.052378840528692884,True
2014-05,Palawan,50,mean,6,5,0.8333333333333334,0.1818386350231433,0.1472747998075641,True
2014-05,Palawan,50,p75,6,5,0.8333333333333334,0.17870412584866605,0.17279786310594028,True
2014-05,Palawan,75,mean,6,6,1.0,0.2156801446776624,0.27078335330260445,True
2014-05,Palawan,75,p75,6,6,1.0,0.29850612963932394,0.34124368608459754,True
2014-05,Samar,25,mean,6,3,0.5,0.02347438057493162,0.10118798341032803,True
2014-05,Samar,25,p75,6,3,0.5,0.02366050181522638,0.0966990263434868,True
2014-05,Samar,50,mean,6,4,0.6666666666666666,0.09184128317591395,0.17323884248867757,True
2014-05,Samar,50,p75,6,4,0.6666666666666666,0.14194417944938054,0.2604576705214624,True
2014-05,Samar,75,mean,6,5,0.8333333333333334,0.12511738157944427,0.32311902476486665,True
2014-05,Samar,75,p75,6,5,0.8333333333333334,0.25303033423982535,0.384052316167685,True
2014-06,Aklan,25,mean,6,2,0.3333333333333333,0.09311765299647867,0.09311765299647867,True
2014-06,Aklan,25,p75,6,2,0.3333333333333333,0.0971453299841127,0.0971453299841127,True
2014-06,Aklan,50,mean,6,4,0.6666666666666666,0.07982825412668244,0.09904191419963383,True
2014-06,Aklan,50,p75,6,4,0.6666666666666666,0.12575760135901976,0.15030904949875432,True
2014-06,Aklan,75,mean,6,4,0.6666666666666666,0.1424697098501493,0.16834089302077737,True
2014-06,Aklan,75,p75,6,4,0.6666666666666666,0.3095411161719398,0.4740503414712084,True
2014-06,Capiz,25,mean,6,3,0.5,0.015165962910789562,0.07404936476951168,True
2014-06,Capiz,25,p75,6,3,0.5,0.012108626258704734,0.06685666062587334,True
2014-06,Capiz,50,mean,6,4,0.6666666666666666,0.08737883381850066,0.09227587176902048,True
2014-06,Capiz,50,p75,6,4,0.6666666666666666,0.1015628267827427,0.11878328579930636,True
2014-06,Capiz,75,mean,6,4,0.6666666666666666,0.19155088370546067,0.19931909032538503,True
2014-06,Capiz,75,p75,6,4,0.6666666666666666,0.45777418686799237,0.42035952571948704,True
2014-06,Cebu,25,mean,6,4,0.6666666666666666,0.20616585778625152,0.24818572530750174,True
2014-06,Cebu,25,p75,6,4,0.6666666666666666,0.11824863195769642,0.19349252575696402,True
2014-06,Cebu,50,mean,6,5,0.8333333333333334,0.2445336495370864,0.7052710105185577,True
2014-06,Cebu,50,p75,6,5,0.8333333333333334,0.19287302013206659,0.45393423540598654,True
2014-06,Cebu,75,mean,6,5,0.8333333333333334,0.36492008012223726,0.46580505330765976,True
2014-06,Cebu,75,p75,6,5,0.8333333333333334,0.5334691791907846,0.5629972038577694,True
2014-06,Iloilo,25,mean,6,3,0.5,0.0151193694579453,0.04417164733095801,True
2014-06,Iloilo,25,p75,6,3,0.5,0.013935225838917993,0.039709295029562656,True
2014-06,Iloilo,50,mean,6,4,0.6666666666666666,0.11297002480731463,0.14316257897841594,True
2014-06,Iloilo,50,p75,6,4,0.6666666666666666,0.14808926975185221,0.23881162540861506,True
2014-06,Iloilo,75,mean,6,4,0.6666666666666666,0.22198537958021414,0.22395449600896555,True
2014-06,Iloilo,75,p75,6,4,0.6666666666666666,0.573732458286093,0.5372438961171183,True
2014-06,Leyte,25,mean,6,4,0.6666666666666666,0.1039546270979227,0.1090716857343535,True
2014-06,Leyte,25,p75,6,4,0.6666666666666666,0.10344869895539414,0.10482525779625754,True
2014-06,Leyte,50,mean,6,4,0.6666666666666666,0.14663051364673135,0.1471771709174537,True
2014-06,Leyte,50,p75,6,4,0.6666666666666666,0.14143105718593935,0.22386829412177972,True
2014-06,Leyte,75,mean,6,5,0.8333333333333334,0.09068059182126857,0.20207687550236106,True
2014-06,Leyte,75,p75,6,5,0.8333333333333334,0.38384035047035137,0.3441276679303331,True
2014-06,Palawan,25,mean,6,0,0.0,,,False
2014-06,Palawan,25,p75,6,0,0.0,,,False
2014-06,Palawan,50,mean,6,2,0.3333333333333333,0.08570559393352703,0.08570559393352703,True
2014-06,Palawan,50,p75,6,2,0.3333333333333333,0.10051764145502826,0.10051764145502826,True
2014-06,Palawan,75,mean,6,3,0.5,0.4682349757126518,0.49174350098427727,True
2014-06,Palawan,75,p75,6,3,0.5,0.5788157617242163,0.7848745370604889,True
2014-06,Samar,25,mean,6,4,0.6666666666666666,0.08153279448939846,0.103060287796398,True
2014-06,Samar,25,p75,6,4,0.6666666666666666,0.08533681486339843,0.12427668281573544,True
2014-06,Samar,50,mean,6,4,0.6666666666666666,0.1574514140459286,0.17415079712079176,True
2014-06,Samar,50,p75,6,4,0.6666666666666666,0.24821285612855312,0.2607668387847428,True
2014-06,Samar,75,mean,6,5,0.8333333333333334,0.06535609813254577,0.21941665992332998,True
2014-06,Samar,75,p75,6,5,0.8333333333333334,0.17002015637198598,0.3030286218291084,True
2014-07,Aklan,25,mean,6,2,0.3333333333333333,-0.009622373393812323,-0.009622373393812323,True
2014-07,Aklan,25,p75,6,2,0.3333333333333333,0.0005232196365457628,0.0005232196365457628,True
2014-07,Aklan,50,mean,6,2,0.3333333333333333,-0.022781402793424593,-0.022781402793424593,True
2014-07,Aklan,50,p75,6,2,0.3333333333333333,-0.0005860660888912066,-0.0005860660888912066,True
2014-07,Aklan,75,mean,6,2,0.3333333333333333,-0.007736529543062094,-0.007736529543062094,True
2014-07,Aklan,75,p75,6,2,0.3333333333333333,0.07686443921788669,0.07686443921788669,True
2014-07,Capiz,25,mean,6,2,0.3333333333333333,-0.008644929927937042,-0.008644929927937042,True
2014-07,Capiz,25,p75,6,2,0.3333333333333333,0.0026965964510424906,0.0026965964510424906,True
2014-07,Capiz,50,mean,6,2,0.3333333333333333,-0.000314823572673352,-0.000314823572673352,True
2014-07,Capiz,50,p75,6,2,0.3333333333333333,0.01587163541077232,0.01587163541077232,True
2014-07,Capiz,75,mean,6,2,0.3333333333333333,0.08702366108899312,0.08702366108899312,True
2014-07,Capiz,75,p75,6,2,0.3333333333333333,0.2238734498140919,0.2238734498140919,True
2014-07,Cebu,25,mean,6,2,0.3333333333333333,0.07135308999823398,0.07135308999823398,True
2014-07,Cebu,25,p75,6,2,0.3333333333333333,0.05519837857913447,0.05519837857913447,True
2014-07,Cebu,50,mean,6,3,0.5,0.12309292410974979,0.2502083643403728,True
2014-07,Cebu,50,p75,6,3,0.5,0.11733436989652778,0.29807465514957826,True
2014-07,Cebu,75,mean,6,3,0.5,0.21952184136466593,0.2935876595152665,True
2014-07,Cebu,75,p75,6,3,0.5,0.32950001243193044,0.42222471185781046,True
2014-07,Iloilo,25,mean,6,2,0.3333333333333333,0.021218914698326194,0.021218914698326194,True
2014-07,Iloilo,25,p75,6,2,0.3333333333333333,0.029517708142202243,0.029517708142202243,True
2014-07,Iloilo,50,mean,6,2,0.3333333333333333,0.081861663756175,0.081861663756175,True
2014-07,Iloilo,50,p75,6,2,0.3333333333333333,0.09847134755937281,0.09847134755937281,True
2014-07,Iloilo,75,mean,6,2,0.3333333333333333,0.1481583388330749,0.1481583388330749,True
2014-07,Iloilo,75,p75,6,2,0.3333333333333333,0.3064740192896525,0.3064740192896525,True
2014-07,Leyte,25,mean,6,2,0.3333333333333333,0.26123677206875995,0.26123677206875995,True
2014-07,Leyte,25,p75,6,2,0.3333333333333333,0.21340599515943334,0.21340599515943334,True
2014-07,Leyte,50,mean,6,2,0.3333333333333333,0.36679008687534354,0.36679008687534354,True
2014-07,Leyte,50,p75,6,2,0.3333333333333333,0.4774621731460868,0.4774621731460868,True
2014-07,Leyte,75,mean,6,2,0.3333333333333333,0.4437215821074418,0.4437215821074418,True
2014-07,Leyte,75,p75,6,2,0.3333333333333333,0.5781125536092021,0.5781125536092021,True
2014-07,Palawan,25,mean,6,2,0.3333333333333333,0.26296689305001386,0.26296689305001386,True
2014-07,Palawan,25,p75,6,2,0.3333333333333333,0.2483995670285225,0.2483995670285225,True
2014-07,Palawan,50,mean,6,3,0.5,-0.014758192354877587,0.28898081753484034,True
2014-07,Palawan,50,p75,6,3,0.5,0.009273291935661255,0.35768645515633063,True
2014-07,Palawan,75,mean,6,3,0.5,-0.03773175251067921,0.2708938028962992,True
