generated_at,attestation_chain,status,method,method_evidence_id,station_review_id,iso3,iso2,country,source_name,source_url,source_station_id,source_station_name,source_station_type,station_review_lane,exact_official_row_found,exact_source_evidence_type,exact_source_station_type,exact_source_station_category,exact_coordinate_available,exact_pm25_signal,exact_pollutants_listed,exact_live_pm25_value_populated,exact_live_pm25_value_raw,exact_live_pm25_value_status,exact_retrieval_status,exact_retrieval_url,source_level_method_terms,row_level_method_hint_terms,row_evidence_lane,public_current_row_observed,current_status_confirmed,station_method_classified,complete_monitor_grade_classification_available,station_radius_grade_assumption_ready,reader_use,non_claim
2026-06-19T10:25:07Z,ai-first,computed_station_method_evidence_audit,air_monitoring_monitor_grade_station_method_evidence_v1,GEO-row_level_pm25_portal_or_api-KUTS,GEO-method_context_needs_station_confirmation-KUTS,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,https://nea.gov.ge/En/News/1287,KUTS,Kutaisi - Lado Asatiani St.№98,air.gov.ge hourly station,method_context_needs_station_confirmation,True,official_hourly_station_api,air.gov.ge hourly station,ქალაქის გზისპირა სადგური,True,True,PM10; PM2.5,False,,missing_raw_value,retrieved,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,EU Directive|2008/50/EC|CAFE|measuring instruments,PM2.5|api|hourly|automatic,row_level_pm25_portal_or_api,True,False,False,False,False,"Use as exact official PM2.5 row evidence. It confirms a public row, not the station's monitor-grade class.","This audit confirms exact official row evidence and row-level hints only. It does not certify station grade, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T10:25:07Z,ai-first,computed_station_method_evidence_audit,air_monitoring_monitor_grade_station_method_evidence_v1,GEO-row_level_pm25_portal_or_api-KZBG,GEO-method_context_needs_station_confirmation-KZBG,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,https://nea.gov.ge/En/News/1287,KZBG,Tbilisi - Kazbegi Ave. near Vaso Godziashvili Garden,air.gov.ge hourly station,method_context_needs_station_confirmation,True,official_hourly_station_api,air.gov.ge hourly station,ქალაქის გზისპირა სადგური,True,True,CO; NO2; O3; PM10; PM2.5; SO2,False,,missing_raw_value,retrieved,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,EU Directive|2008/50/EC|CAFE|measuring instruments,PM2.5|api|hourly|automatic,row_level_pm25_portal_or_api,True,False,False,False,False,"Use as exact official PM2.5 row evidence. It confirms a public row, not the station's monitor-grade class.","This audit confirms exact official row evidence and row-level hints only. It does not certify station grade, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T10:25:07Z,ai-first,computed_station_method_evidence_audit,air_monitoring_monitor_grade_station_method_evidence_v1,GEO-row_level_pm25_portal_or_api-ORN01,GEO-method_context_needs_station_confirmation-ORN01,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,https://nea.gov.ge/En/News/1287,ORN01,Tbilisi - Marshal Gelovani Avenue №34,air.gov.ge hourly station,method_context_needs_station_confirmation,True,official_hourly_station_api,air.gov.ge hourly station,ქალაქის ფონური სადგური,True,True,CO; O3; PM10; PM2.5; SO2,False,,missing_raw_value,retrieved,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,EU Directive|2008/50/EC|CAFE|measuring instruments,PM2.5|api|hourly|automatic,row_level_pm25_portal_or_api,True,False,False,False,False,"Use as exact official PM2.5 row evidence. It confirms a public row, not the station's monitor-grade class.","This audit confirms exact official row evidence and row-level hints only. It does not certify station grade, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T10:25:07Z,ai-first,computed_station_method_evidence_audit,air_monitoring_monitor_grade_station_method_evidence_v1,GEO-row_level_pm25_portal_or_api-ORN02,GEO-method_context_needs_station_confirmation-ORN02,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,https://nea.gov.ge/En/News/1287,ORN02,Rustavi - Friendship Ave. №35a,air.gov.ge hourly station,method_context_needs_station_confirmation,True,official_hourly_station_api,air.gov.ge hourly station,ქალაქის ფონური სადგური,True,True,NO2; O3; PM10; PM2.5,False,,missing_raw_value,retrieved,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,EU Directive|2008/50/EC|CAFE|measuring instruments,PM2.5|api|hourly|automatic,row_level_pm25_portal_or_api,True,False,False,False,False,"Use as exact official PM2.5 row evidence. It confirms a public row, not the station's monitor-grade class.","This audit confirms exact official row evidence and row-level hints only. It does not certify station grade, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T10:25:07Z,ai-first,computed_station_method_evidence_audit,air_monitoring_monitor_grade_station_method_evidence_v1,GEO-row_level_pm25_portal_or_api-ORN03,GEO-method_context_needs_station_confirmation-ORN03,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,https://nea.gov.ge/En/News/1287,ORN03,"Batumi - Batumi Central Park, 6 May Park",air.gov.ge hourly station,method_context_needs_station_confirmation,True,official_hourly_station_api,air.gov.ge hourly station,ქალაქის ფონური სადგური,True,True,NO2; O3; PM10; PM2.5,False,,missing_raw_value,retrieved,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,EU Directive|2008/50/EC|CAFE|measuring instruments,PM2.5|api|hourly|automatic,row_level_pm25_portal_or_api,True,False,False,False,False,"Use as exact official PM2.5 row evidence. It confirms a public row, not the station's monitor-grade class.","This audit confirms exact official row evidence and row-level hints only. It does not certify station grade, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T10:25:07Z,ai-first,computed_station_method_evidence_audit,air_monitoring_monitor_grade_station_method_evidence_v1,GEO-row_level_pm25_portal_or_api-ORN04,GEO-method_context_needs_station_confirmation-ORN04,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,https://nea.gov.ge/En/News/1287,ORN04,Kutaisi-Ninoshvili Street and D.Aghmashenebeli Ave.,air.gov.ge hourly station,method_context_needs_station_confirmation,True,official_hourly_station_api,air.gov.ge hourly station,ქალაქის ფონური სადგური,True,True,NO2; O3; PM10; PM2.5,False,,missing_raw_value,retrieved,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,EU Directive|2008/50/EC|CAFE|measuring instruments,PM2.5|api|hourly|automatic,row_level_pm25_portal_or_api,True,False,False,False,False,"Use as exact official PM2.5 row evidence. It confirms a public row, not the station's monitor-grade class.","This audit confirms exact official row evidence and row-level hints only. It does not certify station grade, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T10:25:07Z,ai-first,computed_station_method_evidence_audit,air_monitoring_monitor_grade_station_method_evidence_v1,GEO-row_level_pm25_portal_or_api-ORN05,GEO-method_context_needs_station_confirmation-ORN05,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,https://nea.gov.ge/En/News/1287,ORN05,Zugdidi - Rustaveli Street №192,air.gov.ge hourly station,method_context_needs_station_confirmation,True,official_hourly_station_api,air.gov.ge hourly station,ქალაქის ფონური სადგური,True,True,NO2; O3; PM10; PM2.5; SO2,False,,missing_raw_value,retrieved,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,EU Directive|2008/50/EC|CAFE|measuring instruments,PM2.5|api|hourly|automatic,row_level_pm25_portal_or_api,True,False,False,False,False,"Use as exact official PM2.5 row evidence. It confirms a public row, not the station's monitor-grade class.","This audit confirms exact official row evidence and row-level hints only. It does not certify station grade, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T10:25:07Z,ai-first,computed_station_method_evidence_audit,air_monitoring_monitor_grade_station_method_evidence_v1,GEO-row_level_pm25_portal_or_api-ORN06,GEO-method_context_needs_station_confirmation-ORN06,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,https://nea.gov.ge/En/News/1287,ORN06,Mestia town,air.gov.ge hourly station,method_context_needs_station_confirmation,True,official_hourly_station_api,air.gov.ge hourly station,ქალაქის ფონური სადგური,True,True,NO2; O3; PM10; PM2.5,False,,missing_raw_value,retrieved,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,EU Directive|2008/50/EC|CAFE|measuring instruments,PM2.5|api|hourly|automatic,row_level_pm25_portal_or_api,True,False,False,False,False,"Use as exact official PM2.5 row evidence. It confirms a public row, not the station's monitor-grade class.","This audit confirms exact official row evidence and row-level hints only. It does not certify station grade, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T10:25:07Z,ai-first,computed_station_method_evidence_audit,air_monitoring_monitor_grade_station_method_evidence_v1,GEO-row_level_pm25_portal_or_api-ORN07,GEO-method_context_needs_station_confirmation-ORN07,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,https://nea.gov.ge/En/News/1287,ORN07,Telavi-Kvirike Didi Street №43,air.gov.ge hourly station,method_context_needs_station_confirmation,True,official_hourly_station_api,air.gov.ge hourly station,ქალაქის ფონური სადგური,True,True,CO; NO2; O3; PM10; PM2.5; SO2,False,,missing_raw_value,retrieved,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,EU Directive|2008/50/EC|CAFE|measuring instruments,PM2.5|api|hourly|automatic,row_level_pm25_portal_or_api,True,False,False,False,False,"Use as exact official PM2.5 row evidence. It confirms a public row, not the station's monitor-grade class.","This audit confirms exact official row evidence and row-level hints only. It does not certify station grade, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T10:25:07Z,ai-first,computed_station_method_evidence_audit,air_monitoring_monitor_grade_station_method_evidence_v1,GEO-row_level_pm25_portal_or_api-ORN08,GEO-method_context_needs_station_confirmation-ORN08,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,https://nea.gov.ge/En/News/1287,ORN08,Akhaltsikhe-Aspindza Street №18,air.gov.ge hourly station,method_context_needs_station_confirmation,True,official_hourly_station_api,air.gov.ge hourly station,ქალაქის ფონური სადგური,True,True,CO; NO2; O3; PM10; PM2.5; SO2,False,,missing_raw_value,retrieved,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,EU Directive|2008/50/EC|CAFE|measuring instruments,PM2.5|api|hourly|automatic,row_level_pm25_portal_or_api,True,False,False,False,False,"Use as exact official PM2.5 row evidence. It confirms a public row, not the station's monitor-grade class.","This audit confirms exact official row evidence and row-level hints only. It does not certify station grade, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T10:25:07Z,ai-first,computed_station_method_evidence_audit,air_monitoring_monitor_grade_station_method_evidence_v1,GEO-row_level_pm25_portal_or_api-RST18,GEO-method_context_needs_station_confirmation-RST18,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,https://nea.gov.ge/En/News/1287,RST18,Rustavi - Batumi Street No. 19,air.gov.ge hourly station,method_context_needs_station_confirmation,True,official_hourly_station_api,air.gov.ge hourly station,ქალაქის ფონური სადგური,True,True,CO; O3; PM10; PM2.5; SO2,False,,missing_raw_value,retrieved,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,EU Directive|2008/50/EC|CAFE|measuring instruments,PM2.5|api|hourly|automatic,row_level_pm25_portal_or_api,True,False,False,False,False,"Use as exact official PM2.5 row evidence. It confirms a public row, not the station's monitor-grade class.","This audit confirms exact official row evidence and row-level hints only. It does not certify station grade, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T10:25:07Z,ai-first,computed_station_method_evidence_audit,air_monitoring_monitor_grade_station_method_evidence_v1,GEO-row_level_pm25_portal_or_api-TSRT,GEO-method_context_needs_station_confirmation-TSRT,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,https://nea.gov.ge/En/News/1287,TSRT,Tbilisi - Akaki Tsereteli ave. №105,air.gov.ge hourly station,method_context_needs_station_confirmation,True,official_hourly_station_api,air.gov.ge hourly station,ქალაქის გზისპირა სადგური,True,True,CO; NO2; O3; PM10; PM2.5; SO2,False,,missing_raw_value,retrieved,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,EU Directive|2008/50/EC|CAFE|measuring instruments,PM2.5|api|hourly|automatic,row_level_pm25_portal_or_api,True,False,False,False,False,"Use as exact official PM2.5 row evidence. It confirms a public row, not the station's monitor-grade class.","This audit confirms exact official row evidence and row-level hints only. It does not certify station grade, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T10:25:07Z,ai-first,computed_station_method_evidence_audit,air_monitoring_monitor_grade_station_method_evidence_v1,GEO-row_level_pm25_portal_or_api-VRKT,GEO-method_context_needs_station_confirmation-VRKT,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,https://nea.gov.ge/En/News/1287,VRKT,"Tbilisi - Varketili 3, IIIa m/d, near №325",air.gov.ge hourly station,method_context_needs_station_confirmation,True,official_hourly_station_api,air.gov.ge hourly station,ქალაქის გზისპირა სადგური,True,True,NO2; O3; PM10; PM2.5; SO2,False,,missing_raw_value,retrieved,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,EU Directive|2008/50/EC|CAFE|measuring instruments,PM2.5|api|hourly|automatic,row_level_pm25_portal_or_api,True,False,False,False,False,"Use as exact official PM2.5 row evidence. It confirms a public row, not the station's monitor-grade class.","This audit confirms exact official row evidence and row-level hints only. It does not certify station grade, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T10:25:07Z,ai-first,computed_station_method_evidence_audit,air_monitoring_monitor_grade_station_method_evidence_v1,IDN-row_level_pm25_portal_or_api-pm25_bjb2,IDN-method_context_needs_station_confirmation-pm25_bjb2,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,pm25_bjb2,Banjarbaru,BMKG PM2.5 portal location,method_context_needs_station_confirmation,True,official_pm25_portal_nuxt_payload,BMKG PM2.5 portal location,Baik,True,True,PM2.5,True,13.7,positive_raw_value,retrieved,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_kmy3,Beta Attenuation|BAM|BAM-1020|Partisol|HVAS,PM2.5|portal,row_level_pm25_portal_or_api,True,False,False,False,False,"Use as exact official PM2.5 row evidence. It confirms a public row, not the station's monitor-grade class.","This audit confirms exact official row evidence and row-level hints only. It does not certify station grade, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T10:25:07Z,ai-first,computed_station_method_evidence_audit,air_monitoring_monitor_grade_station_method_evidence_v1,IDN-row_level_pm25_portal_or_api-pm25_btm2,IDN-method_context_needs_station_confirmation-pm25_btm2,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,pm25_btm2,Batam,BMKG PM2.5 portal location,method_context_needs_station_confirmation,True,official_pm25_portal_nuxt_payload,BMKG PM2.5 portal location,Baik,True,True,PM2.5,True,9.1,positive_raw_value,retrieved,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_kmy3,Beta Attenuation|BAM|BAM-1020|Partisol|HVAS,PM2.5|portal,row_level_pm25_portal_or_api,True,False,False,False,False,"Use as exact official PM2.5 row evidence. It confirms a public row, not the station's monitor-grade class.","This audit confirms exact official row evidence and row-level hints only. It does not certify station grade, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T10:25:07Z,ai-first,computed_station_method_evidence_audit,air_monitoring_monitor_grade_station_method_evidence_v1,IDN-row_level_pm25_portal_or_api-pm25_idp2,IDN-method_context_needs_station_confirmation-pm25_idp2,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,pm25_idp2,Indrapuri,BMKG PM2.5 portal location,method_context_needs_station_confirmation,True,official_pm25_portal_nuxt_payload,BMKG PM2.5 portal location,Baik,True,True,PM2.5,True,9.9,positive_raw_value,retrieved,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_kmy3,Beta Attenuation|BAM|BAM-1020|Partisol|HVAS,PM2.5|portal,row_level_pm25_portal_or_api,True,False,False,False,False,"Use as exact official PM2.5 row evidence. It confirms a public row, not the station's monitor-grade class.","This audit confirms exact official row evidence and row-level hints only. It does not certify station grade, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T10:25:07Z,ai-first,computed_station_method_evidence_audit,air_monitoring_monitor_grade_station_method_evidence_v1,IDN-row_level_pm25_portal_or_api-pm25_jm3,IDN-method_context_needs_station_confirmation-pm25_jm3,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,pm25_jm3,Kota Jambi,BMKG PM2.5 portal location,method_context_needs_station_confirmation,True,official_pm25_portal_nuxt_payload,BMKG PM2.5 portal location,Baik,True,True,PM2.5,True,13.3,positive_raw_value,retrieved,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_kmy3,Beta Attenuation|BAM|BAM-1020|Partisol|HVAS,PM2.5|portal,row_level_pm25_portal_or_api,True,False,False,False,False,"Use as exact official PM2.5 row evidence. It confirms a public row, not the station's monitor-grade class.","This audit confirms exact official row evidence and row-level hints only. It does not certify station grade, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T10:25:07Z,ai-first,computed_station_method_evidence_audit,air_monitoring_monitor_grade_station_method_evidence_v1,IDN-row_level_pm25_portal_or_api-pm25_jm4,IDN-method_context_needs_station_confirmation-pm25_jm4,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,pm25_jm4,Muaro Jambi,BMKG PM2.5 portal location,method_context_needs_station_confirmation,True,official_pm25_portal_nuxt_payload,BMKG PM2.5 portal location,Baik,True,True,PM2.5,True,11.6,positive_raw_value,retrieved,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_kmy3,Beta Attenuation|BAM|BAM-1020|Partisol|HVAS,PM2.5|portal,row_level_pm25_portal_or_api,True,False,False,False,False,"Use as exact official PM2.5 row evidence. It confirms a public row, not the station's monitor-grade class.","This audit confirms exact official row evidence and row-level hints only. It does not certify station grade, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T10:25:07Z,ai-first,computed_station_method_evidence_audit,air_monitoring_monitor_grade_station_method_evidence_v1,IDN-row_level_pm25_portal_or_api-pm25_kmy3,IDN-method_context_needs_station_confirmation-pm25_kmy3,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,pm25_kmy3,Kemayoran,BMKG PM2.5 portal location,method_context_needs_station_confirmation,True,official_pm25_portal_nuxt_payload,BMKG PM2.5 portal location,Sedang,True,True,PM2.5,True,52.4,positive_raw_value,retrieved,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_kmy3,Beta Attenuation|BAM|BAM-1020|Partisol|HVAS,PM2.5|portal,row_level_pm25_portal_or_api,True,False,False,False,False,"Use as exact official PM2.5 row evidence. It confirms a public row, not the station's monitor-grade class.","This audit confirms exact official row evidence and row-level hints only. It does not certify station grade, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T10:25:07Z,ai-first,computed_station_method_evidence_audit,air_monitoring_monitor_grade_station_method_evidence_v1,IDN-row_level_pm25_portal_or_api-pm25_ktb2,IDN-method_context_needs_station_confirmation-pm25_ktb2,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,pm25_ktb2,Kototabang,BMKG PM2.5 portal location,method_context_needs_station_confirmation,True,official_pm25_portal_nuxt_payload,BMKG PM2.5 portal location,Baik,True,True,PM2.5,True,8.3,positive_raw_value,retrieved,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_kmy3,Beta Attenuation|BAM|BAM-1020|Partisol|HVAS,PM2.5|portal,row_level_pm25_portal_or_api,True,False,False,False,False,"Use as exact official PM2.5 row evidence. It confirms a public row, not the station's monitor-grade class.","This audit confirms exact official row evidence and row-level hints only. It does not certify station grade, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T10:25:07Z,ai-first,computed_station_method_evidence_audit,air_monitoring_monitor_grade_station_method_evidence_v1,IDN-row_level_pm25_portal_or_api-pm25_mdn2,IDN-method_context_needs_station_confirmation-pm25_mdn2,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,pm25_mdn2,Medan,BMKG PM2.5 portal location,method_context_needs_station_confirmation,True,official_pm25_portal_nuxt_payload,BMKG PM2.5 portal location,Sedang,True,True,PM2.5,True,35.2,positive_raw_value,retrieved,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_kmy3,Beta Attenuation|BAM|BAM-1020|Partisol|HVAS,PM2.5|portal,row_level_pm25_portal_or_api,True,False,False,False,False,"Use as exact official PM2.5 row evidence. It confirms a public row, not the station's monitor-grade class.","This audit confirms exact official row evidence and row-level hints only. It does not certify station grade, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T10:25:07Z,ai-first,computed_station_method_evidence_audit,air_monitoring_monitor_grade_station_method_evidence_v1,IDN-row_level_pm25_portal_or_api-pm25_mrs,IDN-method_context_needs_station_confirmation-pm25_mrs,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,pm25_mrs,Maros,BMKG PM2.5 portal location,method_context_needs_station_confirmation,True,official_pm25_portal_nuxt_payload,BMKG PM2.5 portal location,Sedang,True,True,PM2.5,True,23.5,positive_raw_value,retrieved,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_kmy3,Beta Attenuation|BAM|BAM-1020|Partisol|HVAS,PM2.5|portal,row_level_pm25_portal_or_api,True,False,False,False,False,"Use as exact official PM2.5 row evidence. It confirms a public row, not the station's monitor-grade class.","This audit confirms exact official row evidence and row-level hints only. It does not certify station grade, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T10:25:07Z,ai-first,computed_station_method_evidence_audit,air_monitoring_monitor_grade_station_method_evidence_v1,IDN-row_level_pm25_portal_or_api-pm25_msg,IDN-method_context_needs_station_confirmation-pm25_msg,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,pm25_msg,Pesawaran,BMKG PM2.5 portal location,method_context_needs_station_confirmation,True,official_pm25_portal_nuxt_payload,BMKG PM2.5 portal location,Sedang,True,True,PM2.5,True,44.8,positive_raw_value,retrieved,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_kmy3,Beta Attenuation|BAM|BAM-1020|Partisol|HVAS,PM2.5|portal,row_level_pm25_portal_or_api,True,False,False,False,False,"Use as exact official PM2.5 row evidence. It confirms a public row, not the station's monitor-grade class.","This audit confirms exact official row evidence and row-level hints only. It does not certify station grade, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T10:25:07Z,ai-first,computed_station_method_evidence_audit,air_monitoring_monitor_grade_station_method_evidence_v1,IDN-row_level_pm25_portal_or_api-pm25_pbb,IDN-method_context_needs_station_confirmation-pm25_pbb,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,pm25_pbb,Bengkulu,BMKG PM2.5 portal location,method_context_needs_station_confirmation,True,official_pm25_portal_nuxt_payload,BMKG PM2.5 portal location,Sedang,True,True,PM2.5,True,20.5,positive_raw_value,retrieved,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_kmy3,Beta Attenuation|BAM|BAM-1020|Partisol|HVAS,PM2.5|portal,row_level_pm25_portal_or_api,True,False,False,False,False,"Use as exact official PM2.5 row evidence. It confirms a public row, not the station's monitor-grade class.","This audit confirms exact official row evidence and row-level hints only. It does not certify station grade, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T10:25:07Z,ai-first,computed_station_method_evidence_audit,air_monitoring_monitor_grade_station_method_evidence_v1,IDN-row_level_pm25_portal_or_api-pm25_pk2,IDN-method_context_needs_station_confirmation-pm25_pk2,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,pm25_pk2,Pekanbaru,BMKG PM2.5 portal location,method_context_needs_station_confirmation,True,official_pm25_portal_nuxt_payload,BMKG PM2.5 portal location,Baik,True,True,PM2.5,True,10.6,positive_raw_value,retrieved,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_kmy3,Beta Attenuation|BAM|BAM-1020|Partisol|HVAS,PM2.5|portal,row_level_pm25_portal_or_api,True,False,False,False,False,"Use as exact official PM2.5 row evidence. It confirms a public row, not the station's monitor-grade class.","This audit confirms exact official row evidence and row-level hints only. It does not certify station grade, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T10:25:07Z,ai-first,computed_station_method_evidence_audit,air_monitoring_monitor_grade_station_method_evidence_v1,IDN-row_level_pm25_portal_or_api-pm25_pl3,IDN-method_context_needs_station_confirmation-pm25_pl3,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,pm25_pl3,Talang Betutu Palembang,BMKG PM2.5 portal location,method_context_needs_station_confirmation,True,official_pm25_portal_nuxt_payload,BMKG PM2.5 portal location,Baik,True,True,PM2.5,True,11.1,positive_raw_value,retrieved,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_kmy3,Beta Attenuation|BAM|BAM-1020|Partisol|HVAS,PM2.5|portal,row_level_pm25_portal_or_api,True,False,False,False,False,"Use as exact official PM2.5 row evidence. It confirms a public row, not the station's monitor-grade class.","This audit confirms exact official row evidence and row-level hints only. It does not certify station grade, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T10:25:07Z,ai-first,computed_station_method_evidence_audit,air_monitoring_monitor_grade_station_method_evidence_v1,IDN-row_level_pm25_portal_or_api-pm25_plb4,IDN-method_context_needs_station_confirmation-pm25_plb4,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,pm25_plb4,Musi 2 Palembang,BMKG PM2.5 portal location,method_context_needs_station_confirmation,True,official_pm25_portal_nuxt_payload,BMKG PM2.5 portal location,Sedang,True,True,PM2.5,True,15.3,positive_raw_value,retrieved,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_kmy3,Beta Attenuation|BAM|BAM-1020|Partisol|HVAS,PM2.5|portal,row_level_pm25_portal_or_api,True,False,False,False,False,"Use as exact official PM2.5 row evidence. It confirms a public row, not the station's monitor-grade class.","This audit confirms exact official row evidence and row-level hints only. It does not certify station grade, does not validate same-station joins, and does not make station-radius coverage ready."
