sample_date,month,days_from_event,location,adm1,adm2,longitude,latitude,radius_km,reducer,location_radiance,reference_radiance,location_valid_pixels,reference_valid_pixels,paired_valid,radiance_ratio_to_manila,location_zero_lunar_pixels,reference_zero_lunar_pixels,orbit_datetime_utc,radiance_url,quality_flag_url,reference_radiance_url,reference_quality_flag_url,same_segment_reference,same_orbit_reference
2013-10-06,2013-10,-33,Capiz,Capiz,NA,122.6325366,11.36709361,25,p75,,,0,0,False,,0,0,2013-10-06T17:59:55Z,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,True,True
2013-10-06,2013-10,-33,Cebu,Cebu,NA,123.7556565,10.35656913,25,mean,0.22753368318080902,,28,0,False,,28,0,2013-10-06T17:59:55Z,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,True,True
2013-10-06,2013-10,-33,Cebu,Cebu,NA,123.7556565,10.35656913,25,p75,0.31937485933303833,,28,0,False,,28,0,2013-10-06T17:59:55Z,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,True,True
2013-10-06,2013-10,-33,Iloilo,Iloilo,NA,122.6032448,11.0057335,25,mean,0.20995943248271942,,25,0,False,,25,0,2013-10-06T17:59:55Z,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,True,True
2013-10-06,2013-10,-33,Iloilo,Iloilo,NA,122.6032448,11.0057335,25,p75,0.2864223122596741,,25,0,False,,25,0,2013-10-06T17:59:55Z,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,True,True
2013-10-06,2013-10,-33,Leyte,Leyte,NA,124.753802,10.97725563,25,mean,0.09579449892044067,,617,0,False,,617,0,2013-10-06T17:59:55Z,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,True,True
2013-10-06,2013-10,-33,Leyte,Leyte,NA,124.753802,10.97725563,25,p75,0.2200157344341278,,617,0,False,,617,0,2013-10-06T17:59:55Z,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,True,True
2013-10-06,2013-10,-33,Palawan,Palawan,NA,118.7524206,9.988443577,25,mean,0.010527078993618488,,78,0,False,,78,0,2013-10-06T17:59:55Z,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,True,True
2013-10-06,2013-10,-33,Palawan,Palawan,NA,118.7524206,9.988443577,25,p75,0.053390394896268845,,78,0,False,,78,0,2013-10-06T17:59:55Z,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,True,True
2013-10-06,2013-10,-33,Samar,Samar,NA,124.9405475,11.84281136,25,mean,,,0,0,False,,0,0,2013-10-06T17:59:55Z,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,True,True
2013-10-06,2013-10,-33,Samar,Samar,NA,124.9405475,11.84281136,25,p75,,,0,0,False,,0,0,2013-10-06T17:59:55Z,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,True,True
2013-10-06,2013-10,-33,Aklan,Aklan,NA,122.2459981,11.61199862,50,mean,,,0,0,False,,0,0,2013-10-06T17:59:55Z,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,True,True
2013-10-06,2013-10,-33,Aklan,Aklan,NA,122.2459981,11.61199862,50,p75,,,0,0,False,,0,0,2013-10-06T17:59:55Z,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,True,True
2013-10-06,2013-10,-33,Capiz,Capiz,NA,122.6325366,11.36709361,50,mean,,,0,0,False,,0,0,2013-10-06T17:59:55Z,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,True,True
2013-10-06,2013-10,-33,Capiz,Capiz,NA,122.6325366,11.36709361,50,p75,,,0,0,False,,0,0,2013-10-06T17:59:55Z,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,True,True
2013-10-06,2013-10,-33,Cebu,Cebu,NA,123.7556565,10.35656913,50,mean,0.3466658294200897,,335,0,False,,335,0,2013-10-06T17:59:55Z,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,True,True
2013-10-06,2013-10,-33,Cebu,Cebu,NA,123.7556565,10.35656913,50,p75,0.27982088923454285,,335,0,False,,335,0,2013-10-06T17:59:55Z,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,True,True
2013-10-06,2013-10,-33,Iloilo,Iloilo,NA,122.6032448,11.0057335,50,mean,0.3245805501937866,,246,0,False,,246,0,2013-10-06T17:59:55Z,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,True,True
2013-10-06,2013-10,-33,Iloilo,Iloilo,NA,122.6032448,11.0057335,50,p75,0.376826673746109,,246,0,False,,246,0,2013-10-06T17:59:55Z,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,True,True
2013-10-06,2013-10,-33,Leyte,Leyte,NA,124.753802,10.97725563,50,mean,0.09577806293964386,,5750,0,False,,5750,0,2013-10-06T17:59:55Z,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,True,True
2013-10-06,2013-10,-33,Leyte,Leyte,NA,124.753802,10.97725563,50,p75,0.18954887986183167,,5750,0,False,,5750,0,2013-10-06T17:59:55Z,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,True,True
2013-10-06,2013-10,-33,Palawan,Palawan,NA,118.7524206,9.988443577,50,mean,0.01981823518872261,,199,0,False,,199,0,2013-10-06T17:59:55Z,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,True,True
2013-10-06,2013-10,-33,Palawan,Palawan,NA,118.7524206,9.988443577,50,p75,0.07111941277980804,,199,0,False,,199,0,2013-10-06T17:59:55Z,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,True,True
2013-10-06,2013-10,-33,Samar,Samar,NA,124.9405475,11.84281136,50,mean,,,0,0,False,,0,0,2013-10-06T17:59:55Z,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,True,True
2013-10-06,2013-10,-33,Samar,Samar,NA,124.9405475,11.84281136,50,p75,,,0,0,False,,0,0,2013-10-06T17:59:55Z,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,True,True
2013-10-06,2013-10,-33,Aklan,Aklan,NA,122.2459981,11.61199862,75,mean,-0.07957624644041061,,18,0,False,,18,0,2013-10-06T17:59:55Z,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,True,True
2013-10-06,2013-10,-33,Aklan,Aklan,NA,122.2459981,11.61199862,75,p75,-0.012802704237401485,,18,0,False,,18,0,2013-10-06T17:59:55Z,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,True,True
2013-10-06,2013-10,-33,Capiz,Capiz,NA,122.6325366,11.36709361,75,mean,0.21763771772384644,,232,0,False,,232,0,2013-10-06T17:59:55Z,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,True,True
2013-10-06,2013-10,-33,Capiz,Capiz,NA,122.6325366,11.36709361,75,p75,0.29294660687446594,,232,0,False,,232,0,2013-10-06T17:59:55Z,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,True,True
2013-10-06,2013-10,-33,Cebu,Cebu,NA,123.7556565,10.35656913,75,mean,0.12268301099538803,,2993,0,False,,2993,0,2013-10-06T17:59:55Z,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,True,True
2013-10-06,2013-10,-33,Cebu,Cebu,NA,123.7556565,10.35656913,75,p75,0.2057594507932663,,2993,0,False,,2993,0,2013-10-06T17:59:55Z,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,True,True
2013-10-06,2013-10,-33,Iloilo,Iloilo,NA,122.6032448,11.0057335,75,mean,0.31472134590148926,,624,0,False,,624,0,2013-10-06T17:59:55Z,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,True,True
2013-10-06,2013-10,-33,Iloilo,Iloilo,NA,122.6032448,11.0057335,75,p75,0.38872793316841125,,624,0,False,,624,0,2013-10-06T17:59:55Z,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,True,True
2013-10-06,2013-10,-33,Leyte,Leyte,NA,124.753802,10.97725563,75,mean,0.053010255098342896,,19060,0,False,,19060,0,2013-10-06T17:59:55Z,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,True,True
2013-10-06,2013-10,-33,Leyte,Leyte,NA,124.753802,10.97725563,75,p75,0.17305538058280945,,19060,0,False,,19060,0,2013-10-06T17:59:55Z,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,True,True
2013-10-06,2013-10,-33,Palawan,Palawan,NA,118.7524206,9.988443577,75,mean,-0.008853733539581299,,405,0,False,,405,0,2013-10-06T17:59:55Z,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,True,True
2013-10-06,2013-10,-33,Palawan,Palawan,NA,118.7524206,9.988443577,75,p75,0.04978598281741142,,405,0,False,,405,0,2013-10-06T17:59:55Z,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,True,True
2013-10-06,2013-10,-33,Samar,Samar,NA,124.9405475,11.84281136,75,mean,,,0,0,False,,0,0,2013-10-06T17:59:55Z,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,True,True
2013-10-06,2013-10,-33,Samar,Samar,NA,124.9405475,11.84281136,75,p75,,,0,0,False,,0,0,2013-10-06T17:59:55Z,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131006_t1759552_e1805356_b10064_c20131007000535696363_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131006_t1759552_e1805356_b10064.vflag.co.tif,True,True
2013-10-11,2013-10,-28,Aklan,Aklan,NA,122.2459981,11.61199862,25,mean,,,0,0,False,,0,0,2013-10-11T18:03:28Z,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131011_t1803280_e1809066_b10135_c20131012000908254790_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131011_t1803280_e1809066_b10135.vflag.co.tif,https://globalnightlight.s3.amazonaws.com/201310/SVDNB_npp_d20131011_t1803280_e1809066_b10135_c20131012000908254790_noaa_ops.rade9.co.tif,https://globalnightlight.s3.amazonaws.com/201310/npp_d20131011_t1803280_e1809066_b10135.vflag.co.tif,True,True
