generated_at,attestation_chain,status,method,iso3,iso2,country,source_name,source_url,retrieval_url,extraction_level,source_station_id,source_station_name,source_station_type,coordinate_available,pm25_signal,grade_evidence_category,grade_evidence_strength,explicit_method_standard_signal,automatic_or_official_portal_signal,sensor_under_test_signal,plan_only_signal,complete_monitor_grade_classification_available,station_radius_grade_assumption_ready,evidence_basis,next_validation_step,non_claim
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,727,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,726,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,725,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,724,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,723,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,722,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,721,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,720,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,719,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,718,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,717,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,716,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,715,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,714,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,113,,station marker,True,False,no_public_grade_language_found,none,False,False,False,False,False,False,No explicit public monitor-grade language was identified for this row in the current audit.,Find station-owner or regulator documentation that classifies the monitor method or grade.,"This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,110,POP №1,station marker,True,False,no_public_grade_language_found,none,False,False,False,False,False,False,No explicit public monitor-grade language was identified for this row in the current audit.,Find station-owner or regulator documentation that classifies the monitor method or grade.,"This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,108,Атмосфера ҳавоси мониторинги автоматлаштирилган станцияси,automatic HORIBA marker,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,107,Атмосфера ҳавоси мониторинги автоматлаштирилган станцияси,automatic HORIBA marker,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,69,РОР №5 - Karshi,station marker,True,False,no_public_grade_language_found,none,False,False,False,False,False,False,No explicit public monitor-grade language was identified for this row in the current audit.,Find station-owner or regulator documentation that classifies the monitor method or grade.,"This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,68,РОР №1 - Karshi,station marker,True,False,no_public_grade_language_found,none,False,False,False,False,False,False,No explicit public monitor-grade language was identified for this row in the current audit.,Find station-owner or regulator documentation that classifies the monitor method or grade.,"This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,67,РОР №1 - Kitab,station marker,True,False,no_public_grade_language_found,none,False,False,False,False,False,False,No explicit public monitor-grade language was identified for this row in the current audit.,Find station-owner or regulator documentation that classifies the monitor method or grade.,"This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,64,РОР №2 - Shakhrisabz,station marker,True,False,no_public_grade_language_found,none,False,False,False,False,False,False,No explicit public monitor-grade language was identified for this row in the current audit.,Find station-owner or regulator documentation that classifies the monitor method or grade.,"This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,63,РОР №1 - Shakhrisabz,station marker,True,False,no_public_grade_language_found,none,False,False,False,False,False,False,No explicit public monitor-grade language was identified for this row in the current audit.,Find station-owner or regulator documentation that classifies the monitor method or grade.,"This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,62,РОР №2 - Urgench,station marker,True,False,no_public_grade_language_found,none,False,False,False,False,False,False,No explicit public monitor-grade language was identified for this row in the current audit.,Find station-owner or regulator documentation that classifies the monitor method or grade.,"This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,61,РОР №1 - Urgench,station marker,True,False,no_public_grade_language_found,none,False,False,False,False,False,False,No explicit public monitor-grade language was identified for this row in the current audit.,Find station-owner or regulator documentation that classifies the monitor method or grade.,"This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,60,РОР №4 - Samarkand,station marker,True,False,no_public_grade_language_found,none,False,False,False,False,False,False,No explicit public monitor-grade language was identified for this row in the current audit.,Find station-owner or regulator documentation that classifies the monitor method or grade.,"This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,59,РОР №3 - Samarkand,station marker,True,True,no_public_grade_language_found,none,False,False,False,False,False,False,No explicit public monitor-grade language was identified for this row in the current audit.,Find station-owner or regulator documentation that classifies the monitor method or grade.,"This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,58,РОР №2 - Samarkand,station marker,True,True,no_public_grade_language_found,none,False,False,False,False,False,False,No explicit public monitor-grade language was identified for this row in the current audit.,Find station-owner or regulator documentation that classifies the monitor method or grade.,"This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,57,РОР №1 - Samarkand,station marker,True,False,no_public_grade_language_found,none,False,False,False,False,False,False,No explicit public monitor-grade language was identified for this row in the current audit.,Find station-owner or regulator documentation that classifies the monitor method or grade.,"This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,56,РОР №7 - Nukus,station marker,True,False,no_public_grade_language_found,none,False,False,False,False,False,False,No explicit public monitor-grade language was identified for this row in the current audit.,Find station-owner or regulator documentation that classifies the monitor method or grade.,"This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,55,РОР №5 - Nukus,station marker,True,False,no_public_grade_language_found,none,False,False,False,False,False,False,No explicit public monitor-grade language was identified for this row in the current audit.,Find station-owner or regulator documentation that classifies the monitor method or grade.,"This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,54,РОР №1 - Denau,station marker,True,True,no_public_grade_language_found,none,False,False,False,False,False,False,No explicit public monitor-grade language was identified for this row in the current audit.,Find station-owner or regulator documentation that classifies the monitor method or grade.,"This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,53,РОР №2 - Sariasiya,station marker,True,True,no_public_grade_language_found,none,False,False,False,False,False,False,No explicit public monitor-grade language was identified for this row in the current audit.,Find station-owner or regulator documentation that classifies the monitor method or grade.,"This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,52,РОР №1 - Sariasiya,station marker,True,True,no_public_grade_language_found,none,False,False,False,False,False,False,No explicit public monitor-grade language was identified for this row in the current audit.,Find station-owner or regulator documentation that classifies the monitor method or grade.,"This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,51,РОР №4 - Andijan,station marker,True,False,no_public_grade_language_found,none,False,False,False,False,False,False,No explicit public monitor-grade language was identified for this row in the current audit.,Find station-owner or regulator documentation that classifies the monitor method or grade.,"This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,50,РОР №3 - Andijan,station marker,True,False,no_public_grade_language_found,none,False,False,False,False,False,False,No explicit public monitor-grade language was identified for this row in the current audit.,Find station-owner or regulator documentation that classifies the monitor method or grade.,"This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,49,РОР №2 - Andijan,station marker,True,False,no_public_grade_language_found,none,False,False,False,False,False,False,No explicit public monitor-grade language was identified for this row in the current audit.,Find station-owner or regulator documentation that classifies the monitor method or grade.,"This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,48,РОР №4 - Gulistan,station marker,True,False,no_public_grade_language_found,none,False,False,False,False,False,False,No explicit public monitor-grade language was identified for this row in the current audit.,Find station-owner or regulator documentation that classifies the monitor method or grade.,"This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,47,РОР №1 - Gulistan,station marker,True,False,no_public_grade_language_found,none,False,False,False,False,False,False,No explicit public monitor-grade language was identified for this row in the current audit.,Find station-owner or regulator documentation that classifies the monitor method or grade.,"This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,46,РОР №3 - Navoi,station marker,True,False,no_public_grade_language_found,none,False,False,False,False,False,False,No explicit public monitor-grade language was identified for this row in the current audit.,Find station-owner or regulator documentation that classifies the monitor method or grade.,"This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,45,РОР №2 - Navoi,station marker,True,False,no_public_grade_language_found,none,False,False,False,False,False,False,No explicit public monitor-grade language was identified for this row in the current audit.,Find station-owner or regulator documentation that classifies the monitor method or grade.,"This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,44,РОР №1 - Navoi,station marker,True,False,no_public_grade_language_found,none,False,False,False,False,False,False,No explicit public monitor-grade language was identified for this row in the current audit.,Find station-owner or regulator documentation that classifies the monitor method or grade.,"This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,43,РОР №1 - Margilan,station marker,True,False,no_public_grade_language_found,none,False,False,False,False,False,False,No explicit public monitor-grade language was identified for this row in the current audit.,Find station-owner or regulator documentation that classifies the monitor method or grade.,"This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,42,РОР №5 - Kokand,station marker,True,False,no_public_grade_language_found,none,False,False,False,False,False,False,No explicit public monitor-grade language was identified for this row in the current audit.,Find station-owner or regulator documentation that classifies the monitor method or grade.,"This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
