generated_at,attestation_chain,status,method,row_type,coordinate_id,coordinate_key,iso3,country,source_family,source_row_id,station_name,latitude,longitude,radius_km,radius_role,ghsl_population_sum,ghsl_positive_cells,ghsl_window_count,ghsl_tile_ids,ghsl_population_computed,acag_record_key,acag_selected_vintage,pm25_nearest_ugm3,pm25_radius_mean_ugm3,pm25_radius_cell_count,pm25_computed,join_stage,claim_allowed,validated_same_station_join_rows,complete_monitor_grade_rows,station_radius_ready,reader_use,blocking_gap,non_claim
2026-06-20T15:24:12Z,ai-first,computed_station_radius_denominator_join_dry_run,air_monitoring_station_radius_denominator_join_dry_run_v1,candidate_coordinate_radius,official_pm25_station:BGD:C-CAMS-27:23.006297:91.381305,"BGD:23.006297,91.381305",BGD,Bangladesh,official_pm25_station,C-CAMS-27,"Sadar, Feni (DoE Office)",23.006297,91.381305,50.0,upper_sensitivity,8331017.268,525689,1,R7_C28,True,v6gl03_gl_coarse_annual,2023,69.9,63.869,68,True,candidate_coordinate_denominator_join,False,0,0,False,Candidate-row denominator diagnostic for the 50 km upper sensitivity band; not a service area.,"The denominator join is physical, but same-station identity, monitor-grade classification, and unioned country catchment coverage remain blocked.","This denominator join dry run attaches the frozen candidate coordinate universe to cached GHSL population cells and the selected ACAG coarse annual PM2.5 grid. It reports candidate-row denominator diagnostics only. It does not validate same-station joins, does not classify complete monitor grade, does not compute unioned monitor catchment coverage, and does not support a population-served, exposure, or official monitor coverage claim."
2026-06-20T15:24:12Z,ai-first,computed_station_radius_denominator_join_dry_run,air_monitoring_station_radius_denominator_join_dry_run_v1,candidate_coordinate_radius,official_pm25_station:BGD:C-CAMS-28:22.880970:91.096979,"BGD:22.880970,91.096979",BGD,Bangladesh,official_pm25_station,C-CAMS-28,"Maijdi Bazar, Noakhali (DoE Office)",22.88097,91.096979,0.5,lower_sensitivity,44799.163,102,1,R7_C28,True,v6gl03_gl_coarse_annual,2023,71.154,,0,True,candidate_coordinate_denominator_join,False,0,0,False,Candidate-row denominator diagnostic for the lower 0.5 km sensitivity band.,"The denominator join is physical, but same-station identity, monitor-grade classification, and unioned country catchment coverage remain blocked.","This denominator join dry run attaches the frozen candidate coordinate universe to cached GHSL population cells and the selected ACAG coarse annual PM2.5 grid. It reports candidate-row denominator diagnostics only. It does not validate same-station joins, does not classify complete monitor grade, does not compute unioned monitor catchment coverage, and does not support a population-served, exposure, or official monitor coverage claim."
2026-06-20T15:24:12Z,ai-first,computed_station_radius_denominator_join_dry_run,air_monitoring_station_radius_denominator_join_dry_run_v1,candidate_coordinate_radius,official_pm25_station:BGD:C-CAMS-28:22.880970:91.096979,"BGD:22.880970,91.096979",BGD,Bangladesh,official_pm25_station,C-CAMS-28,"Maijdi Bazar, Noakhali (DoE Office)",22.88097,91.096979,4.0,primary,361687.89,4632,1,R7_C28,True,v6gl03_gl_coarse_annual,2023,71.154,,0,True,candidate_coordinate_denominator_join,False,0,0,False,Candidate-row denominator diagnostic for the source-frozen 4 km PM2.5 neighborhood-scale band.,"The denominator join is physical, but same-station identity, monitor-grade classification, and unioned country catchment coverage remain blocked.","This denominator join dry run attaches the frozen candidate coordinate universe to cached GHSL population cells and the selected ACAG coarse annual PM2.5 grid. It reports candidate-row denominator diagnostics only. It does not validate same-station joins, does not classify complete monitor grade, does not compute unioned monitor catchment coverage, and does not support a population-served, exposure, or official monitor coverage claim."
2026-06-20T15:24:12Z,ai-first,computed_station_radius_denominator_join_dry_run,air_monitoring_station_radius_denominator_join_dry_run_v1,candidate_coordinate_radius,official_pm25_station:BGD:C-CAMS-28:22.880970:91.096979,"BGD:22.880970,91.096979",BGD,Bangladesh,official_pm25_station,C-CAMS-28,"Maijdi Bazar, Noakhali (DoE Office)",22.88097,91.096979,50.0,upper_sensitivity,9711775.728,500418,1,R7_C28,True,v6gl03_gl_coarse_annual,2023,71.154,65.805,69,True,candidate_coordinate_denominator_join,False,0,0,False,Candidate-row denominator diagnostic for the 50 km upper sensitivity band; not a service area.,"The denominator join is physical, but same-station identity, monitor-grade classification, and unioned country catchment coverage remain blocked.","This denominator join dry run attaches the frozen candidate coordinate universe to cached GHSL population cells and the selected ACAG coarse annual PM2.5 grid. It reports candidate-row denominator diagnostics only. It does not validate same-station joins, does not classify complete monitor grade, does not compute unioned monitor catchment coverage, and does not support a population-served, exposure, or official monitor coverage claim."
2026-06-20T15:24:12Z,ai-first,computed_station_radius_denominator_join_dry_run,air_monitoring_station_radius_denominator_join_dry_run_v1,candidate_coordinate_radius,official_pm25_station:BGD:C-CAMS-29:22.372838:91.818054,"BGD:22.372838,91.818054",BGD,Bangladesh,official_pm25_station,C-CAMS-29,"BSRM, Nasirabad, Chattogram",22.372838,91.818054,0.5,lower_sensitivity,36026.199,97,1,R7_C28,True,v6gl03_gl_coarse_annual,2023,71.878,,0,True,candidate_coordinate_denominator_join,False,0,0,False,Candidate-row denominator diagnostic for the lower 0.5 km sensitivity band.,"The denominator join is physical, but same-station identity, monitor-grade classification, and unioned country catchment coverage remain blocked.","This denominator join dry run attaches the frozen candidate coordinate universe to cached GHSL population cells and the selected ACAG coarse annual PM2.5 grid. It reports candidate-row denominator diagnostics only. It does not validate same-station joins, does not classify complete monitor grade, does not compute unioned monitor catchment coverage, and does not support a population-served, exposure, or official monitor coverage claim."
2026-06-20T15:24:12Z,ai-first,computed_station_radius_denominator_join_dry_run,air_monitoring_station_radius_denominator_join_dry_run_v1,candidate_coordinate_radius,official_pm25_station:BGD:C-CAMS-29:22.372838:91.818054,"BGD:22.372838,91.818054",BGD,Bangladesh,official_pm25_station,C-CAMS-29,"BSRM, Nasirabad, Chattogram",22.372838,91.818054,4.0,primary,1900125.442,6149,1,R7_C28,True,v6gl03_gl_coarse_annual,2023,71.878,,0,True,candidate_coordinate_denominator_join,False,0,0,False,Candidate-row denominator diagnostic for the source-frozen 4 km PM2.5 neighborhood-scale band.,"The denominator join is physical, but same-station identity, monitor-grade classification, and unioned country catchment coverage remain blocked.","This denominator join dry run attaches the frozen candidate coordinate universe to cached GHSL population cells and the selected ACAG coarse annual PM2.5 grid. It reports candidate-row denominator diagnostics only. It does not validate same-station joins, does not classify complete monitor grade, does not compute unioned monitor catchment coverage, and does not support a population-served, exposure, or official monitor coverage claim."
2026-06-20T15:24:12Z,ai-first,computed_station_radius_denominator_join_dry_run,air_monitoring_station_radius_denominator_join_dry_run_v1,candidate_coordinate_radius,official_pm25_station:BGD:C-CAMS-29:22.372838:91.818054,"BGD:22.372838,91.818054",BGD,Bangladesh,official_pm25_station,C-CAMS-29,"BSRM, Nasirabad, Chattogram",22.372838,91.818054,50.0,upper_sensitivity,8464330.196,291309,1,R7_C28,True,v6gl03_gl_coarse_annual,2023,71.878,53.399,69,True,candidate_coordinate_denominator_join,False,0,0,False,Candidate-row denominator diagnostic for the 50 km upper sensitivity band; not a service area.,"The denominator join is physical, but same-station identity, monitor-grade classification, and unioned country catchment coverage remain blocked.","This denominator join dry run attaches the frozen candidate coordinate universe to cached GHSL population cells and the selected ACAG coarse annual PM2.5 grid. It reports candidate-row denominator diagnostics only. It does not validate same-station joins, does not classify complete monitor grade, does not compute unioned monitor catchment coverage, and does not support a population-served, exposure, or official monitor coverage claim."
2026-06-20T15:24:12Z,ai-first,computed_station_radius_denominator_join_dry_run,air_monitoring_station_radius_denominator_join_dry_run_v1,candidate_coordinate_radius,official_pm25_station:BGD:C-CAMS-30:21.442208:91.971083,"BGD:21.442208,91.971083",BGD,Bangladesh,official_pm25_station,C-CAMS-30,Cox ’s-Bazar (DoE Office),21.442208,91.971083,0.5,lower_sensitivity,26307.139,97,1,R7_C28,True,v6gl03_gl_coarse_annual,2023,51.999,,0,True,candidate_coordinate_denominator_join,False,0,0,False,Candidate-row denominator diagnostic for the lower 0.5 km sensitivity band.,"The denominator join is physical, but same-station identity, monitor-grade classification, and unioned country catchment coverage remain blocked.","This denominator join dry run attaches the frozen candidate coordinate universe to cached GHSL population cells and the selected ACAG coarse annual PM2.5 grid. It reports candidate-row denominator diagnostics only. It does not validate same-station joins, does not classify complete monitor grade, does not compute unioned monitor catchment coverage, and does not support a population-served, exposure, or official monitor coverage claim."
2026-06-20T15:24:12Z,ai-first,computed_station_radius_denominator_join_dry_run,air_monitoring_station_radius_denominator_join_dry_run_v1,candidate_coordinate_radius,official_pm25_station:BGD:C-CAMS-30:21.442208:91.971083,"BGD:21.442208,91.971083",BGD,Bangladesh,official_pm25_station,C-CAMS-30,Cox ’s-Bazar (DoE Office),21.442208,91.971083,4.0,primary,290665.437,3077,1,R7_C28,True,v6gl03_gl_coarse_annual,2023,51.999,51.999,1,True,candidate_coordinate_denominator_join,False,0,0,False,Candidate-row denominator diagnostic for the source-frozen 4 km PM2.5 neighborhood-scale band.,"The denominator join is physical, but same-station identity, monitor-grade classification, and unioned country catchment coverage remain blocked.","This denominator join dry run attaches the frozen candidate coordinate universe to cached GHSL population cells and the selected ACAG coarse annual PM2.5 grid. It reports candidate-row denominator diagnostics only. It does not validate same-station joins, does not classify complete monitor grade, does not compute unioned monitor catchment coverage, and does not support a population-served, exposure, or official monitor coverage claim."
2026-06-20T15:24:12Z,ai-first,computed_station_radius_denominator_join_dry_run,air_monitoring_station_radius_denominator_join_dry_run_v1,candidate_coordinate_radius,official_pm25_station:BGD:C-CAMS-30:21.442208:91.971083,"BGD:21.442208,91.971083",BGD,Bangladesh,official_pm25_station,C-CAMS-30,Cox ’s-Bazar (DoE Office),21.442208,91.971083,50.0,upper_sensitivity,2628779.971,154854,1,R7_C28,True,v6gl03_gl_coarse_annual,2023,51.999,44.618,69,True,candidate_coordinate_denominator_join,False,0,0,False,Candidate-row denominator diagnostic for the 50 km upper sensitivity band; not a service area.,"The denominator join is physical, but same-station identity, monitor-grade classification, and unioned country catchment coverage remain blocked.","This denominator join dry run attaches the frozen candidate coordinate universe to cached GHSL population cells and the selected ACAG coarse annual PM2.5 grid. It reports candidate-row denominator diagnostics only. It does not validate same-station joins, does not classify complete monitor grade, does not compute unioned monitor catchment coverage, and does not support a population-served, exposure, or official monitor coverage claim."
2026-06-20T15:24:12Z,ai-first,computed_station_radius_denominator_join_dry_run,air_monitoring_station_radius_denominator_join_dry_run_v1,candidate_coordinate_radius,official_pm25_station:BGD:C-CAMS-31:23.726078:90.409272,"BGD:23.726078,90.409272",BGD,Bangladesh,official_pm25_station,C-CAMS-31,"Nagar Bhaban, DSCC, Dhaka",23.726078,90.409272,0.5,lower_sensitivity,55203.802,95,1,R7_C28,True,v6gl03_gl_coarse_annual,2023,86.503,,0,True,candidate_coordinate_denominator_join,False,0,0,False,Candidate-row denominator diagnostic for the lower 0.5 km sensitivity band.,"The denominator join is physical, but same-station identity, monitor-grade classification, and unioned country catchment coverage remain blocked.","This denominator join dry run attaches the frozen candidate coordinate universe to cached GHSL population cells and the selected ACAG coarse annual PM2.5 grid. It reports candidate-row denominator diagnostics only. It does not validate same-station joins, does not classify complete monitor grade, does not compute unioned monitor catchment coverage, and does not support a population-served, exposure, or official monitor coverage claim."
2026-06-20T15:24:12Z,ai-first,computed_station_radius_denominator_join_dry_run,air_monitoring_station_radius_denominator_join_dry_run_v1,candidate_coordinate_radius,official_pm25_station:BGD:C-CAMS-31:23.726078:90.409272,"BGD:23.726078,90.409272",BGD,Bangladesh,official_pm25_station,C-CAMS-31,"Nagar Bhaban, DSCC, Dhaka",23.726078,90.409272,4.0,primary,3875310.525,6353,1,R7_C28,True,v6gl03_gl_coarse_annual,2023,86.503,,0,True,candidate_coordinate_denominator_join,False,0,0,False,Candidate-row denominator diagnostic for the source-frozen 4 km PM2.5 neighborhood-scale band.,"The denominator join is physical, but same-station identity, monitor-grade classification, and unioned country catchment coverage remain blocked.","This denominator join dry run attaches the frozen candidate coordinate universe to cached GHSL population cells and the selected ACAG coarse annual PM2.5 grid. It reports candidate-row denominator diagnostics only. It does not validate same-station joins, does not classify complete monitor grade, does not compute unioned monitor catchment coverage, and does not support a population-served, exposure, or official monitor coverage claim."
2026-06-20T15:24:12Z,ai-first,computed_station_radius_denominator_join_dry_run,air_monitoring_station_radius_denominator_join_dry_run_v1,candidate_coordinate_radius,official_pm25_station:BGD:C-CAMS-31:23.726078:90.409272,"BGD:23.726078,90.409272",BGD,Bangladesh,official_pm25_station,C-CAMS-31,"Nagar Bhaban, DSCC, Dhaka",23.726078,90.409272,50.0,upper_sensitivity,31471421.281,615688,2,R7_C27||R7_C28,True,v6gl03_gl_coarse_annual,2023,86.503,80.675,72,True,candidate_coordinate_denominator_join,False,0,0,False,Candidate-row denominator diagnostic for the 50 km upper sensitivity band; not a service area.,"The denominator join is physical, but same-station identity, monitor-grade classification, and unioned country catchment coverage remain blocked.","This denominator join dry run attaches the frozen candidate coordinate universe to cached GHSL population cells and the selected ACAG coarse annual PM2.5 grid. It reports candidate-row denominator diagnostics only. It does not validate same-station joins, does not classify complete monitor grade, does not compute unioned monitor catchment coverage, and does not support a population-served, exposure, or official monitor coverage claim."
2026-06-20T15:24:12Z,ai-first,computed_station_radius_denominator_join_dry_run,air_monitoring_station_radius_denominator_join_dry_run_v1,candidate_coordinate_radius,official_pm25_station:BGD:CAMS-1:23.777444:90.372617,"BGD:23.777444,90.372617",BGD,Bangladesh,official_pm25_station,CAMS-1,"DoE, Agargaon, Dhaka",23.777444,90.372617,0.5,lower_sensitivity,77099.429,99,1,R7_C28,True,v6gl03_gl_coarse_annual,2023,87.249,,0,True,candidate_coordinate_denominator_join,False,0,0,False,Candidate-row denominator diagnostic for the lower 0.5 km sensitivity band.,"The denominator join is physical, but same-station identity, monitor-grade classification, and unioned country catchment coverage remain blocked.","This denominator join dry run attaches the frozen candidate coordinate universe to cached GHSL population cells and the selected ACAG coarse annual PM2.5 grid. It reports candidate-row denominator diagnostics only. It does not validate same-station joins, does not classify complete monitor grade, does not compute unioned monitor catchment coverage, and does not support a population-served, exposure, or official monitor coverage claim."
2026-06-20T15:24:12Z,ai-first,computed_station_radius_denominator_join_dry_run,air_monitoring_station_radius_denominator_join_dry_run_v1,candidate_coordinate_radius,official_pm25_station:BGD:CAMS-1:23.777444:90.372617,"BGD:23.777444,90.372617",BGD,Bangladesh,official_pm25_station,CAMS-1,"DoE, Agargaon, Dhaka",23.777444,90.372617,4.0,primary,3590268.266,6243,1,R7_C28,True,v6gl03_gl_coarse_annual,2023,87.249,87.249,1,True,candidate_coordinate_denominator_join,False,0,0,False,Candidate-row denominator diagnostic for the source-frozen 4 km PM2.5 neighborhood-scale band.,"The denominator join is physical, but same-station identity, monitor-grade classification, and unioned country catchment coverage remain blocked.","This denominator join dry run attaches the frozen candidate coordinate universe to cached GHSL population cells and the selected ACAG coarse annual PM2.5 grid. It reports candidate-row denominator diagnostics only. It does not validate same-station joins, does not classify complete monitor grade, does not compute unioned monitor catchment coverage, and does not support a population-served, exposure, or official monitor coverage claim."
2026-06-20T15:24:12Z,ai-first,computed_station_radius_denominator_join_dry_run,air_monitoring_station_radius_denominator_join_dry_run_v1,candidate_coordinate_radius,official_pm25_station:BGD:CAMS-1:23.777444:90.372617,"BGD:23.777444,90.372617",BGD,Bangladesh,official_pm25_station,CAMS-1,"DoE, Agargaon, Dhaka",23.777444,90.372617,50.0,upper_sensitivity,31421703.999,623201,2,R7_C27||R7_C28,True,v6gl03_gl_coarse_annual,2023,87.249,81.301,70,True,candidate_coordinate_denominator_join,False,0,0,False,Candidate-row denominator diagnostic for the 50 km upper sensitivity band; not a service area.,"The denominator join is physical, but same-station identity, monitor-grade classification, and unioned country catchment coverage remain blocked.","This denominator join dry run attaches the frozen candidate coordinate universe to cached GHSL population cells and the selected ACAG coarse annual PM2.5 grid. It reports candidate-row denominator diagnostics only. It does not validate same-station joins, does not classify complete monitor grade, does not compute unioned monitor catchment coverage, and does not support a population-served, exposure, or official monitor coverage claim."
2026-06-20T15:24:12Z,ai-first,computed_station_radius_denominator_join_dry_run,air_monitoring_station_radius_denominator_join_dry_run_v1,candidate_coordinate_radius,official_pm25_station:BGD:CAMS-10:24.888381:91.867317,"BGD:24.888381,91.867317",BGD,Bangladesh,official_pm25_station,CAMS-10,Red Crecent Campus,24.888381,91.867317,0.5,lower_sensitivity,24431.014,103,1,R7_C28,True,v6gl03_gl_coarse_annual,2023,38.603,,0,True,candidate_coordinate_denominator_join,False,0,0,False,Candidate-row denominator diagnostic for the lower 0.5 km sensitivity band.,"The denominator join is physical, but same-station identity, monitor-grade classification, and unioned country catchment coverage remain blocked.","This denominator join dry run attaches the frozen candidate coordinate universe to cached GHSL population cells and the selected ACAG coarse annual PM2.5 grid. It reports candidate-row denominator diagnostics only. It does not validate same-station joins, does not classify complete monitor grade, does not compute unioned monitor catchment coverage, and does not support a population-served, exposure, or official monitor coverage claim."
2026-06-20T15:24:12Z,ai-first,computed_station_radius_denominator_join_dry_run,air_monitoring_station_radius_denominator_join_dry_run_v1,candidate_coordinate_radius,official_pm25_station:BGD:CAMS-10:24.888381:91.867317,"BGD:24.888381,91.867317",BGD,Bangladesh,official_pm25_station,CAMS-10,Red Crecent Campus,24.888381,91.867317,4.0,primary,977238.054,5847,1,R7_C28,True,v6gl03_gl_coarse_annual,2023,38.603,,0,True,candidate_coordinate_denominator_join,False,0,0,False,Candidate-row denominator diagnostic for the source-frozen 4 km PM2.5 neighborhood-scale band.,"The denominator join is physical, but same-station identity, monitor-grade classification, and unioned country catchment coverage remain blocked.","This denominator join dry run attaches the frozen candidate coordinate universe to cached GHSL population cells and the selected ACAG coarse annual PM2.5 grid. It reports candidate-row denominator diagnostics only. It does not validate same-station joins, does not classify complete monitor grade, does not compute unioned monitor catchment coverage, and does not support a population-served, exposure, or official monitor coverage claim."
2026-06-20T15:24:12Z,ai-first,computed_station_radius_denominator_join_dry_run,air_monitoring_station_radius_denominator_join_dry_run_v1,candidate_coordinate_radius,official_pm25_station:BGD:CAMS-10:24.888381:91.867317,"BGD:24.888381,91.867317",BGD,Bangladesh,official_pm25_station,CAMS-10,Red Crecent Campus,24.888381,91.867317,50.0,upper_sensitivity,7593877.378,391702,1,R7_C28,True,v6gl03_gl_coarse_annual,2023,38.603,39.362,70,True,candidate_coordinate_denominator_join,False,0,0,False,Candidate-row denominator diagnostic for the 50 km upper sensitivity band; not a service area.,"The denominator join is physical, but same-station identity, monitor-grade classification, and unioned country catchment coverage remain blocked.","This denominator join dry run attaches the frozen candidate coordinate universe to cached GHSL population cells and the selected ACAG coarse annual PM2.5 grid. It reports candidate-row denominator diagnostics only. It does not validate same-station joins, does not classify complete monitor grade, does not compute unioned monitor catchment coverage, and does not support a population-served, exposure, or official monitor coverage claim."
2026-06-20T15:24:12Z,ai-first,computed_station_radius_denominator_join_dry_run,air_monitoring_station_radius_denominator_join_dry_run_v1,candidate_coordinate_radius,official_pm25_station:BGD:CAMS-11:22.710230:90.362565,"BGD:22.710230,90.362565",BGD,Bangladesh,official_pm25_station,CAMS-11,DFO Office Campus,22.71023,90.362565,0.5,lower_sensitivity,20813.898,95,1,R7_C28,True,v6gl03_gl_coarse_annual,2023,72.875,,0,True,candidate_coordinate_denominator_join,False,0,0,False,Candidate-row denominator diagnostic for the lower 0.5 km sensitivity band.,"The denominator join is physical, but same-station identity, monitor-grade classification, and unioned country catchment coverage remain blocked.","This denominator join dry run attaches the frozen candidate coordinate universe to cached GHSL population cells and the selected ACAG coarse annual PM2.5 grid. It reports candidate-row denominator diagnostics only. It does not validate same-station joins, does not classify complete monitor grade, does not compute unioned monitor catchment coverage, and does not support a population-served, exposure, or official monitor coverage claim."
2026-06-20T15:24:12Z,ai-first,computed_station_radius_denominator_join_dry_run,air_monitoring_station_radius_denominator_join_dry_run_v1,candidate_coordinate_radius,official_pm25_station:BGD:CAMS-11:22.710230:90.362565,"BGD:22.710230,90.362565",BGD,Bangladesh,official_pm25_station,CAMS-11,DFO Office Campus,22.71023,90.362565,4.0,primary,425835.358,5430,1,R7_C28,True,v6gl03_gl_coarse_annual,2023,72.875,,0,True,candidate_coordinate_denominator_join,False,0,0,False,Candidate-row denominator diagnostic for the source-frozen 4 km PM2.5 neighborhood-scale band.,"The denominator join is physical, but same-station identity, monitor-grade classification, and unioned country catchment coverage remain blocked.","This denominator join dry run attaches the frozen candidate coordinate universe to cached GHSL population cells and the selected ACAG coarse annual PM2.5 grid. It reports candidate-row denominator diagnostics only. It does not validate same-station joins, does not classify complete monitor grade, does not compute unioned monitor catchment coverage, and does not support a population-served, exposure, or official monitor coverage claim."
2026-06-20T15:24:12Z,ai-first,computed_station_radius_denominator_join_dry_run,air_monitoring_station_radius_denominator_join_dry_run_v1,candidate_coordinate_radius,official_pm25_station:BGD:CAMS-11:22.710230:90.362565,"BGD:22.710230,90.362565",BGD,Bangladesh,official_pm25_station,CAMS-11,DFO Office Campus,22.71023,90.362565,50.0,upper_sensitivity,6715865.72,426607,2,R7_C27||R7_C28,True,v6gl03_gl_coarse_annual,2023,72.875,70.98,68,True,candidate_coordinate_denominator_join,False,0,0,False,Candidate-row denominator diagnostic for the 50 km upper sensitivity band; not a service area.,"The denominator join is physical, but same-station identity, monitor-grade classification, and unioned country catchment coverage remain blocked.","This denominator join dry run attaches the frozen candidate coordinate universe to cached GHSL population cells and the selected ACAG coarse annual PM2.5 grid. It reports candidate-row denominator diagnostics only. It does not validate same-station joins, does not classify complete monitor grade, does not compute unioned monitor catchment coverage, and does not support a population-served, exposure, or official monitor coverage claim."
2026-06-20T15:24:12Z,ai-first,computed_station_radius_denominator_join_dry_run,air_monitoring_station_radius_denominator_join_dry_run_v1,candidate_coordinate_radius,official_pm25_station:BGD:CAMS-12:24.762390:90.402041,"BGD:24.762390,90.402041",BGD,Bangladesh,official_pm25_station,CAMS-12,"DoE Office, Divisional Headquarter",24.76239,90.402041,0.5,lower_sensitivity,30340.701,104,1,R7_C28,True,v6gl03_gl_coarse_annual,2023,60.495,,0,True,candidate_coordinate_denominator_join,False,0,0,False,Candidate-row denominator diagnostic for the lower 0.5 km sensitivity band.,"The denominator join is physical, but same-station identity, monitor-grade classification, and unioned country catchment coverage remain blocked.","This denominator join dry run attaches the frozen candidate coordinate universe to cached GHSL population cells and the selected ACAG coarse annual PM2.5 grid. It reports candidate-row denominator diagnostics only. It does not validate same-station joins, does not classify complete monitor grade, does not compute unioned monitor catchment coverage, and does not support a population-served, exposure, or official monitor coverage claim."
2026-06-20T15:24:12Z,ai-first,computed_station_radius_denominator_join_dry_run,air_monitoring_station_radius_denominator_join_dry_run_v1,candidate_coordinate_radius,official_pm25_station:BGD:CAMS-12:24.762390:90.402041,"BGD:24.762390,90.402041",BGD,Bangladesh,official_pm25_station,CAMS-12,"DoE Office, Divisional Headquarter",24.76239,90.402041,4.0,primary,577001.745,5239,1,R7_C28,True,v6gl03_gl_coarse_annual,2023,60.495,,0,True,candidate_coordinate_denominator_join,False,0,0,False,Candidate-row denominator diagnostic for the source-frozen 4 km PM2.5 neighborhood-scale band.,"The denominator join is physical, but same-station identity, monitor-grade classification, and unioned country catchment coverage remain blocked.","This denominator join dry run attaches the frozen candidate coordinate universe to cached GHSL population cells and the selected ACAG coarse annual PM2.5 grid. It reports candidate-row denominator diagnostics only. It does not validate same-station joins, does not classify complete monitor grade, does not compute unioned monitor catchment coverage, and does not support a population-served, exposure, or official monitor coverage claim."
2026-06-20T15:24:12Z,ai-first,computed_station_radius_denominator_join_dry_run,air_monitoring_station_radius_denominator_join_dry_run_v1,candidate_coordinate_radius,official_pm25_station:BGD:CAMS-12:24.762390:90.402041,"BGD:24.762390,90.402041",BGD,Bangladesh,official_pm25_station,CAMS-12,"DoE Office, Divisional Headquarter",24.76239,90.402041,50.0,upper_sensitivity,9867698.694,654347,2,R7_C27||R7_C28,True,v6gl03_gl_coarse_annual,2023,60.495,59.75,72,True,candidate_coordinate_denominator_join,False,0,0,False,Candidate-row denominator diagnostic for the 50 km upper sensitivity band; not a service area.,"The denominator join is physical, but same-station identity, monitor-grade classification, and unioned country catchment coverage remain blocked.","This denominator join dry run attaches the frozen candidate coordinate universe to cached GHSL population cells and the selected ACAG coarse annual PM2.5 grid. It reports candidate-row denominator diagnostics only. It does not validate same-station joins, does not classify complete monitor grade, does not compute unioned monitor catchment coverage, and does not support a population-served, exposure, or official monitor coverage claim."
2026-06-20T15:24:12Z,ai-first,computed_station_radius_denominator_join_dry_run,air_monitoring_station_radius_denominator_join_dry_run_v1,candidate_coordinate_radius,official_pm25_station:BGD:CAMS-13:25.747371:89.228931,"BGD:25.747371,89.228931",BGD,Bangladesh,official_pm25_station,CAMS-13,BTV Rangpur Station,25.747371,89.228931,0.5,lower_sensitivity,12514.899,103,1,R7_C27,True,v6gl03_gl_coarse_annual,2023,64.806,,0,True,candidate_coordinate_denominator_join,False,0,0,False,Candidate-row denominator diagnostic for the lower 0.5 km sensitivity band.,"The denominator join is physical, but same-station identity, monitor-grade classification, and unioned country catchment coverage remain blocked.","This denominator join dry run attaches the frozen candidate coordinate universe to cached GHSL population cells and the selected ACAG coarse annual PM2.5 grid. It reports candidate-row denominator diagnostics only. It does not validate same-station joins, does not classify complete monitor grade, does not compute unioned monitor catchment coverage, and does not support a population-served, exposure, or official monitor coverage claim."
2026-06-20T15:24:12Z,ai-first,computed_station_radius_denominator_join_dry_run,air_monitoring_station_radius_denominator_join_dry_run_v1,candidate_coordinate_radius,official_pm25_station:BGD:CAMS-13:25.747371:89.228931,"BGD:25.747371,89.228931",BGD,Bangladesh,official_pm25_station,CAMS-13,BTV Rangpur Station,25.747371,89.228931,4.0,primary,518113.562,5872,1,R7_C27,True,v6gl03_gl_coarse_annual,2023,64.806,64.806,1,True,candidate_coordinate_denominator_join,False,0,0,False,Candidate-row denominator diagnostic for the source-frozen 4 km PM2.5 neighborhood-scale band.,"The denominator join is physical, but same-station identity, monitor-grade classification, and unioned country catchment coverage remain blocked.","This denominator join dry run attaches the frozen candidate coordinate universe to cached GHSL population cells and the selected ACAG coarse annual PM2.5 grid. It reports candidate-row denominator diagnostics only. It does not validate same-station joins, does not classify complete monitor grade, does not compute unioned monitor catchment coverage, and does not support a population-served, exposure, or official monitor coverage claim."
2026-06-20T15:24:12Z,ai-first,computed_station_radius_denominator_join_dry_run,air_monitoring_station_radius_denominator_join_dry_run_v1,candidate_coordinate_radius,official_pm25_station:BGD:CAMS-13:25.747371:89.228931,"BGD:25.747371,89.228931",BGD,Bangladesh,official_pm25_station,CAMS-13,BTV Rangpur Station,25.747371,89.228931,50.0,upper_sensitivity,9971146.656,597005,1,R7_C27,True,v6gl03_gl_coarse_annual,2023,64.806,62.949,72,True,candidate_coordinate_denominator_join,False,0,0,False,Candidate-row denominator diagnostic for the 50 km upper sensitivity band; not a service area.,"The denominator join is physical, but same-station identity, monitor-grade classification, and unioned country catchment coverage remain blocked.","This denominator join dry run attaches the frozen candidate coordinate universe to cached GHSL population cells and the selected ACAG coarse annual PM2.5 grid. It reports candidate-row denominator diagnostics only. It does not validate same-station joins, does not classify complete monitor grade, does not compute unioned monitor catchment coverage, and does not support a population-served, exposure, or official monitor coverage claim."
