generated_at,attestation_chain,status,method,method_classification_audit_id,decision_ledger_id,iso3,country,source_station_id,source_station_name,decision_lane,row_evidence_lane,exact_station_detail_url,exact_station_detail_recent_within_30_days,exact_station_detail_method_terms,bmkg_regulation_bam_method_context,bmkg_regulation_calibration_context,bmkg_bam1020_source_level_model_context,georgia_network_instrument_catalog_context,georgia_live_data_unverified_caution,uzbekistan_instrument_hint_context,raw_value_or_blocker_caution,station_method_class,station_method_classified,instrument_model_candidate,instrument_model_station_specific,current_measurement_recent,current_status_confirmed,calibration_or_maintenance_context_present,calibration_status_available,complete_monitor_grade_classification_available,station_radius_grade_assumption_ready,audit_decision,reader_use,non_claim
2026-06-19T15:26:50Z,ai-first,computed_station_method_classification_audit,air_monitoring_station_method_classification_audit_v1,IDN-method-classification-pm25_smg,IDN-station_code_context_not_grade_ready-pm25_smg,IDN,Indonesia,pm25_smg,Semarang,station_code_context_not_grade_ready,row_level_pm25_portal_or_api,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_smg,True,Beta Attenuation Monitoring|Beta Attenuation|sinar beta,True,True,True,False,False,False,False,Beta Attenuation Monitoring (BAM),True,BAM-1020 source-level context,False,True,False,False,False,False,False,indonesia_exact_detail_plus_bmkg_regulation_method_classified,Use as a method-class upgrade for BMKG rows. The exact station detail page carries Beta Attenuation language and the official BMKG regulation states PM2.5 automatic observations use BAM. It still is not grade or status certification.,"This audit classifies public method evidence for exact station rows. It does not certify current station status, complete monitor-grade status, same-station OpenAQ joins, calibration status, or station-radius coverage."
2026-06-19T15:26:50Z,ai-first,computed_station_method_classification_audit,air_monitoring_station_method_classification_audit_v1,IDN-method-classification-pm25_spd,IDN-station_code_context_not_grade_ready-pm25_spd,IDN,Indonesia,pm25_spd,Kubu Raya,station_code_context_not_grade_ready,row_level_pm25_portal_or_api,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_spd,True,Beta Attenuation Monitoring|Beta Attenuation|sinar beta,True,True,True,False,False,False,False,Beta Attenuation Monitoring (BAM),True,BAM-1020 source-level context,False,True,False,False,False,False,False,indonesia_exact_detail_plus_bmkg_regulation_method_classified,Use as a method-class upgrade for BMKG rows. The exact station detail page carries Beta Attenuation language and the official BMKG regulation states PM2.5 automatic observations use BAM. It still is not grade or status certification.,"This audit classifies public method evidence for exact station rows. It does not certify current station status, complete monitor-grade status, same-station OpenAQ joins, calibration status, or station-radius coverage."
2026-06-19T15:26:50Z,ai-first,computed_station_method_classification_audit,air_monitoring_station_method_classification_audit_v1,IDN-method-classification-pm25_srg,IDN-station_code_context_not_grade_ready-pm25_srg,IDN,Indonesia,pm25_srg,Sorong,station_code_context_not_grade_ready,row_level_pm25_portal_or_api,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_srg,True,Beta Attenuation Monitoring|Beta Attenuation|sinar beta,True,True,True,False,False,False,False,Beta Attenuation Monitoring (BAM),True,BAM-1020 source-level context,False,True,False,False,False,False,False,indonesia_exact_detail_plus_bmkg_regulation_method_classified,Use as a method-class upgrade for BMKG rows. The exact station detail page carries Beta Attenuation language and the official BMKG regulation states PM2.5 automatic observations use BAM. It still is not grade or status certification.,"This audit classifies public method evidence for exact station rows. It does not certify current station status, complete monitor-grade status, same-station OpenAQ joins, calibration status, or station-radius coverage."
2026-06-19T15:26:50Z,ai-first,computed_station_method_classification_audit,air_monitoring_station_method_classification_audit_v1,IDN-method-classification-pm25_tj2,IDN-station_code_context_not_grade_ready-pm25_tj2,IDN,Indonesia,pm25_tj2,Tanjung Harapan,station_code_context_not_grade_ready,row_level_pm25_portal_or_api,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_tj2,True,Beta Attenuation Monitoring|Beta Attenuation|sinar beta,True,True,True,False,False,False,False,Beta Attenuation Monitoring (BAM),True,BAM-1020 source-level context,False,True,False,False,False,False,False,indonesia_exact_detail_plus_bmkg_regulation_method_classified,Use as a method-class upgrade for BMKG rows. The exact station detail page carries Beta Attenuation language and the official BMKG regulation states PM2.5 automatic observations use BAM. It still is not grade or status certification.,"This audit classifies public method evidence for exact station rows. It does not certify current station status, complete monitor-grade status, same-station OpenAQ joins, calibration status, or station-radius coverage."
2026-06-19T15:26:50Z,ai-first,computed_station_method_classification_audit,air_monitoring_station_method_classification_audit_v1,IDN-method-classification-pm25_yky,IDN-station_code_context_not_grade_ready-pm25_yky,IDN,Indonesia,pm25_yky,Sleman,station_code_context_not_grade_ready,row_level_pm25_portal_or_api,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_yky,True,Beta Attenuation Monitoring|Beta Attenuation|sinar beta,True,True,True,False,False,False,False,Beta Attenuation Monitoring (BAM),True,BAM-1020 source-level context,False,True,False,False,False,False,False,indonesia_exact_detail_plus_bmkg_regulation_method_classified,Use as a method-class upgrade for BMKG rows. The exact station detail page carries Beta Attenuation language and the official BMKG regulation states PM2.5 automatic observations use BAM. It still is not grade or status certification.,"This audit classifies public method evidence for exact station rows. It does not certify current station status, complete monitor-grade status, same-station OpenAQ joins, calibration status, or station-radius coverage."
2026-06-19T15:26:50Z,ai-first,computed_station_method_classification_audit,air_monitoring_station_method_classification_audit_v1,UZB-method-classification-107,UZB-blocked_test_mode_or_stale_sentinel-107,UZB,Uzbekistan,107,Атмосфера ҳавоси мониторинги автоматлаштирилган станцияси,blocked_test_mode_or_stale_sentinel,row_level_instrument_hint,,False,,False,False,False,False,False,True,True,,False,,False,False,False,True,False,False,False,uzbekistan_instrument_hint_or_blocker_keep_not_method_classified,"Use as carried-forward context only. Uzbekistan rows may carry station-level instrument hints, but blockers, current-status gaps, and certification gaps keep method classification and grade closure unavailable.","This audit classifies public method evidence for exact station rows. It does not certify current station status, complete monitor-grade status, same-station OpenAQ joins, calibration status, or station-radius coverage."
2026-06-19T15:26:50Z,ai-first,computed_station_method_classification_audit,air_monitoring_station_method_classification_audit_v1,UZB-method-classification-108,UZB-raw_value_sanity_open-108,UZB,Uzbekistan,108,Атмосфера ҳавоси мониторинги автоматлаштирилган станцияси,raw_value_sanity_open,row_level_instrument_hint,,False,,False,False,False,False,False,True,True,,False,,False,False,False,True,False,False,False,uzbekistan_instrument_hint_or_blocker_keep_not_method_classified,"Use as carried-forward context only. Uzbekistan rows may carry station-level instrument hints, but blockers, current-status gaps, and certification gaps keep method classification and grade closure unavailable.","This audit classifies public method evidence for exact station rows. It does not certify current station status, complete monitor-grade status, same-station OpenAQ joins, calibration status, or station-radius coverage."
2026-06-19T15:26:50Z,ai-first,computed_station_method_classification_audit,air_monitoring_station_method_classification_audit_v1,UZB-method-classification-714,UZB-station_specific_context_not_grade_ready-714,UZB,Uzbekistan,714,Автоматическая станция мониторинга атмосферного воздуха (Beta),station_specific_context_not_grade_ready,row_level_instrument_hint,,False,,False,False,False,False,False,True,False,,False,,False,False,False,True,False,False,False,uzbekistan_instrument_hint_or_blocker_keep_not_method_classified,"Use as carried-forward context only. Uzbekistan rows may carry station-level instrument hints, but blockers, current-status gaps, and certification gaps keep method classification and grade closure unavailable.","This audit classifies public method evidence for exact station rows. It does not certify current station status, complete monitor-grade status, same-station OpenAQ joins, calibration status, or station-radius coverage."
2026-06-19T15:26:50Z,ai-first,computed_station_method_classification_audit,air_monitoring_station_method_classification_audit_v1,UZB-method-classification-715,UZB-raw_value_sanity_open-715,UZB,Uzbekistan,715,Автоматическая станция мониторинга атмосферного воздуха (Beta),raw_value_sanity_open,row_level_instrument_hint,,False,,False,False,False,False,False,True,True,,False,,False,False,False,True,False,False,False,uzbekistan_instrument_hint_or_blocker_keep_not_method_classified,"Use as carried-forward context only. Uzbekistan rows may carry station-level instrument hints, but blockers, current-status gaps, and certification gaps keep method classification and grade closure unavailable.","This audit classifies public method evidence for exact station rows. It does not certify current station status, complete monitor-grade status, same-station OpenAQ joins, calibration status, or station-radius coverage."
2026-06-19T15:26:50Z,ai-first,computed_station_method_classification_audit,air_monitoring_station_method_classification_audit_v1,UZB-method-classification-716,UZB-raw_value_sanity_open-716,UZB,Uzbekistan,716,Автоматическая станция мониторинга атмосферного воздуха (Beta),raw_value_sanity_open,row_level_instrument_hint,,False,,False,False,False,False,False,True,True,,False,,False,False,False,True,False,False,False,uzbekistan_instrument_hint_or_blocker_keep_not_method_classified,"Use as carried-forward context only. Uzbekistan rows may carry station-level instrument hints, but blockers, current-status gaps, and certification gaps keep method classification and grade closure unavailable.","This audit classifies public method evidence for exact station rows. It does not certify current station status, complete monitor-grade status, same-station OpenAQ joins, calibration status, or station-radius coverage."
2026-06-19T15:26:50Z,ai-first,computed_station_method_classification_audit,air_monitoring_station_method_classification_audit_v1,UZB-method-classification-717,UZB-station_specific_context_not_grade_ready-717,UZB,Uzbekistan,717,Автоматическая станция мониторинга атмосферного воздуха (Beta),station_specific_context_not_grade_ready,row_level_instrument_hint,,False,,False,False,False,False,False,True,False,,False,,False,False,False,True,False,False,False,uzbekistan_instrument_hint_or_blocker_keep_not_method_classified,"Use as carried-forward context only. Uzbekistan rows may carry station-level instrument hints, but blockers, current-status gaps, and certification gaps keep method classification and grade closure unavailable.","This audit classifies public method evidence for exact station rows. It does not certify current station status, complete monitor-grade status, same-station OpenAQ joins, calibration status, or station-radius coverage."
2026-06-19T15:26:50Z,ai-first,computed_station_method_classification_audit,air_monitoring_station_method_classification_audit_v1,UZB-method-classification-718,UZB-station_specific_context_not_grade_ready-718,UZB,Uzbekistan,718,Автоматическая станция мониторинга атмосферного воздуха (Beta),station_specific_context_not_grade_ready,row_level_instrument_hint,,False,,False,False,False,False,False,True,False,,False,,False,False,False,True,False,False,False,uzbekistan_instrument_hint_or_blocker_keep_not_method_classified,"Use as carried-forward context only. Uzbekistan rows may carry station-level instrument hints, but blockers, current-status gaps, and certification gaps keep method classification and grade closure unavailable.","This audit classifies public method evidence for exact station rows. It does not certify current station status, complete monitor-grade status, same-station OpenAQ joins, calibration status, or station-radius coverage."
2026-06-19T15:26:50Z,ai-first,computed_station_method_classification_audit,air_monitoring_station_method_classification_audit_v1,UZB-method-classification-719,UZB-station_specific_context_not_grade_ready-719,UZB,Uzbekistan,719,Автоматическая станция мониторинга атмосферного воздуха (Beta),station_specific_context_not_grade_ready,row_level_instrument_hint,,False,,False,False,False,False,False,True,False,,False,,False,False,False,True,False,False,False,uzbekistan_instrument_hint_or_blocker_keep_not_method_classified,"Use as carried-forward context only. Uzbekistan rows may carry station-level instrument hints, but blockers, current-status gaps, and certification gaps keep method classification and grade closure unavailable.","This audit classifies public method evidence for exact station rows. It does not certify current station status, complete monitor-grade status, same-station OpenAQ joins, calibration status, or station-radius coverage."
2026-06-19T15:26:50Z,ai-first,computed_station_method_classification_audit,air_monitoring_station_method_classification_audit_v1,UZB-method-classification-720,UZB-raw_value_sanity_open-720,UZB,Uzbekistan,720,Автоматическая станция мониторинга атмосферного воздуха (Beta),raw_value_sanity_open,row_level_instrument_hint,,False,,False,False,False,False,False,True,True,,False,,False,False,False,True,False,False,False,uzbekistan_instrument_hint_or_blocker_keep_not_method_classified,"Use as carried-forward context only. Uzbekistan rows may carry station-level instrument hints, but blockers, current-status gaps, and certification gaps keep method classification and grade closure unavailable.","This audit classifies public method evidence for exact station rows. It does not certify current station status, complete monitor-grade status, same-station OpenAQ joins, calibration status, or station-radius coverage."
2026-06-19T15:26:50Z,ai-first,computed_station_method_classification_audit,air_monitoring_station_method_classification_audit_v1,UZB-method-classification-721,UZB-station_specific_context_not_grade_ready-721,UZB,Uzbekistan,721,Автоматическая станция мониторинга атмосферного воздуха (Beta),station_specific_context_not_grade_ready,row_level_instrument_hint,,False,,False,False,False,False,False,True,False,,False,,False,False,False,True,False,False,False,uzbekistan_instrument_hint_or_blocker_keep_not_method_classified,"Use as carried-forward context only. Uzbekistan rows may carry station-level instrument hints, but blockers, current-status gaps, and certification gaps keep method classification and grade closure unavailable.","This audit classifies public method evidence for exact station rows. It does not certify current station status, complete monitor-grade status, same-station OpenAQ joins, calibration status, or station-radius coverage."
2026-06-19T15:26:50Z,ai-first,computed_station_method_classification_audit,air_monitoring_station_method_classification_audit_v1,UZB-method-classification-722,UZB-raw_value_sanity_open-722,UZB,Uzbekistan,722,Автоматическая станция мониторинга атмосферного воздуха (Beta),raw_value_sanity_open,row_level_instrument_hint,,False,,False,False,False,False,False,True,True,,False,,False,False,False,True,False,False,False,uzbekistan_instrument_hint_or_blocker_keep_not_method_classified,"Use as carried-forward context only. Uzbekistan rows may carry station-level instrument hints, but blockers, current-status gaps, and certification gaps keep method classification and grade closure unavailable.","This audit classifies public method evidence for exact station rows. It does not certify current station status, complete monitor-grade status, same-station OpenAQ joins, calibration status, or station-radius coverage."
2026-06-19T15:26:50Z,ai-first,computed_station_method_classification_audit,air_monitoring_station_method_classification_audit_v1,UZB-method-classification-723,UZB-raw_value_sanity_open-723,UZB,Uzbekistan,723,Автоматическая станция мониторинга атмосферного воздуха (Beta),raw_value_sanity_open,row_level_instrument_hint,,False,,False,False,False,False,False,True,True,,False,,False,False,False,True,False,False,False,uzbekistan_instrument_hint_or_blocker_keep_not_method_classified,"Use as carried-forward context only. Uzbekistan rows may carry station-level instrument hints, but blockers, current-status gaps, and certification gaps keep method classification and grade closure unavailable.","This audit classifies public method evidence for exact station rows. It does not certify current station status, complete monitor-grade status, same-station OpenAQ joins, calibration status, or station-radius coverage."
2026-06-19T15:26:50Z,ai-first,computed_station_method_classification_audit,air_monitoring_station_method_classification_audit_v1,UZB-method-classification-724,UZB-raw_value_sanity_open-724,UZB,Uzbekistan,724,Автоматическая станция мониторинга атмосферного воздуха (Beta),raw_value_sanity_open,row_level_instrument_hint,,False,,False,False,False,False,False,True,True,,False,,False,False,False,True,False,False,False,uzbekistan_instrument_hint_or_blocker_keep_not_method_classified,"Use as carried-forward context only. Uzbekistan rows may carry station-level instrument hints, but blockers, current-status gaps, and certification gaps keep method classification and grade closure unavailable.","This audit classifies public method evidence for exact station rows. It does not certify current station status, complete monitor-grade status, same-station OpenAQ joins, calibration status, or station-radius coverage."
2026-06-19T15:26:50Z,ai-first,computed_station_method_classification_audit,air_monitoring_station_method_classification_audit_v1,UZB-method-classification-725,UZB-raw_value_sanity_open-725,UZB,Uzbekistan,725,Автоматическая станция мониторинга атмосферного воздуха (Beta),raw_value_sanity_open,row_level_instrument_hint,,False,,False,False,False,False,False,True,True,,False,,False,False,False,True,False,False,False,uzbekistan_instrument_hint_or_blocker_keep_not_method_classified,"Use as carried-forward context only. Uzbekistan rows may carry station-level instrument hints, but blockers, current-status gaps, and certification gaps keep method classification and grade closure unavailable.","This audit classifies public method evidence for exact station rows. It does not certify current station status, complete monitor-grade status, same-station OpenAQ joins, calibration status, or station-radius coverage."
2026-06-19T15:26:50Z,ai-first,computed_station_method_classification_audit,air_monitoring_station_method_classification_audit_v1,UZB-method-classification-726,UZB-raw_value_sanity_open-726,UZB,Uzbekistan,726,Автоматическая станция мониторинга атмосферного воздуха (Beta),raw_value_sanity_open,row_level_instrument_hint,,False,,False,False,False,False,False,True,True,,False,,False,False,False,True,False,False,False,uzbekistan_instrument_hint_or_blocker_keep_not_method_classified,"Use as carried-forward context only. Uzbekistan rows may carry station-level instrument hints, but blockers, current-status gaps, and certification gaps keep method classification and grade closure unavailable.","This audit classifies public method evidence for exact station rows. It does not certify current station status, complete monitor-grade status, same-station OpenAQ joins, calibration status, or station-radius coverage."
2026-06-19T15:26:50Z,ai-first,computed_station_method_classification_audit,air_monitoring_station_method_classification_audit_v1,UZB-method-classification-727,UZB-station_specific_context_not_grade_ready-727,UZB,Uzbekistan,727,Автоматическая станция мониторинга атмосферного воздуха (Beta),station_specific_context_not_grade_ready,row_level_instrument_hint,,False,,False,False,False,False,False,True,False,,False,,False,False,False,True,False,False,False,uzbekistan_instrument_hint_or_blocker_keep_not_method_classified,"Use as carried-forward context only. Uzbekistan rows may carry station-level instrument hints, but blockers, current-status gaps, and certification gaps keep method classification and grade closure unavailable.","This audit classifies public method evidence for exact station rows. It does not certify current station status, complete monitor-grade status, same-station OpenAQ joins, calibration status, or station-radius coverage."
2026-06-19T15:26:50Z,ai-first,computed_station_method_classification_audit,air_monitoring_station_method_classification_audit_v1,UZB-method-classification-728,UZB-blocked_test_mode_or_stale_sentinel-728,UZB,Uzbekistan,728,Sergili,blocked_test_mode_or_stale_sentinel,row_level_instrument_hint,,False,,False,False,False,False,False,True,True,,False,,False,False,False,True,False,False,False,uzbekistan_instrument_hint_or_blocker_keep_not_method_classified,"Use as carried-forward context only. Uzbekistan rows may carry station-level instrument hints, but blockers, current-status gaps, and certification gaps keep method classification and grade closure unavailable.","This audit classifies public method evidence for exact station rows. It does not certify current station status, complete monitor-grade status, same-station OpenAQ joins, calibration status, or station-radius coverage."
2026-06-19T15:26:50Z,ai-first,computed_station_method_classification_audit,air_monitoring_station_method_classification_audit_v1,UZB-method-classification-729,UZB-raw_value_sanity_open-729,UZB,Uzbekistan,729,Yangi O'zbekiston,raw_value_sanity_open,row_level_instrument_hint,,False,,False,False,False,False,False,True,True,,False,,False,False,False,True,False,False,False,uzbekistan_instrument_hint_or_blocker_keep_not_method_classified,"Use as carried-forward context only. Uzbekistan rows may carry station-level instrument hints, but blockers, current-status gaps, and certification gaps keep method classification and grade closure unavailable.","This audit classifies public method evidence for exact station rows. It does not certify current station status, complete monitor-grade status, same-station OpenAQ joins, calibration status, or station-radius coverage."
2026-06-19T15:26:50Z,ai-first,computed_station_method_classification_audit,air_monitoring_station_method_classification_audit_v1,UZB-method-classification-730,UZB-station_specific_context_not_grade_ready-730,UZB,Uzbekistan,730,Safia,station_specific_context_not_grade_ready,row_level_instrument_hint,,False,,False,False,False,False,False,True,False,,False,,False,False,False,True,False,False,False,uzbekistan_instrument_hint_or_blocker_keep_not_method_classified,"Use as carried-forward context only. Uzbekistan rows may carry station-level instrument hints, but blockers, current-status gaps, and certification gaps keep method classification and grade closure unavailable.","This audit classifies public method evidence for exact station rows. It does not certify current station status, complete monitor-grade status, same-station OpenAQ joins, calibration status, or station-radius coverage."
2026-06-19T15:26:50Z,ai-first,computed_station_method_classification_audit,air_monitoring_station_method_classification_audit_v1,UZB-method-classification-731,UZB-raw_value_sanity_open-731,UZB,Uzbekistan,731,Green University,raw_value_sanity_open,row_level_instrument_hint,,False,,False,False,False,False,False,True,True,,False,,False,False,False,True,False,False,False,uzbekistan_instrument_hint_or_blocker_keep_not_method_classified,"Use as carried-forward context only. Uzbekistan rows may carry station-level instrument hints, but blockers, current-status gaps, and certification gaps keep method classification and grade closure unavailable.","This audit classifies public method evidence for exact station rows. It does not certify current station status, complete monitor-grade status, same-station OpenAQ joins, calibration status, or station-radius coverage."
2026-06-19T15:26:50Z,ai-first,computed_station_method_classification_audit,air_monitoring_station_method_classification_audit_v1,UZB-method-classification-732,UZB-raw_value_sanity_open-732,UZB,Uzbekistan,732,Tashselmash,raw_value_sanity_open,row_level_instrument_hint,,False,,False,False,False,False,False,True,True,,False,,False,False,False,True,False,False,False,uzbekistan_instrument_hint_or_blocker_keep_not_method_classified,"Use as carried-forward context only. Uzbekistan rows may carry station-level instrument hints, but blockers, current-status gaps, and certification gaps keep method classification and grade closure unavailable.","This audit classifies public method evidence for exact station rows. It does not certify current station status, complete monitor-grade status, same-station OpenAQ joins, calibration status, or station-radius coverage."
2026-06-19T15:26:50Z,ai-first,computed_station_method_classification_audit,air_monitoring_station_method_classification_audit_v1,UZB-method-classification-733,UZB-station_specific_context_not_grade_ready-733,UZB,Uzbekistan,733,Uchtepa,station_specific_context_not_grade_ready,row_level_instrument_hint,,False,,False,False,False,False,False,True,False,,False,,False,False,False,True,False,False,False,uzbekistan_instrument_hint_or_blocker_keep_not_method_classified,"Use as carried-forward context only. Uzbekistan rows may carry station-level instrument hints, but blockers, current-status gaps, and certification gaps keep method classification and grade closure unavailable.","This audit classifies public method evidence for exact station rows. It does not certify current station status, complete monitor-grade status, same-station OpenAQ joins, calibration status, or station-radius coverage."
2026-06-19T15:26:50Z,ai-first,computed_station_method_classification_audit,air_monitoring_station_method_classification_audit_v1,UZB-method-classification-734,UZB-station_specific_context_not_grade_ready-734,UZB,Uzbekistan,734,Almazar,station_specific_context_not_grade_ready,row_level_instrument_hint,,False,,False,False,False,False,False,True,False,,False,,False,False,False,True,False,False,False,uzbekistan_instrument_hint_or_blocker_keep_not_method_classified,"Use as carried-forward context only. Uzbekistan rows may carry station-level instrument hints, but blockers, current-status gaps, and certification gaps keep method classification and grade closure unavailable.","This audit classifies public method evidence for exact station rows. It does not certify current station status, complete monitor-grade status, same-station OpenAQ joins, calibration status, or station-radius coverage."
2026-06-19T15:26:50Z,ai-first,computed_station_method_classification_audit,air_monitoring_station_method_classification_audit_v1,UZB-method-classification-735,UZB-station_specific_context_not_grade_ready-735,UZB,Uzbekistan,735,Angren,station_specific_context_not_grade_ready,row_level_instrument_hint,,False,,False,False,False,False,False,True,False,,False,,False,False,False,True,False,False,False,uzbekistan_instrument_hint_or_blocker_keep_not_method_classified,"Use as carried-forward context only. Uzbekistan rows may carry station-level instrument hints, but blockers, current-status gaps, and certification gaps keep method classification and grade closure unavailable.","This audit classifies public method evidence for exact station rows. It does not certify current station status, complete monitor-grade status, same-station OpenAQ joins, calibration status, or station-radius coverage."
2026-06-19T15:26:50Z,ai-first,computed_station_method_classification_audit,air_monitoring_station_method_classification_audit_v1,UZB-method-classification-736,UZB-station_specific_context_not_grade_ready-736,UZB,Uzbekistan,736,Almalyk,station_specific_context_not_grade_ready,row_level_instrument_hint,,False,,False,False,False,False,False,True,False,,False,,False,False,False,True,False,False,False,uzbekistan_instrument_hint_or_blocker_keep_not_method_classified,"Use as carried-forward context only. Uzbekistan rows may carry station-level instrument hints, but blockers, current-status gaps, and certification gaps keep method classification and grade closure unavailable.","This audit classifies public method evidence for exact station rows. It does not certify current station status, complete monitor-grade status, same-station OpenAQ joins, calibration status, or station-radius coverage."
2026-06-19T15:26:50Z,ai-first,computed_station_method_classification_audit,air_monitoring_station_method_classification_audit_v1,UZB-method-classification-737,UZB-blocked_test_mode_or_stale_sentinel-737,UZB,Uzbekistan,737,Akhangaran,blocked_test_mode_or_stale_sentinel,row_level_instrument_hint,,False,,False,False,False,False,False,True,True,,False,,False,False,False,True,False,False,False,uzbekistan_instrument_hint_or_blocker_keep_not_method_classified,"Use as carried-forward context only. Uzbekistan rows may carry station-level instrument hints, but blockers, current-status gaps, and certification gaps keep method classification and grade closure unavailable.","This audit classifies public method evidence for exact station rows. It does not certify current station status, complete monitor-grade status, same-station OpenAQ joins, calibration status, or station-radius coverage."
2026-06-19T15:26:50Z,ai-first,computed_station_method_classification_audit,air_monitoring_station_method_classification_audit_v1,UZB-method-classification-738,UZB-station_specific_context_not_grade_ready-738,UZB,Uzbekistan,738,Qibray,station_specific_context_not_grade_ready,row_level_instrument_hint,,False,,False,False,False,False,False,True,False,,False,,False,False,False,True,False,False,False,uzbekistan_instrument_hint_or_blocker_keep_not_method_classified,"Use as carried-forward context only. Uzbekistan rows may carry station-level instrument hints, but blockers, current-status gaps, and certification gaps keep method classification and grade closure unavailable.","This audit classifies public method evidence for exact station rows. It does not certify current station status, complete monitor-grade status, same-station OpenAQ joins, calibration status, or station-radius coverage."
2026-06-19T15:26:50Z,ai-first,computed_station_method_classification_audit,air_monitoring_station_method_classification_audit_v1,UZB-method-classification-739,UZB-station_specific_context_not_grade_ready-739,UZB,Uzbekistan,739,Chirchik,station_specific_context_not_grade_ready,row_level_instrument_hint,,False,,False,False,False,False,False,True,False,,False,,False,False,False,True,False,False,False,uzbekistan_instrument_hint_or_blocker_keep_not_method_classified,"Use as carried-forward context only. Uzbekistan rows may carry station-level instrument hints, but blockers, current-status gaps, and certification gaps keep method classification and grade closure unavailable.","This audit classifies public method evidence for exact station rows. It does not certify current station status, complete monitor-grade status, same-station OpenAQ joins, calibration status, or station-radius coverage."
