iso3,country,year,Tot_Pop,ghsl_urban_share_pct,wdi_urban_share_pct,ghsl_minus_wdi_pp,absolute_gap_pp
IDN,Indonesia,2005,228196692.350019,84.71344360607206,46.2373757571669,38.47606784890516,38.47606784890516
IND,India,2005,1154699294.0994112,79.18766448802074,29.0945497159107,50.09311477211004,50.09311477211004
KAZ,Kazakhstan,2005,15660769.7864541,71.27076192657029,54.6481873472392,16.622574579331086,16.622574579331086
KGZ,Kyrgyz Republic,2005,5075269.68483501,74.79963603297057,35.3030968124082,39.49653922056237,39.49653922056237
KHM,Cambodia,2005,13248467.8571634,64.96183709891936,19.0922720052225,45.86956509369686,45.86956509369686
KIR,Kiribati,2005,96076.9909010246,42.07936114169647,43.5443274444527,-1.4649663027562312,1.4649663027562312
LAO,Lao PDR,2005,5858636.45746164,25.12288084444772,27.3224977292697,-2.199616884821978,2.199616884821978
LKA,Sri Lanka,2005,19640077.7797188,80.86219152742359,15.167273918248,65.69491760917559,65.69491760917559
MDV,Maldives,2005,290421.192655948,45.25872823294223,34.0715178283824,11.187210404559835,11.187210404559835
MHL,Marshall Islands,2005,51225.3274478503,53.88263927576048,70.6234401061174,-16.740800830356918,16.740800830356918
MMR,Myanmar,2005,47702140.865946,69.22230660197425,28.390792243762,40.83151435821225,40.83151435821225
MNG,Mongolia,2005,2559166.58847164,60.9401895607546,62.3122627023789,-1.3720731416243055,1.3720731416243055
MYS,Malaysia,2005,25902377.8335523,78.62378622099624,67.0159820173565,11.60780420363973,11.60780420363973
NIU,Niue,2005,1855.36086517922,0.0,,,
NPL,Nepal,2005,26286622.0775647,68.98596768455285,45.5065633424317,23.47940434212115,23.47940434212115
NRU,Nauru,2005,10075.2404658152,88.70233712726674,100.0,-11.297662872733255,11.297662872733255
PAK,Pakistan,2005,174359596.07606733,81.13267739687943,33.9190062789495,47.21367111792993,47.21367111792993
PHL,Philippines,2005,85600105.1019824,79.85208887228693,41.3297701258519,38.522318746435026,38.522318746435026
PLW,Palau,2005,19494.9582948803,59.24857975946504,77.574268209537,-18.325688450071958,18.325688450071958
PNG,Papua New Guinea,2005,6465956.30807011,32.27037713678702,13.0708971726612,19.19947996412582,19.19947996412582
SLB,Solomon Islands,2005,473148.033415103,16.639164046451977,17.6001415877737,-0.9609775413217214,0.9609775413217214
THA,Thailand,2005,65798301.048779,55.362215736565545,38.1301594392881,17.232056297277445,17.232056297277445
TJK,Tajikistan,2005,6930383.61183876,79.09730058512419,26.5324878262051,52.56481275891909,52.56481275891909
TKM,Turkmenistan,2005,4877256.66565812,70.48989974156777,46.7728683922582,23.717031349309572,23.717031349309572
TLS,Timor-Leste,2005,969065.142943105,33.59295172895056,26.3097308948751,7.283220834075461,7.283220834075461
TON,Tonga,2005,105070.235699503,57.01630922330164,23.1473956500293,33.86891357327234,33.86891357327234
TUV,Tuvalu,2005,9848.17789244698,0.0,49.4209790930126,-49.4209790930126,49.4209790930126
TWN,"Taipei,China",2005,22780588.5161594,94.67054174807477,,,
UZB,Uzbekistan,2005,26686309.987603,83.86460705395903,51.0781236333777,32.786483420581334,32.786483420581334
VNM,Viet Nam,2005,83088397.9553829,84.95194145659012,27.4285898187702,57.52335163781992,57.52335163781992
VUT,Vanuatu,2005,215796.466575643,25.83278998096825,23.0020186653551,2.830771315613152,2.830771315613152
WSM,Samoa,2005,187409.902044416,55.64801604034047,21.2352904191687,34.412725621171774,34.412725621171774
AFG,Afghanistan,2010,28190398.8981486,78.35601229101633,22.2614799010924,56.09453238992393,56.09453238992393
ARM,Armenia,2010,2948087.01196897,76.7674661739165,64.3304164043132,12.437049769603306,12.437049769603306
AZE,Azerbaijan,2010,9185919.44119455,77.12031074527495,53.2848367714869,23.835473973788048,23.835473973788048
BGD,Bangladesh,2010,148140721.560374,96.94019670336135,27.7254372588696,69.21475944449175,69.21475944449175
BRN,Brunei Darussalam,2010,395246.768541469,80.76145960868313,75.2506559029998,5.51080370568333,5.51080370568333
BTN,Bhutan,2010,740485.450250377,32.025021631382295,33.9051967813552,-1.8801751499729065,1.8801751499729065
CHN,China,2010,1354980182.2912652,82.9618550555653,49.2340270628041,33.72782799276119,33.72782799276119
COK,Cook Islands,2010,17076.828513721,49.62485555440054,,,
FJI,Fiji,2010,898829.409852373,53.52192126319151,52.0415147785104,1.4804064846811116,1.4804064846811116
FSM,Micronesia,2010,103382.166973674,33.13693325094669,22.2903529875138,10.846580263432891,10.846580263432891
GEO,Georgia,2010,3835290.33668205,64.43450718448541,55.1969344748228,9.237572709662615,9.237572709662615
IDN,Indonesia,2010,243341166.77599,85.16349565706848,49.8521375148888,35.31135814217968,35.31135814217968
IND,India,2010,1240676329.2047172,80.45325988136719,30.9042190810094,49.54904080035779,49.54904080035779
KAZ,Kazakhstan,2010,16632579.6621653,73.39789056706068,54.2054127497102,19.192477817350486,19.192477817350486
KGZ,Kyrgyz Republic,2010,5363465.82727401,75.29626777187893,35.267768240398,40.02849953148093,40.02849953148093
KHM,Cambodia,2010,14366127.1543307,65.40874228374766,21.1232251168762,44.28551716687146,44.28551716687146
KIR,Kiribati,2010,105751.635669504,46.71364137273783,48.4603839564718,-1.746742583733969,1.746742583733969
LAO,Lao PDR,2010,6329104.35918984,26.500062311531913,30.6468600890172,-4.146797777485286,4.146797777485286
LKA,Sri Lanka,2010,20633445.7599284,82.11941514698962,17.2486209380693,64.87079420892033,64.87079420892033
MDV,Maldives,2010,341508.754596042,48.19612782513383,36.7646137762553,11.431514048878526,11.431514048878526
MHL,Marshall Islands,2010,50532.7371872077,56.75266738319564,73.4115658761809,-16.65889849298526,16.65889849298526
MMR,Myanmar,2010,49366870.9033083,69.33506382023795,29.1415329218024,40.19353089843555,40.19353089843555
MNG,Mongolia,2010,2702420.84428178,64.44712276217163,67.8298018313254,-3.3826790691537667,3.3826790691537667
MYS,Malaysia,2010,28690900.1465175,80.18818749685907,70.8625314831025,9.325656013756571,9.325656013756571
NIU,Niue,2010,1811.41226586656,0.0,,,
NPL,Nepal,2010,27163472.7444317,70.37806134663855,62.0156581578338,8.362403188804748,8.362403188804748
NRU,Nauru,2010,9987.44359959848,88.2444508715938,100.0,-11.755549128406201,11.755549128406201
PAK,Pakistan,2010,194438234.61001498,83.35501212786657,34.8159187475539,48.53909338031267,48.53909338031267
PHL,Philippines,2010,93945255.8655126,81.40347860644282,45.5208176726647,35.88266093377812,35.88266093377812
PLW,Palau,2010,18228.3491594439,58.36546641106127,80.6626667312304,-22.297200320169132,22.297200320169132
PNG,Papua New Guinea,2010,7545914.48065173,37.12674773816375,13.0021920069407,24.12455573122305,24.12455573122305
SLB,Solomon Islands,2010,530142.733572387,18.083448706752733,20.1194058206257,-2.0359571138729677,2.0359571138729677
THA,Thailand,2010,68245276.8712284,57.214010818184526,44.0018736622496,13.212137155934926,13.212137155934926
TJK,Tajikistan,2010,7623205.28555207,80.63207107283186,26.5274312963978,54.10463977643406,54.10463977643406
TKM,Turkmenistan,2010,5259382.86183785,71.7285291196602,46.9171732247121,24.811355894948093,24.811355894948093
TLS,Timor-Leste,2010,1088188.57641568,39.00519653991885,29.6398840020416,9.365312537877248,9.365312537877248
TON,Tonga,2010,106832.302380699,58.32341373139507,23.4243619099178,34.89905182147727,34.89905182147727
TUV,Tuvalu,2010,10482.5508460826,53.58813491059517,55.0541326559964,-1.465997745401225,1.465997745401225
TWN,"Taipei,China",2010,23064846.4146719,94.68169252195192,,,
UZB,Uzbekistan,2010,28729204.4568566,84.67583934254162,51.3321647644043,33.343674578137325,33.343674578137325
VNM,Viet Nam,2010,87353896.7681981,85.55970397863442,30.2504027258526,55.30930125278182,55.30930125278182
VUT,Vanuatu,2010,243350.891827628,27.45866503053761,24.742504119873,2.716160910664609,2.716160910664609
WSM,Samoa,2010,193392.445215907,55.82894048847017,19.8302101862085,35.99873030226166,35.99873030226166
AFG,Afghanistan,2015,33753090.2512503,81.88904328436371,24.4649118421568,57.424131442206914,57.424131442206914
ARM,Armenia,2015,2880499.19163345,77.02174658165748,64.4929623431549,12.528784238502581,12.528784238502581
AZE,Azerbaijan,2015,9810689.79459309,77.95496927802186,55.1570486328276,22.79792064519426,22.79792064519426
BGD,Bangladesh,2015,157560624.709232,97.46335122127805,29.5395099477892,67.92384127348885,67.92384127348885
BRN,Brunei Darussalam,2015,420465.614349672,81.80237796291019,74.9484620568562,6.8539159060539845,6.8539159060539845
BTN,Bhutan,2015,778698.906674768,32.11154051681287,36.6983375690037,-4.586797052190825,4.586797052190825
CHN,China,2015,1400563187.744324,83.46360943399995,57.3297843933105,26.13382504068945,26.13382504068945
COK,Cook Islands,2015,17558.2818385194,46.64004207827366,,,
FJI,Fiji,2015,910820.168267387,53.90356546543027,54.6234188083653,-0.719853342935032,0.719853342935032
FSM,Micronesia,2015,105203.993894028,27.911162008468537,22.3122336099411,5.598928398527438,5.598928398527438
GEO,Georgia,2015,3769462.1067723,64.83129445050663,57.3803800455672,7.450914404939432,7.450914404939432
IDN,Indonesia,2015,258342884.344847,85.60558515899898,53.1720771789551,32.43350798004388,32.43350798004388
IND,India,2015,1322935610.2782547,81.7421109464442,32.5472990022299,49.1948119442143,49.1948119442143
KAZ,Kazakhstan,2015,17840967.6761719,75.18935803283152,56.1106048930882,19.07875313974332,19.07875313974332
KGZ,Kyrgyz Republic,2015,5790959.88237019,75.87145445398185,35.1008937681291,40.77056068585276,40.77056068585276
KHM,Cambodia,2015,15420799.2758173,66.15054727924135,30.0669222549819,36.08362502425945,36.08362502425945
KIR,Kiribati,2015,114309.71031605,51.51268608919335,50.9541970402064,0.5584890489869494,0.5584890489869494
LAO,Lao PDR,2015,6792830.56319197,27.28582919766473,33.1240204432199,-5.838191245555169,5.838191245555169
LKA,Sri Lanka,2015,21300579.3468692,82.98020535072894,18.796256612131,64.18394873859793,64.18394873859793
MDV,Maldives,2015,410672.64371901,50.78192350025882,38.5771510715291,12.204772428729719,12.204772428729719
MHL,Marshall Islands,2015,46965.3261618596,60.91072687028265,75.4702568207363,-14.559529950453644,14.559529950453644
MMR,Myanmar,2015,51456140.6261852,69.39711323516717,29.7166821191682,39.68043111599897,39.68043111599897
MNG,Mongolia,2015,2964642.52760958,67.46073145937844,67.9999999906095,-0.539268531231059,0.539268531231059
MYS,Malaysia,2015,31037077.7069958,81.47774136025593,73.4387869957006,8.038954364555337,8.038954364555337
NIU,Niue,2015,1846.44763693103,0.0,,,
NPL,Nepal,2015,27612786.597702,71.16717015823471,64.9510094249155,6.216160733319214,6.216160733319214
NRU,Nauru,2015,10895.8169390773,90.97700742480365,100.0,-9.022992575196355,9.022992575196355
PAK,Pakistan,2015,210951763.3026031,85.14959731335952,35.9017325715342,49.247864741825325,49.247864741825325
PHL,Philippines,2015,102303135.657407,82.92858909500794,51.1549047745227,31.773684320485238,31.773684320485238
PLW,Palau,2015,17498.3260125105,55.925561872600795,80.388246269234,-24.462684396633207,24.462684396633207
PNG,Papua New Guinea,2015,8640447.59536667,41.773304502063375,13.2341359836319,28.539168518431474,28.539168518431474
SLB,Solomon Islands,2015,601139.425070787,19.54736627926568,23.6630502067213,-4.1156839274556205,4.1156839274556205
THA,Thailand,2015,70268539.2517743,59.006242192930955,46.9521043776171,12.054137815313858,12.054137815313858
TJK,Tajikistan,2015,8525617.06912608,82.0043199545085,26.478832244873,55.5254877096355,55.5254877096355
TKM,Turkmenistan,2015,5757592.63685446,73.82674580363347,47.0100189007695,26.81672690286397,26.81672690286397
TLS,Timor-Leste,2015,1205450.36037624,43.45106317918995,29.5043315008419,13.946731678348051,13.946731678348051
TON,Tonga,2015,105597.080361183,59.46592547081764,23.2434422818439,36.22248318897374,36.22248318897374
TUV,Tuvalu,2015,10807.6568643581,59.370109259407144,58.9148502652344,0.45525899417274474,0.45525899417274474
TWN,"Taipei,China",2015,23491796.2486055,94.64797930030964,,,
UZB,Uzbekistan,2015,31067588.6354616,85.188584790158,50.6597328186035,34.5288519715545,34.5288519715545
VNM,Viet Nam,2015,92131217.1306769,86.25994317312828,32.3810945365679,53.87884863656038,53.87884863656038
VUT,Vanuatu,2015,274004.610301874,28.712136645672025,24.8626945764242,3.849442069247825,3.849442069247825
WSM,Samoa,2015,202207.466298932,56.52004616830444,19.2340105383551,37.28603562994934,37.28603562994934
AFG,Afghanistan,2020,38970575.4863269,84.34785290357816,25.2622103446137,59.08564255896446,59.08564255896446
ARM,Armenia,2020,2807619.98514796,76.79042583106408,65.174217253699,11.616208577365086,11.616208577365086
AZE,Azerbaijan,2020,10231517.842629,79.05204996598843,58.2934691761937,20.758580789794728,20.758580789794728
BGD,Bangladesh,2020,167132311.583328,98.00636321049372,31.1168927321524,66.88947047834131,66.88947047834131
BRN,Brunei Darussalam,2020,440444.072788246,82.02185654701171,74.7748108912151,7.247045655796612,7.247045655796612
BTN,Bhutan,2020,807803.046799684,31.02003315586814,39.6888839873439,-8.668850831475758,8.668850831475758
CHN,China,2020,1431818674.718727,83.70188214233774,63.5234230266258,20.178459115711938,20.178459115711938
COK,Cook Islands,2020,16900.4725667113,0.0,,,
FJI,Fiji,2020,913970.966304611,54.53101347801048,57.186684691874,-2.6556712138635206,2.6556712138635206
FSM,Micronesia,2020,107774.816852354,28.371544073110005,22.3752060036598,5.9963380694502035,5.9963380694502035
GEO,Georgia,2020,3764026.28272926,64.19946351981287,58.9990552763878,5.200408243425066,5.200408243425066
IDN,Indonesia,2020,271015983.307434,85.85860498621346,56.2785287648768,29.58007622133666,29.58007622133666
IND,India,2020,1396452874.7901354,83.29769395548502,34.1286726088333,49.16902134665172,49.16902134665172
KAZ,Kazakhstan,2020,18984737.3935741,76.52867496033238,59.9871193541692,16.54155560616318,16.54155560616318
KGZ,Kyrgyz Republic,2020,6300933.12745819,75.31947548213384,34.8174315392111,40.50204394292274,40.50204394292274
KHM,Cambodia,2020,16400325.17021,67.33429511300768,39.832658030922,27.501637082085686,27.501637082085686
KIR,Kiribati,2020,123847.174697391,61.48849297691426,58.4123714112748,3.076121565639461,3.076121565639461
LAO,Lao PDR,2020,7324165.85029799,29.1318055934026,36.6185033569111,-7.486697763508499,7.486697763508499
LKA,Sri Lanka,2020,21676905.9080402,83.8253134084297,19.6621898312161,64.1631235772136,64.1631235772136
MDV,Maldives,2020,484975.049925271,56.650402229598676,40.3985147902839,16.25188743931478,16.25188743931478
MHL,Marshall Islands,2020,41255.2025761684,59.879473772464124,77.285864607515,-17.40639083505087,17.40639083505087
MMR,Myanmar,2020,53387890.0490244,69.64451132536834,30.1593049968842,39.48520632848414,39.48520632848414
MNG,Mongolia,2020,3294224.37839729,70.26281437852325,68.0894771770775,2.1733372014457473,2.1733372014457473
MYS,Malaysia,2020,33162521.3201444,82.0598768666805,75.0511895575672,7.008687309113299,7.008687309113299
NIU,Niue,2020,1941.54684410404,0.0,,,
NPL,Nepal,2020,29350907.8907556,73.86107383785118,66.1050886088505,7.755985229000686,7.755985229000686
NRU,Nauru,2020,11983.3503771378,93.60769281573774,100.0,-6.392307184262265,6.392307184262265
PAK,Pakistan,2020,227178236.68945205,87.48793191346878,37.5080192948099,49.97991261865889,49.97991261865889
PHL,Philippines,2020,111404459.571312,84.63251310463203,54.1077719895977,30.524741115034324,30.524741115034324
PLW,Palau,2020,17692.8477897832,38.937746611324556,79.0796884006264,-40.14194178930184,40.14194178930184
PNG,Papua New Guinea,2020,9703585.57582287,46.22333468802404,14.1703677185729,32.05296696945114,32.05296696945114
SLB,Solomon Islands,2020,678291.28624005,20.965539481918398,28.0327555150022,-7.0672160330838025,7.0672160330838025
THA,Thailand,2020,71447885.1279247,60.697296767234285,57.2358779907227,3.461418776511586,3.461418776511586
TJK,Tajikistan,2020,9544864.99217728,82.62389418116103,26.1925442328719,56.43134994828914,56.43134994828914
TKM,Turkmenistan,2020,6241205.54001557,74.57705670794586,47.0546961907259,27.52236051721996,27.52236051721996
TLS,Timor-Leste,2020,1299521.29322927,48.73357027905363,28.9619049897647,19.77166528928893,19.77166528928893
TON,Tonga,2020,104747.556546148,60.70721878464911,21.8766206823411,38.83059810230801,38.83059810230801
TUV,Tuvalu,2020,10997.1335802525,72.27661220130629,61.9212610534937,10.355351147812591,10.355351147812591
TWN,"Taipei,China",2020,23799535.4450261,94.47044154245846,,,
UZB,Uzbekistan,2020,33643978.4038809,85.42567973572207,50.7670402526855,34.65863948303657,34.65863948303657
VNM,Viet Nam,2020,96575171.1269623,86.65452263228653,35.5706676299742,51.083855002312326,51.083855002312326
VUT,Vanuatu,2020,308901.786117744,29.983293914596455,22.4186852094794,7.564608705117056,7.564608705117056
WSM,Samoa,2020,213476.589252242,57.98185698717268,18.0516608994722,39.93019608770048,39.93019608770048
