division_name_geo,district_name_geo,upazila_name_geo,shape_id,join_key,osm_health,osm_hospital,osm_clinic,osm_doctors
Mymensingh,Mymensingh,Gauripur,5055444B70908799520391,mymensingh|gauripur,2,2,0,0
Rajshani,Bogra,Adamdighi,5055444B58770697674534,bogura|adamdighi,2,2,0,0
Rajshani,Bogra,Dhunat,5055444B75599042311563,bogura|dhunat,2,2,0,0
Rajshani,Joypurhat,Joypurhat Sadar,5055444B93992233540184,joypurhat|joypurhat sadar,2,1,1,0
Rajshani,Naogaon,Raninagar,5055444B30475124532663,naogaon|raninagar,2,2,0,0
Rajshani,Pabna,Faridpur,5055444B5426320976059,pabna|faridpur,2,2,0,0
Rajshani,Pabna,Ishwardi,5055444B93250488853616,pabna|ishwardi,2,1,0,1
Rajshani,Pabna,Santhia,5055444B30152429816544,pabna|santhia,2,2,0,0
Rajshani,Rajshahi,Tanore,5055444B20385993089689,rajshahi|tanore,2,2,0,0
Rajshani,Sirajganj,Chauhali,5055444B20988672766215,sirajganj|chauhali,2,2,0,0
Rangpur,Dinajpur,Kaharole,5055444B76754438754784,dinajpur|kaharole,2,2,0,0
Rangpur,Dinajpur,Nawabganj,5055444B29878683718336,dinajpur|nawabganj,2,2,0,0
Rangpur,Gaibandha,Gaibandha Sadar,5055444B3189341921764,gaibandha|gaibandha sadar,2,2,0,0
Rangpur,Gaibandha,Sadullapur,5055444B23601063726349,gaibandha|sadullapur,2,2,0,0
Rangpur,Jamalpur,Dewanganj,5055444B37852279213101,jamalpur|dewanganj,2,2,0,0
Rangpur,Lalmonirhat,Patgram,5055444B98087879130234,lalmonirhat|patgram,2,2,0,0
Rangpur,Nilphamari,Domar,5055444B45421324298866,nilphamari|domar,2,2,0,0
Rangpur,Nilphamari,Kishoreganj,5055444B13115177631970,nilphamari|kishoreganj,2,2,0,0
Rangpur,Rangpur,Gangachara,5055444B51911213656614,rangpur|gangachara,2,2,0,0
Rangpur,Thakurgaon,Ranisankail,5055444B74943148977386,thakurgaon|ranisankail,2,2,0,0
Sylhet,Habiganj,Nabiganj,5055444B95626234950113,habiganj|nabiganj,2,2,0,0
Sylhet,Sylhet,Fenchuganj,5055444B87277518835017,sylhet|fenchuganj,2,2,0,0
Sylhet,Sylhet,Gowainghat,5055444B62684954860182,sylhet|gowainghat,2,1,1,0
,Bhola,Manpura,5055444B7100787207450,bhola|manpura,1,1,0,0
Barisal,Barguna,Betagi,5055444B49366988279383,barguna|betagi,1,1,0,0
Barisal,Barisal,Agailjhara,5055444B95524802719487,barishal|agailjhara,1,1,0,0
Barisal,Barisal,Babuganj,5055444B11753174954303,barishal|babuganj,1,0,1,0
Barisal,Barisal,Bakerganj,5055444B60675040208225,barishal|bakerganj,1,1,0,0
Barisal,Barisal,Gaurnadi,5055444B66414754271755,barishal|gaurnadi,1,1,0,0
Barisal,Barisal,Mehendiganj,5055444B74768834499877,barishal|mehendiganj,1,1,0,0
Barisal,Barisal,Muladi,5055444B40910797955149,barishal|muladi,1,1,0,0
Barisal,Bhola,Char Fasson,5055444B66059160751289,bhola|charfession,1,1,0,0
Barisal,Bhola,Lalmohan,5055444B5187624990089,bhola|lalmohan,1,1,0,0
Barisal,Jhalokati,Nalchity,5055444B67892409347150,jhalokathi|nalchity,1,1,0,0
Barisal,Jhalokati,Rajapur,5055444B90978043630705,jhalokathi|rajapur,1,1,0,0
Barisal,Patuakhali,Bauphal,5055444B39294686315052,patuakhali|bauphal,1,1,0,0
Barisal,Patuakhali,Dumki,5055444B35753624845680,patuakhali|dumki,1,1,0,0
Barisal,Patuakhali,Kala Para,5055444B33791215686777,patuakhali|kalapara,1,1,0,0
Barisal,Patuakhali,Mirzaganj,5055444B29956220315136,patuakhali|mirzaganj,1,1,0,0
Barisal,Pirojpur,Bhandaria,5055444B55847146222236,pirojpur|bhandaria,1,1,0,0
Barisal,Pirojpur,Mathbaria,5055444B80501500491091,pirojpur|mathbaria,1,1,0,0
Barisal,Pirojpur,Pirojpur Sadar,5055444B11684382381514,pirojpur|pirojpur sadar,1,1,0,0
Chittagong,Bandarban,Alikadam,5055444B70145349624714,bandarban|alikadam,1,1,0,0
Chittagong,Bandarban,Ruma,5055444B15740177551005,bandarban|ruma,1,1,0,0
Chittagong,Brahamanbaria,Banchharampur,5055444B96018438653421,brahmanbaria|banchharampur,1,1,0,0
Chittagong,Brahamanbaria,Nabinagar,5055444B46982243115028,brahmanbaria|nabinagar,1,1,0,0
Chittagong,Brahamanbaria,Nasirnagar,5055444B53942313768557,brahmanbaria|nasirnagar,1,1,0,0
Chittagong,Brahamanbaria,Sarail,5055444B36413802235947,brahmanbaria|sarail,1,1,0,0
Chittagong,Chandpur,Chandpur Sadar,5055444B35741244965074,chandpur|chandpur sadar,1,1,0,0
Chittagong,Chandpur,Faridganj,5055444B71558155368166,chandpur|faridganj,1,1,0,0
Chittagong,Chandpur,Haim Char,5055444B97119696275156,chandpur|haimchar,1,1,0,0
Chittagong,Chandpur,Hajiganj,5055444B37219354955474,chandpur|hajiganj,1,1,0,0
Chittagong,Chandpur,Matlab Dakshin,5055444B79931584238091,chandpur|matlab dakshin,1,1,0,0
Chittagong,Chandpur,Shahrasti,5055444B68903355888510,chandpur|shahrasti,1,1,0,0
Chittagong,Chittagong,Chandanaish,5055444B97657491175799,chattogram|chandanaish,1,1,0,0
Chittagong,Chittagong,Rangunia,5055444B52491986806664,chattogram|rangunia,1,1,0,0
Chittagong,Comilla,Brahman Para,5055444B87015491124884,cumilla|brahmanpara,1,1,0,0
Chittagong,Comilla,Daudkandi,5055444B33374130329407,cumilla|daudkandi,1,1,0,0
Chittagong,Comilla,Debidwar,5055444B86934116157766,cumilla|debidwar,1,1,0,0
Chittagong,Comilla,Homna,5055444B68305043582994,cumilla|homna,1,1,0,0
Chittagong,Feni,Chhagalnaiya,5055444B26511265806420,feni|chhagalnaiya,1,1,0,0
Chittagong,Feni,Parshuram,5055444B3242961930205,feni|parshuram,1,1,0,0
Chittagong,Feni,Sonagazi,5055444B14188015816574,feni|sonagazi,1,1,0,0
Chittagong,Khagrachhari,Dighinala,5055444B92856865175572,khagrachari|dighinala,1,1,0,0
Chittagong,Khagrachhari,Khagrachhari Sadar,5055444B92688731308594,khagrachari|khagrachari sadar,1,1,0,0
Chittagong,Khagrachhari,Manikchhari,5055444B84634680798783,khagrachari|manikchari,1,1,0,0
Chittagong,Khagrachhari,Matiranga,5055444B50883090324101,khagrachari|matiranga,1,1,0,0
Chittagong,Khagrachhari,Panchhari,5055444B74503201942965,khagrachari|panchhari,1,1,0,0
Chittagong,Noakhali,Chatkhil,5055444B29892543857449,noakhali|chatkhil,1,1,0,0
Chittagong,Rangamati,Kaptai,5055444B98244501145639,rangamati|kaptai,1,1,0,0
Chittagong,Rangamati,Kawkhali (Betbunia),5055444B19367082920466,rangamati|kawkhali,1,0,1,0
Dhaka,Dhaka,Kadamtali,5055444B98895982185439,dhaka|kadamtali,1,1,0,0
Dhaka,Dhaka,Uttar Khan,5055444B65870568835453,dhaka|uttar khan,1,1,0,0
Dhaka,Faridpur,Alfadanga,5055444B55670429127605,faridpur|alfadanga,1,1,0,0
Dhaka,Faridpur,Boalmari,5055444B63302256730709,faridpur|boalmari,1,1,0,0
Dhaka,Faridpur,Madhukhali,5055444B21452508615420,faridpur|madhukhali,1,1,0,0
Dhaka,Gazipur,Kapasia,5055444B15486218196636,gazipur|kapasia,1,1,0,0
Dhaka,Gopalganj,Kotali Para,5055444B41131729628640,gopalganj|kotalipara,1,1,0,0
Dhaka,Gopalganj,Tungi Para,5055444B95964430529833,gopalganj|tungipara,1,1,0,0
Dhaka,Kishoreganj,Bajitpur,5055444B13058474946517,kishoreganj|bajitpur,1,1,0,0
Dhaka,Kishoreganj,Hossainpur,5055444B58039681953949,kishoreganj|hossainpur,1,1,0,0
Dhaka,Kishoreganj,Karimganj,5055444B80392478978834,kishoreganj|karimganj,1,1,0,0
Dhaka,Kishoreganj,Nikli,5055444B31777377596981,kishoreganj|nikli,1,1,0,0
Dhaka,Kishoreganj,Tarail,5055444B72148073143785,kishoreganj|tarail,1,1,0,0
Dhaka,Madaripur,Kalkini,5055444B57411868126880,madaripur|kalkini,1,1,0,0
Dhaka,Manikganj,Harirampur,5055444B53451019672150,manikganj|harirampur,1,1,0,0
Dhaka,Munshiganj,Gazaria,5055444B82094787312382,munshiganj|gazaria,1,1,0,0
Dhaka,Narayanganj,Bandar,5055444B32271374417544,narayanganj|bandar,1,1,0,0
Dhaka,Narsingdi,Palash,5055444B96134179230312,narsingdi|palash,1,1,0,0
Dhaka,Narsingdi,Shibpur,5055444B16111921801,narsingdi|shibpur,1,1,0,0
Dhaka,Rajbari,Balia Kandi,5055444B27992117808883,rajbari|baliakandi,1,1,0,0
Dhaka,Shariatpur,Damudya,5055444B78904096490349,shariatpur|damudya,1,1,0,0
Dhaka,Shariatpur,Gosairhat,5055444B74969054630595,shariatpur|gosairhat,1,1,0,0
Khulna,Bagerhat,Mollahat,5055444B47603984491155,bagerhat|mollahat,1,1,0,0
Khulna,Chuadanga,Alamdanga,5055444B84155048182974,chuadanga|alamdanga,1,1,0,0
Khulna,Chuadanga,Damurhuda,5055444B42162342633446,chuadanga|damurhuda,1,1,0,0
Khulna,Jessore,Abhaynagar,5055444B52925985874339,jashore|abhaynagar,1,1,0,0
Khulna,Jessore,Keshabpur,5055444B35284050445786,jashore|keshabpur,1,1,0,0
Khulna,Jessore,Manirampur,5055444B69742529684169,jashore|monirampur,1,1,0,0
Khulna,Jhenaidah,Harinakunda,5055444B20021225888412,jhenaidah|harinakunda,1,1,0,0
Khulna,Jhenaidah,Kaliganj,5055444B90064357882675,jhenaidah|kaliganj,1,1,0,0
Khulna,Jhenaidah,Maheshpur,5055444B40942545652713,jhenaidah|maheshpur,1,0,1,0
Khulna,Khulna,Terokhada,5055444B83461070324075,khulna|terokhada,1,1,0,0
Khulna,Kushtia,Daulatpur,5055444B53912976326946,kushtia|daulatpur,1,1,0,0
Khulna,Kushtia,Khoksa,5055444B67450707106328,kushtia|khoksa,1,1,0,0
Khulna,Kushtia,Kumarkhali,5055444B47909201503305,kushtia|kumarkhali,1,1,0,0
Khulna,Magura,Shalikha,5055444B40078895461279,magura|shalikha,1,1,0,0
Khulna,Meherpur,Gangni,5055444B93126942536388,meherpur|gangni,1,1,0,0
Khulna,Meherpur,Mujib Nagar,5055444B97958802920528,meherpur|mujibnagar,1,1,0,0
Khulna,Satkhira,Assasuni,5055444B75161647827572,satkhira|assasuni,1,0,1,0
Mymensingh,Jamalpur,Islampur,5055444B8648993873034,jamalpur|islampur,1,1,0,0
Mymensingh,Jamalpur,Madarganj,5055444B83620057326875,jamalpur|madarganj,1,1,0,0
Mymensingh,Jamalpur,Melandaha,5055444B58797813051725,jamalpur|melandaha,1,1,0,0
Mymensingh,Mymensingh,Fulbaria,5055444B78175035306518,mymensingh|fulbaria,1,0,1,0
Mymensingh,Mymensingh,Gaffargaon,5055444B28348959120095,mymensingh|gaffargaon,1,1,0,0
Mymensingh,Mymensingh,Nandail,5055444B36065227637036,mymensingh|nandail,1,1,0,0
Mymensingh,Netrakona,Atpara,5055444B38720066295886,netrakona|atpara,1,1,0,0
Mymensingh,Netrakona,Barhatta,5055444B42611772267022,netrakona|barhatta,1,1,0,0
Mymensingh,Netrakona,Kalmakanda,5055444B66227675822918,netrakona|kalmakanda,1,1,0,0
Mymensingh,Netrakona,Kendua,5055444B31571719417761,netrakona|kendua,1,1,0,0
Mymensingh,Netrakona,Khaliajuri,5055444B19619959781410,netrakona|khaliajuri,1,1,0,0
Rajshani,Bogra,Dhupchanchia,5055444B62446820117735,bogura|dhupchanchia,1,1,0,0
Rajshani,Bogra,Gabtali,5055444B85005696436554,bogura|gabtali,1,1,0,0
Rajshani,Bogra,Kahaloo,5055444B94680478371785,bogura|kahaloo,1,1,0,0
Rajshani,Bogra,Sariakandi,5055444B56899132484318,bogura|sariakandi,1,1,0,0
Rajshani,Bogra,Sonatola,5055444B64677126820268,bogura|sonatola,1,1,0,0
Rajshani,Joypurhat,Akkelpur,5055444B76477721024576,joypurhat|akkelpur,1,1,0,0
Rajshani,Joypurhat,Panchbibi,5055444B1649196171252,joypurhat|panchbibi,1,1,0,0
Rajshani,Naogaon,Niamatpur,5055444B35482632168622,naogaon|niamatpur,1,1,0,0
Rajshani,Naogaon,Porsha,5055444B54487127643063,naogaon|porsha,1,1,0,0
Rajshani,Naogaon,Sapahar,5055444B68995178117667,naogaon|sapahar,1,1,0,0
Rajshani,Nawabganj,Bholahat,5055444B5224825785279,chapainawabganj|bholahat,1,1,0,0
Rajshani,Nawabganj,Nachole,5055444B4211226512154,chapainawabganj|nachole,1,1,0,0
Rajshani,Pabna,Chatmohar,5055444B40727855162076,pabna|chatmohar,1,1,0,0
Rajshani,Pabna,Sujanagar,5055444B66896198128187,pabna|sujanagar,1,1,0,0
Rajshani,Rajshahi,Godagari,5055444B45852065441553,rajshahi|godagari,1,1,0,0
Rajshani,Rajshahi,Matihar,5055444B51642868289665,rajshahi|matihar,1,0,0,1
Rajshani,Rajshahi,Mohanpur,5055444B74655378820598,rajshahi|mohanpur,1,1,0,0
Rajshani,Rajshahi,Paba,5055444B6547949128734,rajshahi|paba,1,0,0,1
Rajshani,Rajshahi,Puthia,5055444B90282468448704,rajshahi|puthia,1,0,1,0
Rajshani,Rajshahi,Shah Makhdum,5055444B12266298386193,rajshahi|shah makhdum,1,0,1,0
Rajshani,Sirajganj,Kamarkhanda,5055444B74368179000930,sirajganj|kamarkhanda,1,1,0,0
Rajshani,Sirajganj,Royganj,5055444B16102075953805,sirajganj|royganj,1,1,0,0
Rajshani,Sirajganj,Shahjadpur,5055444B61931792811678,sirajganj|shahjadpur,1,0,1,0
Rangpur,Dinajpur,Bochaganj,5055444B39806235806178,dinajpur|bochaganj,1,1,0,0
Rangpur,Dinajpur,Hakimpur,5055444B56333063181641,dinajpur|hakimpur,1,1,0,0
Rangpur,Dinajpur,Khansama,5055444B43604682805019,dinajpur|khansama,1,1,0,0
Rangpur,Gaibandha,Saghatta,5055444B53491444498319,gaibandha|saghata,1,1,0,0
Rangpur,Gaibandha,Sundarganj,5055444B52225315755922,gaibandha|sundarganj,1,1,0,0
Rangpur,Kurigram,Bhurungamari,5055444B87531326935884,kurigram|bhurungamari,1,1,0,0
Rangpur,Kurigram,Kurigram Sadar,5055444B50958574054556,kurigram|kurigram sadar,1,1,0,0
Rangpur,Kurigram,Nageshwari,5055444B88377635255294,kurigram|nageshwari,1,1,0,0
Rangpur,Kurigram,Ulipur,5055444B25253769673904,kurigram|ulipur,1,1,0,0
Rangpur,Lalmonirhat,Hatibandha,5055444B78670664180744,lalmonirhat|hatibandha,1,1,0,0
Rangpur,Lalmonirhat,Lalmonirhat Sadar,5055444B31815132153948,lalmonirhat|lalmonirhat sadar,1,1,0,0
Rangpur,Panchagarh,Atwari,5055444B48705627763179,panchagarh|atwari,1,1,0,0
Rangpur,Rangpur,Badarganj,5055444B71688043167729,rangpur|badarganj,1,1,0,0
Rangpur,Thakurgaon,Baliadangi,5055444B48916414184469,thakurgaon|baliadangi,1,1,0,0
Sylhet,Habiganj,Ajmiriganj,5055444B99945132628682,habiganj|ajmiriganj,1,1,0,0
Sylhet,Habiganj,Baniachong,5055444B40412060728075,habiganj|baniachong,1,1,0,0
Sylhet,Habiganj,Chunarughat,5055444B46183445583986,habiganj|chunarughat,1,1,0,0
Sylhet,Habiganj,Madhabpur,5055444B26771557951521,habiganj|madhabpur,1,1,0,0
Sylhet,Maulvibazar,Kamalganj,5055444B17952966104219,maulvibazar|kamalganj,1,1,0,0
Sylhet,Maulvibazar,Rajnagar,5055444B11792824344189,maulvibazar|rajnagar,1,1,0,0
Sylhet,Sunamganj,Chhatak,5055444B94988032496724,sunamganj|chhatak,1,1,0,0
Sylhet,Sunamganj,Dowarabazar,5055444B64610175900905,sunamganj|dowarabazar,1,1,0,0
Sylhet,Sunamganj,Jagannathpur,5055444B57165749218775,sunamganj|jagannathpur,1,1,0,0
Sylhet,Sunamganj,Jamalganj,5055444B62205139742422,sunamganj|jamalganj,1,1,0,0
Sylhet,Sunamganj,Sunamganj Sadar,5055444B97560692768354,sunamganj|sunamganj sadar,1,1,0,0
Sylhet,Sylhet,Balaganj,5055444B42219902295699,sylhet|balaganj,1,1,0,0
Sylhet,Sylhet,Bishwanath,5055444B7917442502790,sylhet|bishwanath,1,1,0,0
Sylhet,Sylhet,Dakshin Surma,5055444B91315333896705,sylhet|dakshin surma,1,1,0,0
Sylhet,Sylhet,Golabganj,5055444B69213858716566,sylhet|golapganj,1,1,0,0
Sylhet,Sylhet,Jaintiapur,5055444B19736672664555,sylhet|jaintiapur,1,1,0,0
Sylhet,Sylhet,Kanaighat,5055444B41434433148091,sylhet|kanaighat,1,1,0,0
,Kurigram,Phulbari,5055444B25764140823276,kurigram|phulbari,0,0,0,0
,Noakhali,Companiganj,5055444B56228986539746,noakhali|companiganj,0,0,0,0
,Noakhali,Kabirhat,5055444B43660249750517,noakhali|kabirhat,0,0,0,0
Barisal,Barguna,Bamna,5055444B77373604613442,barguna|bamna,0,0,0,0
Barisal,Barisal,Banari Para,5055444B41993390999306,barishal|banari para,0,0,0,0
Barisal,Barisal,Hizla,5055444B36389182328145,barishal|hizla,0,0,0,0
Barisal,Bhola,Tazumuddin,5055444B2612720248468,bhola|tazumuddin,0,0,0,0
Barisal,Jhalokati,Kanthalia,5055444B40108237642327,jhalokathi|kanthalia,0,0,0,0
Barisal,Pirojpur,Nazirpur,5055444B52021808696745,pirojpur|nazirpur,0,0,0,0
Barisal,Pirojpur,Nesarabad (Swarupkati),5055444B29300824944570,pirojpur|nesarabad,0,0,0,0
Barisal,Pirojpur,Zianagar,5055444B71206516737064,pirojpur|zianagar,0,0,0,0
Chittagong,Bandarban,Bandarban Sadar,5055444B74490098108798,bandarban|bandarban sadar,0,0,0,0
Chittagong,Brahamanbaria,Bijoynagar,5055444B37995463425931,brahmanbaria|bijoynagar,0,0,0,0
Chittagong,Brahamanbaria,Kasba,5055444B61264629124243,brahmanbaria|kasba,0,0,0,0
Chittagong,Chandpur,Matlab Uttar,5055444B59303037542676,chandpur|matlab uttar,0,0,0,0
Chittagong,Chittagong,Banshkhali,5055444B49096359165052,chattogram|banshkhali,0,0,0,0
Chittagong,Chittagong,Sandwip,5055444B38303257659951,chattogram|sandwip,0,0,0,0
Chittagong,Comilla,Meghna,5055444B22662076450588,cumilla|meghna,0,0,0,0
Chittagong,Comilla,Titas,5055444B67482191059434,cumilla|titas,0,0,0,0
Chittagong,Cox's Bazar,Maheshkhali,5055444B67374732574136,coxs bazar|maheshkhali,0,0,0,0
Chittagong,Cox's Bazar,Pekua,5055444B9589532337582,coxs bazar|pekua,0,0,0,0
Chittagong,Feni,Fulgazi,5055444B33879349571627,feni|fulgazi,0,0,0,0
Chittagong,Khagrachhari,Lakshmichhari,5055444B76771399523865,khagrachari|lakshmichhari,0,0,0,0
Chittagong,Khagrachhari,Mahalchhari,5055444B90687829441345,khagrachari|mahalchhari,0,0,0,0
Chittagong,Khagrachhari,Ramgarh,5055444B38799821527712,khagrachari|ramgarh,0,0,0,0
Chittagong,Lakshmipur,Kamalnagar,5055444B78094476092411,lakshmipur|kamalnagar,0,0,0,0
Chittagong,Lakshmipur,Ramgati,5055444B89015715919581,lakshmipur|ramgati,0,0,0,0
Chittagong,Noakhali,Subarnachar,5055444B25255559930535,noakhali|subarnachar,0,0,0,0
Chittagong,Rangamati,Barkal,5055444B37824837156541,rangamati|barkal,0,0,0,0
Chittagong,Rangamati,Belai Chhari,5055444B29897435624834,rangamati|belai chhari,0,0,0,0
Chittagong,Rangamati,Jurai Chhari,5055444B74589798981468,rangamati|jurai chhari,0,0,0,0
Chittagong,Rangamati,Langadu,5055444B82968761851300,rangamati|langadu,0,0,0,0
Chittagong,Rangamati,Naniarchar,5055444B1204952470090,rangamati|naniarchar,0,0,0,0
Chittagong,Rangamati,Rajasthali,5055444B15060771373546,rangamati|rajasthali,0,0,0,0
Dhaka,Dhaka,Nawabganj,5055444B6233610222310,dhaka|nawabganj,0,0,0,0
Dhaka,Faridpur,Char Bhadrasan,5055444B75331922255178,faridpur|char bhadrasan,0,0,0,0
Dhaka,Faridpur,Nagarkanda,5055444B32574655365855,faridpur|nagarkanda,0,0,0,0
Dhaka,Faridpur,Sadarpur,5055444B68847835082367,faridpur|sadarpur,0,0,0,0
Dhaka,Faridpur,Saltha,5055444B68654289756116,faridpur|saltha,0,0,0,0
Dhaka,Gazipur,Kaliganj,5055444B61428192086039,gazipur|kaliganj,0,0,0,0
Dhaka,Kishoreganj,Austagram,5055444B71886622986948,kishoreganj|austagram,0,0,0,0
Dhaka,Kishoreganj,Itna,5055444B52552217694509,kishoreganj|itna,0,0,0,0
Dhaka,Munshiganj,Lohajang,5055444B16433505042831,munshiganj|lohajang,0,0,0,0
Dhaka,Narayanganj,Araihazar,5055444B13859636437629,narayanganj|araihazar,0,0,0,0
Dhaka,Narayanganj,Sonargaon,5055444B64704613710909,narayanganj|sonargaon,0,0,0,0
Dhaka,Narsingdi,Roypura,5055444B39659813181832,narsingdi|roypura,0,0,0,0
Dhaka,Rajbari,Kalukhali,5055444B5247362700203,rajbari|kalukhali,0,0,0,0
Khulna,Chuadanga,Jiban Nagar,5055444B6466456665233,chuadanga|jiban nagar,0,0,0,0
Khulna,Jessore,Sharsha,5055444B18695908729515,jashore|sharsha,0,0,0,0
Khulna,Kushtia,Bheramara,5055444B14686967042049,kushtia|bheramara,0,0,0,0
Khulna,Kushtia,Mirpur,5055444B311297956594,kushtia|mirpur,0,0,0,0
Khulna,Magura,Mohammadpur,5055444B50148309792291,magura|mohammadpur,0,0,0,0
Khulna,Magura,Sreepur,5055444B72092725021808,magura|sreepur,0,0,0,0
Khulna,Satkhira,Debhata,5055444B7317208084306,satkhira|debhata,0,0,0,0
Mymensingh,Netrakona,Mohanganj,5055444B90444582723877,netrakona|mohanganj,0,0,0,0
Mymensingh,Netrakona,Purbadhala,5055444B54942136795919,netrakona|purbadhala,0,0,0,0
Mymensingh,Sherpur,Sreebardi,5055444B4323491857941,sherpur|sreebardi,0,0,0,0
Rajshani,Joypurhat,Kalai,5055444B30865127714111,joypurhat|kalai,0,0,0,0
Rajshani,Joypurhat,Khetlal,5055444B82593576675649,joypurhat|khetlal,0,0,0,0
Rajshani,Naogaon,Atrai,5055444B3575688139772,naogaon|atrai,0,0,0,0
Rajshani,Naogaon,Manda,5055444B25908372106798,naogaon|manda,0,0,0,0
Rajshani,Natore,Bagati Para,5055444B5068099947740,natore|bagati para,0,0,0,0
Rajshani,Pabna,Atgharia,5055444B13262596743861,pabna|atgharia,0,0,0,0
Rajshani,Rajshahi,Bagha,5055444B95183901987528,rajshahi|bagha,0,0,0,0
Rajshani,Rajshahi,Baghmara,5055444B7328601552159,rajshahi|baghmara,0,0,0,0
Rajshani,Rajshahi,Durgapur,5055444B93638080796536,rajshahi|durgapur,0,0,0,0
Rajshani,Sirajganj,Kazipur,5055444B60898734615082,sirajganj|kazipur,0,0,0,0
Rangpur,Dinajpur,Biral,5055444B78948578275311,dinajpur|biral,0,0,0,0
Rangpur,Dinajpur,Chirirbandar,5055444B51943841593923,dinajpur|chirirbandar,0,0,0,0
Rangpur,Dinajpur,Ghoraghat,5055444B96277257106353,dinajpur|ghoraghat,0,0,0,0
Rangpur,Dinajpur,Parbatipur,5055444B76537033079747,dinajpur|parbatipur,0,0,0,0
Rangpur,Gaibandha,Fulchhari,5055444B23049188583489,gaibandha|fulchhari,0,0,0,0
Rangpur,Kurigram,Rajarhat,5055444B93678014899997,kurigram|rajarhat,0,0,0,0
Rangpur,Lalmonirhat,Aditmari,5055444B32465848615946,lalmonirhat|aditmari,0,0,0,0
Rangpur,Nilphamari,Jaldhaka,5055444B28351243268521,nilphamari|jaldhaka,0,0,0,0
Rangpur,Panchagarh,Tentulia,5055444B24539740757234,panchagarh|tentulia,0,0,0,0
Rangpur,Rangpur,Kaunia,5055444B28911251557363,rangpur|kaunia,0,0,0,0
Rangpur,Rangpur,Pirgachha,5055444B86740606942965,rangpur|pirgachha,0,0,0,0
Rangpur,Thakurgaon,Haripur,5055444B33565614058430,thakurgaon|haripur,0,0,0,0
Rangpur,Thakurgaon,Pirganj,5055444B42154785912558,thakurgaon|pirganj,0,0,0,0
Sylhet,Habiganj,Bahubal,5055444B50852908884979,habiganj|bahubal,0,0,0,0
Sylhet,Habiganj,Lakhai,5055444B57247897751497,habiganj|lakhai,0,0,0,0
Sylhet,Sunamganj,Dharampasha,5055444B99906709627914,sunamganj|dharampasha,0,0,0,0
